date,momentum_5d,momentum_10d,momentum_15d,fade_5d,fade_10d,fade_15d,baseline_mom10_10d,reversal_5_5d,reversal_5_10d,reversal_10_10d,reversal_10_15d,lt_mom_3_21d,lt_mom_6_21d,lt_mom_12_1_21d,buyhold_eqw
2022-04-06,0.062484749136199065,0.12239342079177577,0.21791225249071305,0.32087111153223574,0.3853407801212332,0.2658412895769307,0.11917041279395758,3.2668541586935875,3.2010406369924826,2.510398906167972,1.8779627708153226,0.2550852004587646,0.18635500970704882,0.2865585784676272,36.41541826666445
2022-04-07,0.062393533366362226,0.12236172043933194,0.21824086034983647,0.32074170869304,0.3863069396139477,0.2672642955252083,0.11897231113701015,3.2737915555032457,3.194630551631503,2.5099529068644038,1.8741371397872613,0.2561237850443724,0.18736585964880187,0.28824107336559085,36.51125856897337
2022-04-08,0.06215549413646528,0.12151080686486357,0.21890836681519651,0.31967841114154144,0.3873132512124683,0.2694033449469786,0.11821675222230059,3.276134416350459,3.2052102228632613,2.5258928955572237,1.8710622623467894,0.2589039193820269,0.18909966378262472,0.2893537815382289,36.52282077168211
2022-04-11,0.061965645651656055,0.12113966280283435,0.2182397304809622,0.3184886977595132,0.38587182838895356,0.26840073496933864,0.11787292861327416,3.2894942153697744,3.2182807990210645,2.5332392453345514,1.876504091593997,0.25948893366000597,0.1892589936297776,0.28716845742643554,36.14820248493987
2022-04-12,0.06206876992960099,0.1213412654832496,0.21860292874006315,0.3188069921035723,0.3862574647439387,0.26866897191615347,0.11805790530088789,3.2857204879132227,3.21458876802207,2.5292638609095794,1.8735593144069003,0.2608675849477935,0.19008613447273626,0.28708650807425234,36.065661689991245
2022-04-13,0.061724339996639274,0.12066792260915546,0.21738986471162222,0.3218501682046943,0.3899444901690488,0.27123355492311163,0.11725451267999766,3.314134996712981,3.2423881384105657,2.5464756852000434,1.8863090216303042,0.2594342161645304,0.18909010250602423,0.28638395692996244,36.52637364961941
2022-04-14,0.06203092465789706,0.12132761387715334,0.21857833462475734,0.3197776130554804,0.38772395006904137,0.2696890146094038,0.11797593240222079,3.2963459633026884,3.2276267615536,2.530808247423226,1.8747033230579573,0.26243543525606744,0.1904898252523399,0.2879486113193056,36.232259644835835
2022-04-18,0.062025963633037764,0.12131791050239497,0.21856085346422724,0.32002531063297657,0.38802427841989645,0.26989791389712375,0.11779537917925836,3.2976900834653478,3.2289428607300943,2.534681457632019,1.8775724144072206,0.26296194878340046,0.19159511665170137,0.2893040544455119,36.120665272766836
2022-04-19,0.06128365450431317,0.12014690918962247,0.21645123053000898,0.3169982049696538,0.3892319701475449,0.2707379476167932,0.11682682934657589,3.312268975816576,3.263330303348536,2.555522388055588,1.8930103921996766,0.2587662642205611,0.1885460245449558,0.2857158622045101,36.82299146719168
2022-04-20,0.06183527519688649,0.12053914360691878,0.2171578622931783,0.3185668778784391,0.38484405505546276,0.26768584702521864,0.11760853686358219,3.297402637009838,3.2425316868972844,2.538422967727277,1.8803439485271907,0.2605474662386168,0.1902883364861538,0.288605153391594,37.02907655119045
2022-04-21,0.062396669626945754,0.12131552098008312,0.21855654860904394,0.32058273739841836,0.3815984255261723,0.26542828560971754,0.11878845510882931,3.2856677435851243,3.2233796928840164,2.5129560105347912,1.8614792284024881,0.26163129245574146,0.19100656075038192,0.2880228430405488,36.41887978598033
2022-04-22,0.06231649089212631,0.1213596602149984,0.2188054491809157,0.3207487420912052,0.3807845836725976,0.2650798531057107,0.11883707627320243,3.2883182744215045,3.2193145334574806,2.5079820944969193,1.8592560473106867,0.261700940445667,0.1911865225669178,0.287428264874465,35.41831179906684
2022-04-25,0.061805140171794316,0.12040645790359501,0.21708687268245308,0.3181105712252317,0.3819569088309602,0.26589595699776863,0.11800881352432052,3.301795201760391,3.245972914098716,2.525462061262166,1.8722145664270657,0.2589326449074524,0.18954867925051402,0.28544883040258195,35.55489147663898
2022-04-26,0.06219528910603653,0.12116653143625573,0.21899330400297612,0.3214317353966137,0.385944646791806,0.26376769404146466,0.11896400035985033,3.287027989303399,3.2314553656975975,2.505020468447995,1.8544168450799403,0.2620893367767183,0.1921494065281512,0.2887481642100318,34.66104777140591
2022-04-27,0.062360287871319975,0.12148797584736822,0.21925075286109344,0.32206381471510037,0.38670358750130607,0.264108067689556,0.11931119144484928,3.284530581185781,3.2290001803787396,2.4977096788666575,1.8523440305130938,0.2629450183133947,0.19294979285383712,0.28938734064333893,34.720536397757996
2022-04-28,0.06220831685629164,0.12119191161108117,0.21797345183522968,0.3191403703523101,0.3831933936474839,0.2665635859051892,0.11856722904021944,3.295228843660057,3.2395175711002797,2.5132840946130277,1.8649752219263658,0.261017508140749,0.19199854861912022,0.2880262521021908,35.372759063933785
2022-04-29,0.06228158257142411,0.12139524108743781,0.2180123571202932,0.3198409149960398,0.3842817007446352,0.26574000032546075,0.11891792072599662,3.2911686622637544,3.2381500429923054,2.5058504399420745,1.862664941846452,0.26131330688471965,0.19219791588878893,0.2875547859696609,34.24076975554542
2022-05-02,0.0619009827046273,0.12065340039103835,0.21532349981856913,0.3168319177696116,0.38066645792392845,0.26724462630498463,0.1179870117391372,3.312691682553582,3.259326341210001,2.5254666481639005,1.8893013321229584,0.2581569822953968,0.190118989452299,0.2850049799286132,34.37748908151751
2022-05-03,0.0621337611347896,0.12107614212129153,0.21613322309071795,0.3179956904960152,0.38120051322709747,0.2682262572263927,0.11865972310662258,3.3113333119769157,3.2470912771596194,2.511067519841359,1.8852454117958388,0.259156728297157,0.19110173004471032,0.28638163572563613,34.60094511648255
2022-05-04,0.0621918932484803,0.12095725173460498,0.21633543652295795,0.3169079052188555,0.37928550271786426,0.267308720975812,0.11853663602864621,3.308847954226335,3.2534304631500683,2.513672278688983,1.8832271967685674,0.2573817807296573,0.1907009606020547,0.28575860048559365,35.59043835574144
2022-05-05,0.06267776307789352,0.12193206042575969,0.21802554203589813,0.32073018620246857,0.38311700684583,0.2705327776311175,0.11983184382759653,3.3005245314794633,3.229634431236285,2.486206272832563,1.8707507894535904,0.2609018840906386,0.1933596950681239,0.28924764697489397,34.382485631202
2022-05-06,0.06319225362925746,0.12280345974386585,0.21993293895352536,0.32311833305647153,0.3852234713238732,0.27270947583017574,0.12077333954018246,3.2812254967982066,3.204426184408506,2.463042767930551,1.8537352516219876,0.2635535622886962,0.1958846243428559,0.29270815050374743,34.011638145892114
2022-05-09,0.06421271867869782,0.12388863909872652,0.22348454321723,0.32856633999174106,0.3852169997896556,0.2773075532638596,0.12263963800361605,3.268037307585514,3.140293985880442,2.424981611795752,1.823892127536791,0.26337960803030286,0.19675605243692204,0.2925092430583563,32.8379720297198
2022-05-10,0.06415571692848385,0.12377866292258,0.22254917287372963,0.3279255833997622,0.38446576540586647,0.27581399414884517,0.12261316700098877,3.2701244009301713,3.1422994974647147,2.4255050289850217,1.8312214151948008,0.26403925609106377,0.1974186052272825,0.2935711111795601,32.815883517536385
2022-05-11,0.0646892877417754,0.12480810636122733,0.22473781854546507,0.3291951107030308,0.38595418171451357,0.27973355510997183,0.12354245703691301,3.235464758974092,3.1089946557681984,2.4071220305628236,1.81591523667716,0.2683340899731838,0.20109297823341532,0.29779955928834306,32.31894735003473
2022-05-12,0.06423452926242187,0.12393071929079941,0.2233477670601836,0.32801990293838373,0.3845763473044573,0.2774382479740107,0.12281531560721513,3.259411225967288,3.1320050865571227,2.4212897765890964,1.8261160571983612,0.2651524279373732,0.1988315919333949,0.2952171423903777,32.51250363643141
2022-05-13,0.063667050425215,0.12288976535870552,0.2204096228565059,0.32580956127078564,0.3822118036070663,0.2724062643083959,0.12177229712678908,3.286589983162793,3.160517445425651,2.4418527655857285,1.8455545450084685,0.2619103404575704,0.19603332253433417,0.29245532157418297,33.414489882627514
2022-05-16,0.0643130612714475,0.12413669168531369,0.22197914798411797,0.32585557595468595,0.3822657840834444,0.27494676751760605,0.12301057783368326,3.251917825588348,3.127175300696321,2.4170220016103006,1.8357755305126715,0.266282230166697,0.19955154908260367,0.29414930601806016,33.22124289506972
2022-05-17,0.0640915030711095,0.12411897851614322,0.22123081656925475,0.3252507653947332,0.38198762541907605,0.27298166925711786,0.12293842429404028,3.272562698769551,3.1305236915680403,2.4184397389779515,1.837351261553394,0.26280515866246534,0.19745219345740972,0.2914526237928996,33.9511087049005
2022-05-18,0.06446076095656769,0.1247036555915432,0.22118396299801943,0.3267654163142787,0.3813929042173812,0.2734982361086167,0.12339042483904712,3.272615078949791,3.1052663670667573,2.4095480024329174,1.834349287672674,0.26488191568596847,0.1993399933205599,0.2914841158504053,32.6125155923915
2022-05-19,0.06400945936095605,0.12385133050448269,0.21939930699084131,0.3237123054344254,0.37977945565736804,0.27042505389781246,0.12255733451763942,3.2786565456511867,3.133371994921457,2.42581645375248,1.8475789308631556,0.26243102972618976,0.19710144427617451,0.2916573864956881,32.61427892201651
2022-05-20,0.06396779770710094,0.12347534690210331,0.21881205592709302,0.32268476347385877,0.3794895576739563,0.26929657679333485,0.12230242904743711,3.263273013800731,3.1400318752519345,2.427029089116685,1.8459270851648257,0.2627514822430803,0.1972753585967767,0.2920641102467513,32.62435342095008
2022-05-23,0.06405291403323306,0.12410652989349018,0.21935359506040408,0.3237379709486858,0.3784064585513668,0.270234606684887,0.12268052717202722,3.2865919362050287,3.124198857884842,2.419525925409571,1.8460808184303186,0.26376417920071027,0.19865089781705908,0.2933916570499928,33.059263334132915
2022-05-24,0.064039427560188,0.12408039900787185,0.21930740970893697,0.32803606894522946,0.38343036117425877,0.27382236878207145,0.12364130807321341,3.2681431623946096,3.106661652418915,2.40057724339259,1.8316231108113508,0.27006491010507316,0.20318595981043494,0.29588839787374405,32.748254903730476
