market_date,mean_rrz,panic,chase,n,net_fear,r_fwd,r_past,r_1d,d_rrz,d_fear,fear_q
2025-07-28,-0.4464226443034498,0.0,0.0,74,0.0,0.008682136464973178,0.03582638109642078,-0.000251137968921622,0.2299995043334031,0.0,2
2025-07-29,-0.4442898151692859,0.0,0.0,74,0.0,0.015584170260995567,0.028178360443473327,-0.002637611077966673,0.002132829134163905,0.0,3
2025-07-30,-0.43189638903202116,0.0,0.0,74,0.0,0.019181666298899724,0.02721606087590067,-0.001259326889777368,0.01239342613726474,0.0,3
2025-07-31,-0.7029862383899741,0.0,0.0,74,0.0,0.026642197190228867,0.018744459666371283,-0.0037512215112063263,-0.27108984935795294,0.0,3
2025-08-01,0.46006045573331855,0.0,0.0,74,0.0,0.03752493083703268,-0.005788850865129369,-0.016390330337931913,1.1630466941232926,0.0,3
2025-08-04,0.24563812234830412,0.0,0.0,74,0.0,0.014417668773864412,0.016900818457175948,0.01519976838448156,-0.21442233338501443,0.0,3
2025-08-05,0.09850259935807062,0.0,0.0,74,0.0,0.025112664617736424,0.012299706612502792,-0.005069949458941236,-0.1471355229902335,0.0,3
2025-08-06,0.01136714155486367,0.0,0.0,74,0.0,0.025822560763614666,0.013973015415184475,0.00765960157332346,-0.08713545780320696,0.0,3
2025-08-07,0.26532940113981257,0.0,0.0,75,0.0,0.02370897587979437,0.010274519829982953,-0.000837573880337561,0.2539622595849489,0.0,3
2025-08-08,0.05486406035583503,0.0,0.0,75,0.0,0.018283687498038326,0.02174401077579291,0.007797548438117863,-0.21046534078397755,0.0,3
2025-08-11,-0.07988845917506507,0.0,0.0,75,0.0,0.022660083029311995,0.017781405547286466,-0.0019774631972127032,-0.1347525195309001,0.0,3
2025-08-12,-0.11583992836551765,0.0,0.0,75,0.0,0.014812740201341157,0.03303115054489347,0.010645993206692905,-0.035951469190452584,0.0,3
2025-08-13,0.01830924706766873,0.05333333333333334,0.14666666666666667,75,-0.09333333333333332,0.01975530710663831,0.033113325430136786,0.0034231122314023477,0.13414917543318639,-0.09333333333333332,0
2025-08-14,0.040523188748100056,0.10666666666666667,0.16,75,-0.05333333333333333,0.019319327079618365,0.0269250366218714,9.303912295122174e-05,0.022213941680431327,0.039999999999999994,1
2025-08-15,0.12939066784022948,0.10666666666666667,0.14666666666666667,75,-0.039999999999999994,0.02715093870446328,0.025271678511106233,-0.0023412667648654573,0.08886747909212943,0.013333333333333336,1
2025-08-18,-0.1511614095805426,0.08,0.16,75,-0.08,0.025959894295041197,0.023108608871288405,-0.00021758050478692947,-0.2805520774207721,-0.04000000000000001,1
2025-08-19,0.16543073420467216,0.13333333333333333,0.16,75,-0.026666666666666672,0.030274612775667675,0.01741246064306834,-0.005425151562257091,0.3165921437852148,0.05333333333333333,1
2025-08-20,0.23979596777189036,0.17333333333333334,0.14666666666666667,75,0.026666666666666672,0.037846139380357524,0.00614938269658305,-0.0026570388083961838,0.07436523356721819,0.053333333333333344,3
2025-08-21,0.20188355448350576,0.18666666666666668,0.16,75,0.026666666666666672,0.04429234521280789,0.0017811544402761559,-0.004011847487110476,-0.0379124132883846,0.0,3
2025-08-22,0.0629060000692644,0.16,0.16,75,0.0,0.03336380964187757,0.01288651703029342,0.015356777594209836,-0.13897755441424137,-0.026666666666666672,3
2025-08-25,0.032814768013581304,0.2,0.13333333333333333,75,0.06666666666666668,0.03228166295702528,0.008682136464973178,-0.004400985572825311,-0.0300912320556831,0.06666666666666668,3
2025-08-26,-0.04253093787295047,0.14666666666666667,0.14666666666666667,75,0.0,0.024707049414098847,0.015584170260995567,0.004186965928370201,-0.07534570588653178,-0.06666666666666668,3
2025-08-27,-0.055183872142328755,0.12,0.14666666666666667,75,-0.026666666666666672,0.017660795199727852,0.019181666298899724,0.0022785045570090645,-0.012652934269378288,-0.026666666666666672,1
2025-08-28,-0.15614667064709606,0.13333333333333333,0.18666666666666668,75,-0.053333333333333344,0.019879183874745854,0.026642197190228867,0.0035414379165827903,-0.1009627985047673,-0.026666666666666672,1
2025-08-29,0.2561876016356823,0.10666666666666667,0.21333333333333335,75,-0.10666666666666667,0.02888148205565466,0.03752493083703268,-0.005963755162423756,0.4123342722827784,-0.05333333333333333,0
2025-09-02,0.32741397662578237,0.17333333333333334,0.18666666666666668,75,-0.013333333333333336,0.04046730285660738,0.014417668773864412,-0.007410278273002002,0.07122637499010004,0.09333333333333334,1
2025-09-03,0.2585951632860793,0.17333333333333334,0.2,75,-0.026666666666666672,0.03838506229222993,0.025112664617736424,0.005419588611054849,-0.06881881333970308,-0.013333333333333336,1
2025-09-04,0.12472041819401104,0.18666666666666668,0.18666666666666668,75,0.0,0.030964998767562202,0.025822560763614666,0.008357411377264201,-0.13387474509206826,0.026666666666666672,3
2025-09-05,0.21248790442237722,0.17333333333333334,0.22666666666666666,75,-0.053333333333333316,0.033944132006674455,0.02370897587979437,-0.002896228740448592,0.08776748622836618,-0.053333333333333316,1
2025-09-08,0.18948296543863674,0.17333333333333334,0.21333333333333335,75,-0.04000000000000001,0.035109350677372975,0.018283687498038326,0.0024565848835054194,-0.02300493898374048,0.013333333333333308,1
2025-09-09,-0.0836294599640224,0.17105263157894737,0.25,76,-0.07894736842105263,0.028893023541894047,0.022660083029311995,0.0023118536442519044,-0.2731124254026591,-0.03894736842105262,1
2025-09-10,-0.158212135341697,0.18421052631578946,0.25,76,-0.06578947368421054,0.032044893515892126,0.014812740201341157,0.002890840035059128,-0.0745826753776746,0.01315789473684209,1
2025-09-11,-0.14315013274050487,0.15789473684210525,0.25,76,-0.09210526315789475,0.020573878928880962,0.01975530710663831,0.008310206835221656,0.015062002601192143,-0.02631578947368421,0
2025-09-12,-0.3115090153730012,0.18421052631578946,0.27631578947368424,76,-0.09210526315789477,-0.006677720144202204,0.019319327079618365,-0.0003345346167298313,-0.16835888263249632,-2.7755575615628914e-17,0
2025-09-15,-0.45751965998947125,0.17105263157894737,0.32894736842105265,76,-0.15789473684210528,0.003222829129533533,0.02715093870446328,0.005323922666220504,-0.14601064461647006,-0.06578947368421051,0
2025-09-16,-0.7343588838892926,0.17105263157894737,0.3157894736842105,76,-0.14473684210526314,0.00337878787878787,0.025959894295041197,-0.0013768894403171084,-0.27683922389982135,0.013157894736842146,0
2025-09-17,-0.6263937342450373,0.11842105263157894,0.2894736842105263,76,-0.1710526315789474,0.009087047543918203,0.030274612775667675,-0.001242424242424267,0.1079651496442553,-0.026315789473684265,0
2025-09-18,-0.7331235748626697,0.11392405063291139,0.34177215189873417,79,-0.22784810126582278,-0.0024461691782683426,0.037846139380357524,0.004672471858976346,-0.10672984061763235,-0.05679546968687538,0
2025-09-19,-0.7738114519158062,0.10126582278481013,0.35443037974683544,79,-0.25316455696202533,0.001039626337200561,0.04429234521280789,0.0021743726029053168,-0.04068787705313659,-0.025316455696202556,0
2025-09-22,-0.8698826809055004,0.16455696202531644,0.3670886075949367,79,-0.20253164556962028,0.0066882610521263874,0.03336380964187757,0.004731053186680656,-0.09607122898969411,0.050632911392405056,0
2025-09-23,-0.700565074149648,0.13924050632911392,0.3670886075949367,79,-0.2278481012658228,0.012183169735076271,0.03228166295702528,-0.005443584667986334,0.1693176067558524,-0.025316455696202528,0
2025-09-24,-0.6732050695771257,0.11392405063291139,0.3924050632911392,79,-0.27848101265822783,0.010134624111329593,0.024707049414098847,-0.003181496057055866,0.0273600045725223,-0.05063291139240503,0
2025-09-25,-0.7263192599009398,0.12658227848101267,0.3291139240506329,79,-0.20253164556962022,0.020834283109186336,0.017660795199727852,-0.004613522916351642,-0.05311419032381415,0.07594936708860761,0
2025-09-26,-0.6518597667225711,0.1518987341772152,0.35443037974683544,79,-0.20253164556962025,0.023314496388746164,0.019879183874745854,0.005729047944685206,0.07445949317836875,-2.7755575615628914e-17,0
2025-09-29,-0.684686294197987,0.12658227848101267,0.34177215189873417,79,-0.2151898734177215,0.03248553519768582,0.02888148205565466,0.0028104318394728267,-0.03282652747541592,-0.01265822784810125,0
2025-09-30,-0.5037755485404714,0.1518987341772152,0.379746835443038,79,-0.2278481012658228,0.031342880302621,0.04046730285660738,0.0037668756027000594,0.18091074565751564,-0.012658227848101306,0
2025-10-01,-0.7027895308991421,0.10126582278481013,0.3924050632911392,79,-0.2911392405063291,0.028334205998952644,0.03838506229222993,0.0034074874658502896,-0.19901398235867074,-0.0632911392405063,0
2025-10-02,-0.6365572794324864,0.17721518987341772,0.379746835443038,79,-0.20253164556962028,0.01585427811482032,0.030964998767562202,0.0011519186176975893,0.06623225146665568,0.08860759493670883,0
2025-10-03,-0.5114192896391826,0.12658227848101267,0.3924050632911392,79,-0.26582278481012656,0.01920174534152186,0.033944132006674455,-1.4942769194004057e-05,0.12513798979330382,-0.06329113924050628,0
2025-10-06,-0.7176001773051927,0.12658227848101267,0.4050632911392405,79,-0.27848101265822783,0.017465493366686013,0.035109350677372975,0.0035863181960820167,-0.20618088766601006,-0.012658227848101278,0
2025-10-07,-0.8348622462722657,0.1518987341772152,0.3924050632911392,79,-0.24050632911392403,0.009146341463414531,0.028893023541894047,-0.00370750882208426,-0.11726206896707303,0.037974683544303806,0
2025-10-08,-0.9334287689411205,0.189873417721519,0.3924050632911392,79,-0.20253164556962022,0.006640816508445946,0.032044893515892126,0.005963055954088858,-0.0985665226688548,0.037974683544303806,0
2025-10-09,-0.7585598967664438,0.2625,0.3875,80,-0.125,-0.001266464032421477,0.020573878928880962,-0.0028970004902616475,0.17486887217467673,0.07753164556962022,0
2025-10-10,-0.6484094547877883,0.325,0.3375,80,-0.012500000000000011,0.027487672659336715,-0.006677720144202204,-0.027027832409559527,0.11015044197865542,0.11249999999999999,1
2025-10-13,-0.41712280549283237,0.275,0.3625,80,-0.08749999999999997,0.02775096525096532,0.003222829129533533,0.01534409359590816,0.23128664929495596,-0.07499999999999996,0
2025-10-14,-0.29730406779025464,0.2875,0.3625,80,-0.07500000000000001,0.03136372559382683,0.00337878787878787,-0.0012216457528956282,0.11981873770257773,0.012499999999999956,1
2025-10-15,-0.3693143966524086,0.2125,0.3875,80,-0.17500000000000002,0.027376460153043736,0.009087047543918203,0.0044395451731271685,-0.07201032886215397,-0.1,0
2025-10-16,-0.2909695177647692,0.3048780487804878,0.36585365853658536,82,-0.06097560975609756,0.017255994187454604,-0.0024461691782683426,-0.006810289099027256,0.07834487888763941,0.11402439024390246,1
2025-10-17,0.23984627311784715,0.35365853658536583,0.34146341463414637,82,0.012195121951219468,0.011348756001746008,0.001039626337200561,0.005676313877452266,0.5308157908826163,0.07317073170731703,3
2025-10-20,-0.040753543754454884,0.24390243902439024,0.34146341463414637,82,-0.09756097560975613,-0.008386712349173209,0.0066882610521263874,0.010400517768178297,-0.280599816872302,-0.1097560975609756,0
2025-10-21,-0.33623374715044063,0.3048780487804878,0.32926829268292684,82,-0.024390243902439046,-0.016699191109654454,0.012183169735076271,-1.4896469536673784e-05,-0.29548020339598574,0.07317073170731708,1
2025-10-22,-0.26594840890839805,0.2682926829268293,0.3048780487804878,82,-0.036585365853658514,-0.007741838873914331,0.010134624111329593,-0.005198945314245695,0.07028533824204258,-0.012195121951219468,1
2025-10-23,0.019000892572713722,0.1951219512195122,0.32926829268292684,82,-0.13414634146341464,-0.028626295105394828,0.020834283109186336,0.005929919137466433,0.28494930148111175,-0.09756097560975613,0
2025-10-24,-0.5198270298534368,0.18292682926829268,0.34146341463414637,82,-0.1585365853658537,-0.026902916205241878,0.023314496388746164,0.008172561629153252,-0.5388279224261505,-0.024390243902439046,0
2025-10-27,-0.3286951272997034,0.13414634146341464,0.3780487804878049,82,-0.24390243902439024,-0.02409374817582155,0.03248553519768582,0.011797711332595107,0.19113190255373336,-0.08536585365853655,0
2025-10-28,-0.9587675866720723,0.18292682926829268,0.3902439024390244,82,-0.20731707317073172,-0.017523942595988662,0.031342880302621,0.002656003735917345,-0.6300724593723689,0.036585365853658514,0
2025-10-29,-0.9386850497897791,0.18292682926829268,0.35365853658536583,82,-0.17073170731707316,-0.011216340068956554,0.028334205998952644,0.0004803073967338811,0.020082536882293223,0.03658536585365857,0
2025-10-30,-1.0456319467738522,0.17073170731707318,0.32926829268292684,82,-0.15853658536585366,0.005236603268464091,0.01585427811482032,-0.010998123336097287,-0.10694689698407311,0.012195121951219495,0
2025-10-31,-0.4665096755370626,0.1927710843373494,0.3373493975903614,83,-0.14457831325301201,-0.002624402545230553,0.01920174534152186,0.0032802318226614613,0.5791222712367896,0.013958272112841646,0
2025-11-03,-0.775456336011864,0.1686746987951807,0.26506024096385544,83,-0.09638554216867473,-0.002648754646296214,0.017465493366686013,0.0018766677418409206,-0.30894666047480146,0.04819277108433728,0
2025-11-04,-0.9235215024046212,0.18072289156626506,0.26506024096385544,83,-0.08433734939759038,0.012810260055683864,0.009146341463414531,-0.01185354289226448,-0.14806516639275713,0.012048192771084348,0
2025-11-05,-0.8137876450941403,0.20481927710843373,0.26506024096385544,83,-0.060240963855421714,0.010050473744797506,0.006640816508445946,0.0034654345121734043,0.10973385731048091,0.02409638554216867,1
2025-11-06,-0.7226838737256318,0.21686746987951808,0.2289156626506024,83,-0.01204819277108432,0.0229446077188169,-0.001266464032421477,-0.010729360370731245,0.09110377136850845,0.048192771084337394,1
2025-11-07,0.3546184144936782,0.1686746987951807,0.27710843373493976,83,-0.10843373493975905,0.018868205731999987,0.027487672659336715,0.000984619056854319,1.07730228821931,-0.09638554216867473,0
2025-11-10,-0.35324417087594157,0.18072289156626506,0.24096385542168675,83,-0.060240963855421686,0.002347969006808892,0.02775096525096532,0.015604274408691943,-0.7078625853696198,0.048192771084337366,1
2025-11-11,-0.8105640684725537,0.14457831325301204,0.25301204819277107,83,-0.10843373493975902,0.0066910688140557895,0.03136372559382683,0.002289269781638792,-0.4573198975966121,-0.04819277108433734,0
2025-11-12,-0.8326963896008387,0.1686746987951807,0.2289156626506024,83,-0.060240963855421686,0.008472592115660316,0.027376460153043736,0.0005563689604686228,-0.022132321128285004,0.04819277108433734,1
2025-11-13,-0.5233499470211006,0.20481927710843373,0.1566265060240964,83,0.04819277108433734,0.014463424796143043,0.017255994187454604,-0.016593988703210605,0.3093464425797381,0.10843373493975902,3
2025-11-14,-0.2927412424505145,0.20481927710843373,0.14457831325301204,83,0.060240963855421686,0.013096602324647044,0.011348756001746008,-0.0001636807332896506,0.23060870457058608,0.012048192771084348,3
2025-11-17,-0.2536664512542837,0.3132530120481928,0.0963855421686747,83,0.21686746987951808,0.019829645319753064,-0.008386712349173209,-0.009316446653669264,0.03907479119623081,0.1566265060240964,4
2025-11-18,-0.10185238093043053,0.30120481927710846,0.0963855421686747,83,0.20481927710843376,0.01714943643194755,-0.016699191109654454,-0.008397554343743785,0.1518140703238532,-0.01204819277108432,4
2025-11-19,0.389369893035833,0.25301204819277107,0.13253012048192772,83,0.12048192771084335,0.020886467561082478,-0.007741838873914331,0.0038631681008360896,0.49122227396626356,-0.08433734939759041,3
2025-11-20,-0.24708074148564108,0.3493975903614458,0.04819277108433735,83,0.30120481927710846,0.04300185432087433,-0.028626295105394828,-0.015242292078535558,-0.6364506345214741,0.18072289156626511,4
2025-11-21,0.8498817408435165,0.42168674698795183,0.04819277108433735,83,0.3734939759036145,0.039148445442544366,-0.026902916205241878,0.00996122783626796,1.0969624823291575,0.07228915662650603,4
2025-11-24,0.9912386379660523,0.40963855421686746,0.060240963855421686,83,0.3493975903614458,0.028756000179444685,-0.02409374817582155,0.014718601581111601,0.14135689712253574,-0.024096385542168697,4
2025-11-25,0.8250222101854222,0.3614457831325301,0.07228915662650602,83,0.2891566265060241,0.02275488133684922,-0.017523942595988662,0.009405888774243643,-0.16621642778063006,-0.060240963855421714,4
2025-11-26,0.4025277974795587,0.3493975903614458,0.07228915662650602,83,0.27710843373493976,0.015639712806026385,-0.011216340068956554,0.006903499155580528,-0.4224944127058635,-0.01204819277108432,4
2025-11-28,1.0484797475643024,0.2891566265060241,0.0963855421686747,83,0.19277108433734938,0.006526288063916752,0.005236603268464091,0.005458451035781575,0.6459519500847437,-0.08433734939759038,4
2025-12-01,0.13824554765082422,0.3373493975903614,0.0963855421686747,83,0.24096385542168672,0.009907830714275256,-0.002624402545230553,-0.0045654750581659576,-0.9102341999134782,0.04819277108433734,4
2025-12-02,0.004839116024735013,0.30120481927710846,0.10843373493975904,83,0.1927710843373494,0.0005722418675626617,-0.002648754646296214,0.0018522057418377535,-0.1334064316260892,-0.04819277108433731,4
2025-12-03,0.31372054443658587,0.24096385542168675,0.1566265060240964,83,0.08433734939759036,-0.001052800889031924,0.012810260055683864,0.0034627969421743288,0.30888142841185084,-0.10843373493975905,3
2025-12-04,0.22136710591692038,0.26506024096385544,0.13253012048192772,83,0.13253012048192772,0.0048656467803445125,0.010050473744797506,0.0007311117284942714,-0.09235343851966549,0.048192771084337366,3
2025-12-05,0.054761304399227134,0.18072289156626506,0.1927710843373494,83,-0.012048192771084348,0.00892531610494518,0.0229446077188169,0.0018995017460805563,-0.16660580151769325,-0.14457831325301207,1
2025-12-08,0.04342162188723383,0.21686746987951808,0.1686746987951807,83,0.048192771084337366,0.008703538463789018,0.018868205731999987,-0.003004273068004548,-0.011339682511993306,0.060240963855421714,3
2025-12-09,0.11316027841991917,0.27710843373493976,0.14457831325301204,83,0.13253012048192772,0.00947235886624509,0.002347969006808892,-0.0008630399485102247,0.06973865653268535,0.08433734939759036,3
2025-12-10,0.01675339473157133,0.27710843373493976,0.1927710843373494,83,0.08433734939759036,0.009453582907922087,0.0066910688140557895,0.006632115249473047,-0.09640688368834785,-0.048192771084337366,3
2025-12-11,0.4382339890816024,0.2261904761904762,0.17857142857142858,84,0.047619047619047616,0.008691614550836446,0.008472592115660316,0.002327035792719201,0.42148059435003105,-0.03671830177854274,3
2025-12-12,0.042675397053116605,0.19047619047619047,0.2261904761904762,84,-0.035714285714285726,0.017616169913165836,0.014463424796143043,-0.010752064077078183,-0.39555859202848576,-0.08333333333333334,1
2025-12-15,0.4356859753328128,0.23809523809523808,0.15476190476190477,84,0.08333333333333331,0.014146577938389582,0.013096602324647044,-0.0015107955878901347,0.39301057827969615,0.11904761904761904,3
2025-12-16,0.3682039957644674,0.19047619047619047,0.17857142857142858,84,0.01190476190476189,0.01969449231811682,0.019829645319753064,-0.0027323608479132844,-0.0674819795683454,-0.07142857142857142,3
2025-12-17,0.42141176984243,0.23809523809523808,0.17857142857142858,84,0.05952380952380951,0.03017575215966639,0.01714943643194755,-0.011003579477661396,0.05320777407796262,0.047619047619047616,3
2025-12-18,0.6248589313580184,0.2261904761904762,0.21428571428571427,84,0.011904761904761918,0.0016408709920616715,0.020886467561082478,0.007551385165326163,0.2034471615155884,-0.04761904761904759,3
2025-12-19,0.6508105810056126,0.10714285714285714,0.2619047619047619,84,-0.15476190476190477,0.007067397405192466,0.04300185432087433,0.006090440078643455,0.02595164964759422,-0.16666666666666669,0
2025-12-22,0.5784502693309753,0.09523809523809523,0.27380952380952384,84,-0.1785714285714286,0.006059898076894887,0.039148445442544366,0.006229888772976366,-0.0723603116746373,-0.023809523809523836,0
2025-12-23,0.3824284293016437,0.17857142857142858,0.21428571428571427,84,-0.0357142857142857,0.0018460375603233103,0.028756000179444685,0.004570477344742585,-0.1960218400293316,0.1428571428571429,1
2025-12-24,0.389843124762858,0.17857142857142858,0.21428571428571427,84,-0.0357142857142857,0.003403922477476229,0.02275488133684922,0.0035176463747892406,0.00741469546121426,0.0,1
2025-12-26,0.20603397864034076,0.21428571428571427,0.20238095238095238,84,0.01190476190476189,0.007503875070620447,0.015639712806026385,-0.00010139343549930846,-0.18380914612251723,0.04761904761904759,3
2025-12-29,0.35860775708561066,0.2619047619047619,0.14285714285714285,84,0.11904761904761907,0.01100530638947439,0.006526288063916752,-0.003563616346279108,0.1525737784452699,0.10714285714285718,3
2025-12-30,0.228660583053476,0.23809523809523808,0.15476190476190477,84,0.08333333333333331,0.01023274770381799,0.009907830714275256,-0.001221196481791087,-0.12994717403213465,-0.035714285714285754,3
2025-12-31,0.3420119753956078,0.2976190476190476,0.13095238095238096,84,0.16666666666666666,0.014737799155326137,0.0005722418675626617,-0.007408916900772944,0.11335139234213179,0.08333333333333334,4
2026-01-02,0.8669498743696695,0.34523809523809523,0.13095238095238096,84,0.21428571428571427,0.017916477597084146,-0.001052800889031924,0.0018330595964335394,0.5249378989740617,0.047619047619047616,4
2026-01-05,0.6871702978727364,0.3333333333333333,0.14285714285714285,84,0.19047619047619047,0.002631885069504847,0.0048656467803445125,0.006660128518523933,-0.1797795764969331,-0.023809523809523808,4
2026-01-06,0.6543952389037517,0.2857142857142857,0.19047619047619047,84,0.09523809523809523,-0.0081236177563202,0.00892531610494518,0.005947187808991838,-0.032775058968984694,-0.09523809523809523,3
2026-01-07,0.48362696154783497,0.30952380952380953,0.19047619047619047,84,0.11904761904761907,-0.01734389048406282,0.008703538463789018,-0.003223428397970407,-0.17076827735591676,0.023809523809523836,3
2026-01-08,0.5579261823577463,0.34523809523809523,0.2261904761904762,84,0.11904761904761904,0.0016098388710823475,0.00947235886624509,-0.00010151106470612792,0.0742992208099113,-2.7755575615628914e-17,3
2026-01-09,0.4647539927011536,0.27380952380952384,0.20238095238095238,84,0.07142857142857145,-0.00017289322402636031,0.009453582907922087,0.006613392119041217,-0.09317218965659269,-0.04761904761904759,3
