market_date,mean_rrz,panic,chase,n,net_fear,VIX,VIX3M,VVIX,r_fwd,vix_fwd_chg,d_fear,d_rrz,d_vix,fear_resid
2025-07-08,0.9901116817036062,0.0,0.0,74,0.0,16.81,19.58,91.31,0.012299706612502792,0.06186793575252847,0.0,0.8713528994133752,-0.9800000000000004,0.0178145082792176
2025-07-09,0.014158368599106961,0.0,0.0,74,0.0,15.94,19.02,91.76,0.013973015415184475,0.052070263488080304,0.0,-0.9759533131044993,-0.8699999999999992,0.04541807842204415
2025-07-10,0.7132089500613178,0.0,0.0,74,0.0,15.78,18.92,90.94,0.010274519829982953,0.050063371356147135,0.0,0.6990505814622109,-0.16000000000000014,0.050494597069000724
2025-07-11,1.151780390062942,0.0,0.0,74,0.0,16.4,19.37,93.53,0.02174401077579291,-0.0762195121951218,0.0,0.4385714400016242,0.6199999999999992,0.030823087312043973
2025-07-14,-0.7517674448387498,0.0,0.0,74,0.0,17.2,19.84,95.75,0.017781405547286466,-0.05523255813953487,0.0,-1.9035478349016919,0.8000000000000007,0.005440494077260882
2025-07-15,-0.08096298943646733,0.0,0.0,74,0.0,17.38,20.06,94.66,0.03303115054489347,-0.1524741081703106,0.0,0.6708044554022825,0.17999999999999972,-0.0002705894005653464
2025-07-16,-0.9015509919220702,0.0,0.0,74,0.0,17.16,20.09,95.56,0.033113325430136786,-0.15559440559440563,0.0,-0.8205880024856029,-0.21999999999999886,0.00670962373899997
2025-07-17,-0.03402209251978524,0.0,0.0,74,0.0,16.52,19.69,92.9,0.0269250366218714,-0.10230024213075062,0.0,0.867528899402285,-0.6400000000000006,0.027015698326826487
2025-07-18,-0.04254816095033519,0.0,0.0,74,0.0,16.41,19.58,93.15,0.025271678511106233,-0.08043875685557589,0.0,-0.008526068430549948,-0.10999999999999943,0.030505804896609034
2025-07-21,-0.4809789253658261,0.0,0.0,74,0.0,16.65,19.51,92.26,0.023108608871288405,-0.0996996996996996,0.0,-0.4384307644154909,0.23999999999999844,0.022891026926174174
2025-07-22,0.5790372719948844,0.0,0.0,74,0.0,16.5,19.53,90.58,0.01741246064306834,-0.056363636363636394,0.0,1.0600161973607105,-0.14999999999999858,0.02765026315769603
2025-07-23,0.29075712162264833,0.0,0.0,74,0.0,15.37,18.56,88.04,0.00614938269658305,0.020819778789850307,0.0,-0.2882801503722361,-1.1300000000000008,0.0635031761018271
2025-07-24,0.7562693075600085,0.0,0.0,74,0.0,15.39,18.56,89.75,0.0017811544402761559,0.07862248213125422,0.0,0.4655121859373602,0.02000000000000135,0.0628686112709575
2025-07-25,-0.6764221486368529,0.0,0.0,74,0.0,14.93,18.32,90.59,0.01288651703029342,-0.04755525787006021,0.0,-1.4326914561968613,-0.46000000000000085,0.07746360238095773
2025-07-28,-0.4464226443034498,0.0,0.0,74,0.0,15.03,18.16,88.59,0.008682136464973178,-0.015968063872255467,0.0,0.2299995043334031,0.09999999999999964,0.0742907782266099
2025-07-29,-0.4442898151692859,0.0,0.0,74,0.0,15.98,18.77,95.14,0.015584170260995567,-0.08510638297872353,0.0,0.002132829134163905,0.9500000000000011,0.04414894876030495
2025-07-30,-0.43189638903202116,0.0,0.0,74,0.0,15.48,18.35,94.33,0.019181666298899724,-0.04069767441860472,0.0,0.01239342613726474,-0.5,0.06001306953204438
2025-07-31,-0.7029862383899741,0.0,0.0,74,0.0,16.72,19.14,98.37,0.026642197190228867,-0.13696172248803828,0.0,-0.27108984935795294,1.2399999999999984,0.020670050018130715
2025-08-01,0.46006045573331855,0.0,0.0,74,0.0,20.38,21.24,109.79,0.03752493083703268,-0.2463199214916585,0.0,1.1630466941232926,3.66,-0.09545531403100183
2025-08-04,0.24563812234830412,0.0,0.0,74,0.0,17.52,19.61,95.85,0.014417668773864412,-0.01997716894977153,0.0,-0.21442233338501443,-2.8599999999999994,-0.004712543216652376
2025-08-05,0.09850259935807062,0.0,0.0,74,0.0,17.85,20.03,97.65,0.025112664617736424,-0.08403361344537819,0.0,-0.1471355229902335,0.33000000000000185,-0.015182862926000462
2025-08-06,0.01136714155486367,0.0,0.0,74,0.0,16.77,19.47,97.81,0.025822560763614666,-0.08765652951699454,0.0,-0.08713545780320696,-1.0800000000000018,0.019083637940956688
2025-08-07,0.26532940113981257,0.0,0.0,75,0.0,16.57,19.35,97.37,0.02370897587979437,-0.08388654194327105,0.0,0.2539622595849489,-0.1999999999999993,0.02542928624965246
2025-08-08,0.05486406035583503,0.0,0.0,75,0.0,15.15,18.7,93.14,0.018283687498038326,-0.0026402640264027166,0.0,-0.21046534078397755,-1.42,0.07048338924139241
2025-08-11,-0.07988845917506507,0.0,0.0,75,0.0,16.25,19.25,97.09,0.022660083029311995,-0.07446153846153847,0.0,-0.1347525195309001,1.0999999999999996,0.03558232354356572
2025-08-12,-0.11583992836551765,0.0,0.0,75,0.0,14.73,18.34,92.86,0.014812740201341157,0.04209097080787494,0.0,-0.035951469190452584,-1.5199999999999996,0.0838092506896535
2025-08-13,0.01830924706766873,0.05333333333333334,0.14666666666666667,75,-0.09333333333333332,14.49,18.33,98.17,0.01975530710663831,0.015182884748102143,-0.09333333333333332,0.13414917543318639,-0.2400000000000002,-0.0019093046732449048
2025-08-14,0.040523188748100056,0.10666666666666667,0.16,75,-0.05333333333333333,14.83,18.49,98.04,0.019319327079618365,-0.004720161834120051,0.039999999999999994,0.022213941680431327,0.33999999999999986,0.027303093201972287
2025-08-15,0.12939066784022948,0.10666666666666667,0.14666666666666667,75,-0.039999999999999994,15.09,18.64,97.85,0.02715093870446328,0.03976143141153088,0.013333333333333336,0.08886747909212943,0.2599999999999998,0.03238708373400116
2025-08-18,-0.1511614095805426,0.08,0.16,75,-0.08,14.99,18.45,96.63,0.025959894295041197,0.09139426284189445,-0.04000000000000001,-0.2805520774207721,-0.09999999999999964,-0.0044400921116510145
2025-08-19,0.16543073420467216,0.13333333333333333,0.16,75,-0.026666666666666672,15.57,18.9,102.09,0.030274612775667675,0.009633911368015502,0.05333333333333333,0.3165921437852148,0.5800000000000001,0.030490861126464597
2025-08-20,0.23979596777189036,0.17333333333333334,0.14666666666666667,75,0.026666666666666672,15.69,19.1,98.6,0.037846139380357524,0.0006373486297004405,0.053333333333333344,0.07436523356721819,0.11999999999999922,0.08001680547458051
2025-08-21,0.20188355448350576,0.18666666666666668,0.16,75,0.026666666666666672,16.6,19.41,99.99,0.04429234521280789,-0.06927710843373502,0.0,-0.0379124132883846,0.9100000000000019,0.05114410567001476
2025-08-22,0.0629060000692644,0.16,0.16,75,0.0,14.22,17.76,89.78,0.03336380964187757,0.13220815752461323,-0.026666666666666672,-0.13897755441424137,-2.380000000000001,0.0999906538768277
2025-08-25,0.032814768013581304,0.2,0.13333333333333333,75,0.06666666666666668,14.79,18.02,92.3,0.03228166295702528,0.125084516565247,0.06666666666666668,-0.0300912320556831,0.5699999999999985,0.1485722228637115
2025-08-26,-0.04253093787295047,0.14666666666666667,0.14666666666666667,75,0.0,14.62,17.9,91.65,0.024707049414098847,0.10670314637482914,-0.06666666666666668,-0.07534570588653178,-0.16999999999999993,0.08729935725943622
2025-08-27,-0.055183872142328755,0.12,0.14666666666666667,75,-0.026666666666666672,14.85,17.94,94.93,0.017660795199727852,0.1272727272727272,-0.026666666666666672,-0.012652934269378288,0.23000000000000043,0.0533351950377694
2025-08-28,-0.15614667064709606,0.13333333333333333,0.18666666666666668,75,-0.053333333333333344,14.43,17.72,92.03,0.019879183874745854,0.05959805959805964,-0.026666666666666672,-0.1009627985047673,-0.41999999999999993,0.03999438981936382
2025-08-29,0.2561876016356823,0.10666666666666667,0.21333333333333335,75,-0.10666666666666667,15.36,18.35,97.17,0.02888148205565466,0.04947916666666674,-0.05333333333333333,0.4123342722827784,0.9299999999999997,-0.042846208149404805
2025-09-02,0.32741397662578237,0.17333333333333334,0.18666666666666668,75,-0.013333333333333336,17.17,19.38,103.88,0.04046730285660738,-0.051834595224228286,0.09333333333333334,0.07122637499010004,1.8100000000000023,-0.006940992009768193
2025-09-03,0.2585951632860793,0.17333333333333334,0.2,75,-0.026666666666666672,16.35,18.93,99.62,0.03838506229222993,-0.003669724770642313,-0.013333333333333336,-0.06881881333970308,-0.8200000000000003,0.0057428327225511056
2025-09-04,0.12472041819401104,0.18666666666666668,0.18666666666666668,75,0.0,15.3,18.39,95.28,0.030964998767562202,0.08692810457516331,0.026666666666666672,-0.13387474509206826,-1.0500000000000007,0.06572415300987056
2025-09-05,0.21248790442237722,0.17333333333333334,0.22666666666666666,75,-0.053333333333333316,15.18,18.42,93.06,0.033944132006674455,0.0968379446640315,-0.053333333333333316,0.08776748622836618,-0.120000000000001,0.016198208661754726
2025-09-08,0.18948296543863674,0.17333333333333334,0.21333333333333335,75,-0.04000000000000001,15.11,18.29,92.29,0.035109350677372975,0.083388484447386,0.013333333333333308,-0.02300493898374048,-0.07000000000000028,0.03175251890313155
2025-09-09,-0.0836294599640224,0.17105263157894737,0.25,76,-0.07894736842105263,15.04,18.27,93.16,0.028893023541894047,0.14627659574468077,-0.03894736842105262,-0.2731124254026591,-0.07000000000000028,-0.0049738726098775
2025-09-10,-0.158212135341697,0.18421052631578946,0.25,76,-0.06578947368421054,15.35,18.44,100.53,0.032044893515892126,0.061889250814332275,0.01315789473684209,-0.0745826753776746,0.3100000000000005,-0.0016517327515138958
2025-09-11,-0.14315013274050487,0.15789473684210525,0.25,76,-0.09210526315789475,14.71,18.03,96.32,0.020573878928880962,0.11692726036709722,-0.02631578947368421,0.015062002601192143,-0.6399999999999988,-0.007661447637371699
2025-09-12,-0.3115090153730012,0.18421052631578946,0.27631578947368424,76,-0.09210526315789477,14.76,18.06,96.78,-0.006677720144202204,0.467479674796748,-2.7755575615628914e-17,-0.16835888263249632,0.049999999999998934,-0.009247859714545642
2025-09-15,-0.45751965998947125,0.17105263157894737,0.32894736842105265,76,-0.15789473684210528,15.69,18.53,99.55,0.003222829129533533,0.21287444231994912,-0.06578947368421051,-0.14601064461647006,0.9299999999999997,-0.10454459803419144
2025-09-16,-0.7343588838892926,0.17105263157894737,0.3157894736842105,76,-0.14473684210526314,16.36,18.91,104.1,0.00337878787878787,0.27200488997555006,0.013157894736842146,-0.27683922389982135,0.6699999999999999,-0.11264462513148008
2025-09-17,-0.6263937342450373,0.11842105263157894,0.2894736842105263,76,-0.1710526315789474,15.72,18.44,96.17,0.009087047543918203,0.3129770992366412,-0.026315789473684265,0.1079651496442553,-0.6399999999999988,-0.11865434001733793
2025-09-18,-0.7331235748626697,0.11392405063291139,0.34177215189873417,79,-0.22784810126582278,15.7,18.52,97.28,-0.0024461691782683426,0.6121019108280255,-0.05679546968687538,-0.10672984061763235,-0.02000000000000135,-0.1748152448733437
2025-09-19,-0.7738114519158062,0.10126582278481013,0.35443037974683544,79,-0.25316455696202533,15.45,18.48,96.9,0.001039626337200561,0.34498381877022677,-0.025316455696202556,-0.04068787705313659,-0.25,-0.19219964018367658
2025-09-22,-0.8698826809055004,0.16455696202531644,0.3670886075949367,79,-0.20253164556962028,16.1,18.95,99.75,0.0066882610521263874,0.13229813664596257,0.050632911392405056,-0.09607122898969411,0.6500000000000021,-0.1621900857945328
2025-09-23,-0.700565074149648,0.13924050632911392,0.3670886075949367,79,-0.2278481012658228,16.64,19.44,101.23,0.012183169735076271,0.07391826923076916,-0.025316455696202528,0.1693176067558524,0.5399999999999991,-0.20463979192421392
2025-09-24,-0.6732050695771257,0.11392405063291139,0.3924050632911392,79,-0.27848101265822783,16.18,19.14,99.99,0.010134624111329593,0.14956736711990115,-0.05063291139240503,0.0273600045725223,-0.46000000000000085,-0.24067771220661865
2025-09-25,-0.7263192599009398,0.12658227848101267,0.3291139240506329,79,-0.20253164556962022,16.74,19.46,100.34,0.020834283109186336,0.033452807646356275,0.07594936708860761,-0.05311419032381415,0.5599999999999987,-0.18249616038235905
2025-09-26,-0.6518597667225711,0.1518987341772152,0.35443037974683544,79,-0.20253164556962025,15.29,18.41,93.4,0.023314496388746164,0.0706344015696534,-2.7755575615628914e-17,0.07445949317836875,-1.4499999999999993,-0.13649021014431487
2025-09-29,-0.684686294197987,0.12658227848101267,0.34177215189873417,79,-0.2151898734177215,16.12,18.76,96.74,0.03248553519768582,-0.020471464019851227,-0.01265822784810125,-0.03282652747541592,0.8300000000000018,-0.17548287847350358
2025-09-30,-0.5037755485404714,0.1518987341772152,0.379746835443038,79,-0.2278481012658228,16.28,18.77,95.89,0.031342880302621,0.008599508599508532,-0.012658227848101306,0.18091074565751564,0.16000000000000014,-0.19321762496856146
2025-10-01,-0.7027895308991421,0.10126582278481013,0.3924050632911392,79,-0.2911392405063291,16.29,18.76,93.22,0.028334205998952644,0.038674033149171505,-0.0632911392405063,-0.19901398235867074,0.00999999999999801,-0.2568260466245025
2025-10-02,-0.6365572794324864,0.17721518987341772,0.379746835443038,79,-0.20253164556962028,16.63,18.89,94.1,0.01585427811482032,0.016837041491280846,0.08860759493670883,0.06623225146665568,0.33999999999999986,-0.17900605381257645
2025-10-03,-0.5114192896391826,0.12658227848101267,0.3924050632911392,79,-0.26582278481012656,16.65,19.08,94.79,0.01920174534152186,0.047447447447447555,-0.06329113924050628,0.12513798979330382,0.019999999999999574,-0.24293175788395238
2025-10-06,-0.7176001773051927,0.12658227848101267,0.4050632911392405,79,-0.27848101265822783,16.37,19.12,95.38,0.017465493366686013,0.048869883934025804,-0.012658227848101278,-0.20618088766601006,-0.2799999999999976,-0.2467060780998796
2025-10-07,-0.8348622462722657,0.1518987341772152,0.3924050632911392,79,-0.24050632911392403,17.24,19.71,98.7,0.009146341463414531,0.10208816705336443,0.037974683544303806,-0.11726206896707303,0.8699999999999974,-0.23633496469840234
2025-10-08,-0.9334287689411205,0.189873417721519,0.3924050632911392,79,-0.20253164556962022,16.3,19.26,96.22,0.006640816508445946,0.10490797546012276,0.037974683544303806,-0.0985665226688548,-0.9399999999999977,-0.16853573410322853
2025-10-09,-0.7585598967664438,0.2625,0.3875,80,-0.125,16.43,19.38,97.25,-0.001266464032421477,0.18685331710286057,0.07753164556962022,0.17486887217467673,0.129999999999999,-0.09512875993426051
2025-10-10,-0.6484094547877883,0.325,0.3375,80,-0.012500000000000011,21.66,22.81,116.25,0.027487672659336715,-0.1191135734072023,0.11249999999999999,0.11015044197865542,5.23,-0.14856746320665476
2025-10-13,-0.41712280549283237,0.275,0.3625,80,-0.08749999999999997,19.03,20.93,106.45,0.02775096525096532,-0.07514450867052025,-0.07499999999999996,0.23128664929495596,-2.629999999999999,-0.1401221879473054
2025-10-14,-0.29730406779025464,0.2875,0.3625,80,-0.07500000000000001,20.81,22.03,113.19,0.03136372559382683,-0.16962998558385378,0.012499999999999956,0.11981873770257773,1.7799999999999976,-0.18409845789469764
2025-10-15,-0.3693143966524086,0.2125,0.3875,80,-0.17500000000000002,20.64,21.94,117.3,0.027376460153043736,-0.15164728682170536,-0.1,-0.07201032886215397,-0.16999999999999815,-0.2787046568323064
2025-10-16,-0.2909695177647692,0.3048780487804878,0.36585365853658536,82,-0.06097560975609756,25.31,24.87,134.25,0.017255994187454604,-0.20979849861714728,0.11402439024390246,0.07834487888763941,4.669999999999998,-0.3128511545964499
2025-10-17,0.23984627311784715,0.35365853658536583,0.34146341463414637,82,0.012195121951219468,20.78,22.09,115.63,0.011348756001746008,-0.04571703561116469,0.07317073170731703,0.5308157908826163,-4.529999999999998,-0.0959514886971739
2025-10-20,-0.040753543754454884,0.24390243902439024,0.34146341463414637,82,-0.09756097560975613,18.23,20.31,103.18,-0.008386712349173209,0.2276467361492045,-0.1097560975609756,-0.280599816872302,-2.5500000000000007,-0.12480057032227848
2025-10-21,-0.33623374715044063,0.3048780487804878,0.32926829268292684,82,-0.024390243902439046,17.87,19.99,103.36,-0.016699191109654454,0.3816452154448797,0.07317073170731708,-0.29548020339598574,-0.35999999999999943,-0.04020767165930905
2025-10-22,-0.26594840890839805,0.2682926829268293,0.3048780487804878,82,-0.036585365853658514,18.6,20.31,104.87,-0.007741838873914331,0.2720430107526881,-0.012195121951219468,0.07028533824204258,0.7300000000000004,-0.07556440993726804
2025-10-23,0.019000892572713722,0.1951219512195122,0.32926829268292684,82,-0.13414634146341464,17.3,19.65,98.6,-0.028626295105394828,0.5271676300578034,-0.09756097560975613,0.28494930148111175,-1.3000000000000007,-0.1318786715405017
2025-10-24,-0.5198270298534368,0.18292682926829268,0.34146341463414637,82,-0.1585365853658537,16.37,19.2,98.03,-0.026902916205241878,0.4312767257177763,-0.024390243902439046,-0.5388279224261505,-0.9299999999999997,-0.12676165080750545
2025-10-27,-0.3286951272997034,0.13414634146341464,0.3780487804878049,82,-0.24390243902439024,15.79,18.99,97.4,-0.02409374817582155,0.29955668144395187,-0.08536585365853655,0.19113190255373336,-0.5800000000000018,-0.19372512437082423
2025-10-28,-0.9587675866720723,0.18292682926829268,0.3902439024390244,82,-0.20731707317073172,16.42,19.55,101.51,-0.017523942595988662,0.13032886723507908,0.036585365853658514,-0.6300724593723689,0.6300000000000026,-0.17712855068955752
2025-10-29,-0.9386850497897791,0.18292682926829268,0.35365853658536583,82,-0.17073170731707316,16.92,19.83,103.57,-0.011216340068956554,0.015957446808510634,0.03658536585365857,0.020082536882293223,0.5,-0.15640730560763833
2025-10-30,-1.0456319467738522,0.17073170731707318,0.32926829268292684,82,-0.15853658536585366,16.91,19.98,102.84,0.005236603268464091,-0.03311649911295089,0.012195121951219495,-0.10694689698407311,-0.010000000000001563,-0.143894901240984
2025-10-31,-0.4665096755370626,0.1927710843373494,0.3373493975903614,83,-0.14457831325301201,17.44,20.49,104.46,-0.002624402545230553,-0.01146788990825709,0.013958272112841646,0.5791222712367896,0.5300000000000011,-0.1467525971461861
2025-11-03,-0.775456336011864,0.1686746987951807,0.26506024096385544,83,-0.09638554216867473,17.17,20.38,101.43,-0.002648754646296214,-0.033779848573092686,0.04819277108433728,-0.30894666047480146,-0.2699999999999996,-0.08999320084510959
2025-11-04,-0.9235215024046212,0.18072289156626506,0.26506024096385544,83,-0.08433734939759038,19.0,21.29,104.44,0.012810260055683864,-0.15368421052631587,0.012048192771084348,-0.14806516639275713,1.8299999999999983,-0.13600769009859145
2025-11-05,-0.8137876450941403,0.20481927710843373,0.26506024096385544,83,-0.060240963855421714,18.01,20.6,100.77,0.010050473744797506,-0.1238200999444754,0.02409638554216867,0.10973385731048091,-0.9899999999999984,-0.08050034542837875
2025-11-06,-0.7226838737256318,0.21686746987951808,0.2289156626506024,83,-0.01204819277108432,19.5,21.35,105.71,0.0229446077188169,-0.20974358974358975,0.048192771084337394,0.09110377136850845,1.4899999999999984,-0.07958265424382477
2025-11-07,0.3546184144936782,0.1686746987951807,0.27710843373493976,83,-0.10843373493975905,19.08,21.19,103.6,0.018868205731999987,-0.12683438155136262,-0.09638554216867473,1.07730228821931,-0.4200000000000017,-0.1626423349642384
2025-11-10,-0.35324417087594157,0.18072289156626506,0.24096385542168675,83,-0.060240963855421686,17.6,20.24,98.91,0.002347969006808892,-0.038068181818181945,0.048192771084337366,-0.7078625853696198,-1.4799999999999969,-0.06749176639555246
2025-11-11,-0.8105640684725537,0.14457831325301204,0.25301204819277107,83,-0.10843373493975902,17.28,20.19,99.6,0.0066910688140557895,-0.0873842592592593,-0.04819277108433734,-0.4573198975966121,-0.3200000000000003,-0.10553150018597654
2025-11-12,-0.8326963896008387,0.1686746987951807,0.2289156626506024,83,-0.060240963855421686,17.51,20.34,103.47,0.008472592115660316,-0.15191319246145074,0.04819277108433734,-0.022132321128285004,0.23000000000000043,-0.06463622465663935
2025-11-13,-0.5233499470211006,0.20481927710843373,0.1566265060240964,83,0.04819277108433734,20.0,21.85,111.25,0.014463424796143043,-0.21299999999999997,0.10843373493975902,0.3093464425797381,2.4899999999999984,-0.035205811160142486
2025-11-14,-0.2927412424505145,0.20481927710843373,0.14457831325301204,83,0.060240963855421686,19.83,21.58,107.95,0.013096602324647044,-0.1679273827534039,0.012048192771084348,0.23060870457058608,-0.1700000000000017,-0.017763817326666737
2025-11-17,-0.2536664512542837,0.3132530120481928,0.0963855421686747,83,0.21686746987951808,22.38,23.18,117.86,0.019829645319753064,-0.26362823949955316,0.1566265060240964,0.03907479119623081,2.5500000000000007,0.057955672761558635
2025-11-18,-0.10185238093043053,0.30120481927710846,0.0963855421686747,83,0.20481927710843376,24.69,24.54,124.32,0.01714943643194755,-0.28635074929121096,-0.01204819277108432,0.1518140703238532,2.3100000000000023,-0.027384757974961843
2025-11-19,0.389369893035833,0.25301204819277107,0.13253012048192772,83,0.12048192771084335,23.66,23.99,119.57,0.020886467561082478,-0.28698224852070997,-0.08433734939759041,0.49122227396626356,-1.0300000000000011,-0.07904201858276902
2025-11-20,-0.24708074148564108,0.3493975903614458,0.04819277108433735,83,0.30120481927710846,26.42,25.76,128.65,0.04300185432087433,-0.43565480696442094,0.18072289156626511,-0.6364506345214741,2.7600000000000016,0.014110926323494477
2025-11-21,0.8498817408435165,0.42168674698795183,0.04819277108433735,83,0.3734939759036145,23.43,23.96,118.34,0.039148445442544366,-0.39906103286384975,0.07228915662650603,1.0969624823291575,-2.990000000000002,0.18126752516500227
2025-11-24,0.9912386379660523,0.40963855421686746,0.060240963855421686,83,0.3493975903614458,20.52,21.85,103.96,0.028756000179444685,-0.317738791423002,-0.024096385542168697,0.14135689712253574,-2.91,0.24950032251435694
2025-11-25,0.8250222101854222,0.3614457831325301,0.07228915662650602,83,0.2891566265060241,18.56,20.73,96.85,0.02275488133684922,-0.2742456896551724,-0.060240963855421714,-0.16621642778063006,-1.9600000000000009,0.25144671208415376
2025-11-26,0.4025277974795587,0.3493975903614458,0.07228915662650602,83,0.27710843373493976,17.19,20.02,92.17,0.015639712806026385,-0.20884235020360686,-0.01204819277108432,-0.4224944127058635,-1.3699999999999974,0.28286621022763536
2025-11-28,1.0484797475643024,0.2891566265060241,0.0963855421686747,83,0.19277108433734938,16.35,19.64,90.34,0.006526288063916752,-0.13149847094801237,-0.08433734939759038,0.6459519500847437,-0.8399999999999999,0.22518058372656716
2025-12-01,0.13824554765082422,0.3373493975903614,0.0963855421686747,83,0.24096385542168672,17.24,20.22,93.76,0.009907830714275256,-0.16879350348027833,0.04819277108433734,-0.9102341999134782,0.889999999999997,0.2451352198372084
2025-12-02,0.004839116024735013,0.30120481927710846,0.10843373493975904,83,0.1927710843373494,16.59,19.84,91.71,0.0005722418675626617,-0.09885473176612425,-0.04819277108433731,-0.1334064316260892,-0.6499999999999986,0.21756580575613232
2025-12-03,0.31372054443658587,0.24096385542168675,0.1566265060240964,83,0.08433734939759036,16.08,19.71,92.39,-0.001052800889031924,-0.09763681592039797,-0.10843373493975905,0.30888142841185084,-0.5100000000000016,0.12531347400354748
2025-12-04,0.22136710591692038,0.26506024096385544,0.13253012048192772,83,0.13253012048192772,15.78,19.49,91.28,0.0048656467803445125,-0.055766793409378845,0.048192771084337366,-0.09235343851966549,-0.29999999999999893,0.18302471755092845
2025-12-05,0.054761304399227134,0.18072289156626506,0.1927710843373494,83,-0.012048192771084348,15.41,19.27,90.65,0.00892531610494518,-0.04282933160285529,-0.14457831325301207,-0.16660580151769325,-0.3699999999999992,0.05018585366900355
2025-12-08,0.04342162188723383,0.21686746987951808,0.1686746987951807,83,0.048192771084337366,16.66,19.91,97.35,0.008703538463789018,-0.07683073229291715,0.060240963855421714,-0.011339682511993306,1.25,0.07076651559507671
2025-12-09,0.11316027841991917,0.27710843373493976,0.14457831325301204,83,0.13253012048192772,16.93,20.08,98.14,0.00947235886624509,-0.08741878322504437,0.08433734939759036,0.06973865653268535,0.2699999999999996,0.14653723977592784
2025-12-10,0.01675339473157133,0.27710843373493976,0.1927710843373494,83,0.08433734939759036,15.77,19.35,99.11,0.009453582907922087,-0.08116677235256808,-0.048192771084337366,-0.09640688368834785,-1.1600000000000001,0.1351492288820259
2025-12-11,0.4382339890816024,0.2261904761904762,0.17857142857142858,84,0.047619047619047616,14.85,19.05,95.41,0.008691614550836446,0.018181818181818077,-0.03671830177854274,0.42148059435003105,-0.9199999999999999,0.1276209093234837
2025-12-12,0.042675397053116605,0.19047619047619047,0.2261904761904762,84,-0.035714285714285726,15.74,19.25,97.33,0.017616169913165836,0.015247776365946653,-0.08333333333333334,-0.39555859202848576,0.8900000000000006,0.01604944101645414
2025-12-15,0.4356859753328128,0.23809523809523808,0.15476190476190477,84,0.08333333333333331,16.5,19.68,100.37,0.014146577938389582,0.015151515151515138,0.11904761904761904,0.39301057827969615,0.7599999999999998,0.11098359649102935
2025-12-16,0.3682039957644674,0.19047619047619047,0.17857142857142858,84,0.01190476190476189,16.48,19.67,98.36,0.01969449231811682,-0.03883495145631066,-0.07142857142857142,-0.0674819795683454,-0.019999999999999574,0.040189589893327465
