entry_date,expiry_date,strike,credit,iv_entry,contracts,intrinsic,net_pnl,return_on_risk,breached
2006-09-06,2006-12-05,127.13298903524165,1.8978812927693625,0.1374,6.050599258840175,0.0,1079.9601427148,0.014252243839161384,False
2006-09-13,2006-12-12,129.66046359878388,1.5256971191722286,0.1118,5.932654780651147,0.0,838.1044317669224,0.011025088334609108,False
2006-09-20,2006-12-19,129.86335737683504,1.560852068245275,0.1139,5.92338581697553,0.0,857.6186406122747,0.011284674954420723,False
2006-09-27,2006-12-27,131.013683390229,1.6047273244911722,0.1158,5.8713773197230665,0.0,875.849398022864,0.01152723404810867,False
2006-10-04,2007-01-05,132.16089073265414,1.6636950423460988,0.1186,5.820411507265279,0.0,902.5683268730452,0.011882975983837696,False
2006-10-11,2007-01-12,132.41101697916974,1.628253389299715,0.1162,5.809416669247249,0.0,880.2738297931156,0.011586032805144678,False
2006-10-18,2007-01-22,133.7933407977606,1.6000343392348242,0.1134,5.7493950344922125,0.0,854.9547846116106,0.011248938233505527,False
2006-10-25,2007-01-29,135.93893869707392,1.5153613963702242,0.1066,5.658649218565121,0.0,793.5471219716261,0.010432406461205544,False
2006-11-01,2007-02-05,134.19418682177113,1.632328455462435,0.1151,5.7322212492886635,0.0,870.9126857050695,0.01146127909028002,False
2006-11-08,2007-02-12,136.4665980093887,1.535801878588238,0.1075,5.6367695864877305,0.0,802.0006356823787,0.01054467860108814,False
2006-11-15,2007-02-20,137.56869190801234,1.4767486173406965,0.10310000000000001,5.591612150714703,0.0,762.5553339242615,0.01002078877239586,False
2006-11-22,2007-02-27,138.54514081435588,1.459624825253698,0.1014,5.552203164321029,0.0,747.6734615926836,0.00982324657377188,False
2006-11-30,2007-03-06,137.91127436846253,1.578292825184512,0.1091,5.577722146019677,0.0,817.2996241435393,0.010747896866902782,False
2006-12-07,2007-03-13,137.93827638197556,1.8737684218146171,0.1267,5.57663028281311,0.0,981.9154502112442,0.012940688561708998,False
2006-12-14,2007-03-20,140.87080115094386,1.456169332495719,0.09970000000000001,5.460540885307624,0.0,733.4431055984223,0.00963434981663082,False
2006-12-21,2007-03-27,139.23840848667703,1.5307409216541288,0.10529999999999999,5.52455875926198,0.0,783.239302708847,0.010295293985606859,False
2006-12-29,2007-04-03,138.78302211074595,1.6965331219079758,0.11560000000000001,5.5426864001919425,0.0,877.7027499052828,0.011551343488247863,False
2007-01-09,2007-04-11,138.0872585086981,1.7467112039382755,0.1191,5.570613665143591,0.0,910.0773957556745,0.011982577716124808,False
2007-01-17,2007-04-18,140.4152129916176,1.5536309734281843,0.1059,5.478258038013944,0.0,789.2148209994804,0.010374582749888853,False
2007-01-24,2007-04-25,141.74704677099209,1.4520277364552356,0.0989,5.426785155344689,0.0,726.6615842790073,0.009544371180601953,False
2007-01-31,2007-05-02,141.35295353394628,1.5356557974142362,0.1042,5.441915078527429,0.0,774.1972035502995,0.010175105801966294,False
2007-02-07,2007-05-09,142.68811789221172,1.533379708672129,0.1032,5.390993872467049,0.0,765.7258306027979,0.0100625719472856,False
2007-02-14,2007-05-16,143.20384292991164,1.5237979923234377,0.1023,5.371579096569737,0.0,757.821300504713,0.009957633715777769,False
2007-02-22,2007-05-23,143.41941446881378,1.5176907768656562,0.1018,5.363505157790452,0.0,753.4066226819623,0.009899039562867282,False
2007-03-01,2007-05-31,136.27730940778014,2.4035795707414778,0.1582,5.644599035405181,0.0,1292.9403235526158,0.017110000397611586,False
2007-03-08,2007-06-07,136.94283295927238,2.140721344277779,0.1429,5.6171670514479795,0.0,1139.0049524594945,0.015042207573640314,False
2007-03-15,2007-06-14,134.74358033955912,2.4868830123037426,0.1643,5.708849113941291,0.0,1355.2139931390504,0.01794905710090293,False
2007-03-22,2007-06-21,139.81658426086483,1.94452642401626,0.1293,5.501713357519632,0.0,1007.6533391660424,0.013284246661376477,False
2007-03-29,2007-06-28,138.0548119807524,2.3107089192030017,0.1514,5.5719229065192994,0.0,1224.5464668768977,0.016190087595971014,False
2007-04-05,2007-07-09,140.81864244531732,2.011381068912044,0.1323,5.462563449505464,0.0,1037.0027040272046,0.013676381553009547,False
2007-04-13,2007-07-16,142.1109501000119,1.8480219737810089,0.122,5.412888793505468,0.0,939.148099836496,0.012369782928098863,False
2007-04-20,2007-07-23,145.43854823681883,1.8681228691890936,0.1207,5.28904323204756,0.0,928.2920732696471,0.012224821823121894,False
2007-04-27,2007-07-30,146.32959543263098,1.9479130446667199,0.1245,5.256836574696314,0.0,964.5838004591385,0.01270876619747492,False
2007-05-04,2007-08-06,147.41235106386972,2.04648654688922,0.1291,5.218224685240131,1.1123510638697098,428.4869447418986,0.005648750384060017,True
2007-05-11,2007-08-13,147.36753452820116,2.053222755492527,0.1295,5.219811620608774,2.437534528201155,-259.5873770250046,-0.0034223179165345486,True
2007-05-18,2007-08-20,149.0728743596615,2.0416869904153216,0.1276,5.1600988612782785,4.562874359661521,-1359.2667244440936,-0.01791584096121623,True
2007-05-25,2007-08-27,148.08455647657576,2.1356647442076024,0.1334,5.194537415199317,1.2945564765757638,378.2185638529544,0.004988789287739145,True
2007-06-04,2007-09-04,150.3285317594075,2.1585607782727223,0.1329,5.1169978195614965,1.4685317594074832,295.2656231357138,0.0038943722202571486,True
2007-06-11,2007-09-11,147.0950820931394,2.3793729230781366,0.1471,5.229479859453755,0.0,1185.195155524845,0.015660863192224907,False
2007-06-18,2007-09-18,148.9019103519767,2.1624775848088404,0.13419999999999999,5.166023507774005,0.0,1058.7649381778363,0.01396678143127864,False
2007-06-25,2007-09-25,145.06208436126076,2.7205741713484954,0.16649999999999998,5.302769311621684,0.0,1382.7364293604141,0.018319140831577978,False
2007-07-03,2007-10-02,147.897981901413,2.432842549070223,0.1492,5.201090368789002,0.0,1206.5710739076064,0.015947756001189715,False
2007-07-11,2007-10-09,147.23219965936346,2.7592737526066173,0.1664,5.224609637093395,0.0,1382.5747350255835,0.018316745064847154,False
2007-07-18,2007-10-16,149.76551111917107,2.6774956630358204,0.16,5.136234393903138,0.0,1317.1850827500011,0.017435109550448774,False
2007-07-25,2007-10-23,146.4307251477607,3.0393973288587546,0.18100000000000002,5.253206036195968,0.0,1537.2968112268566,0.02040846802503069,False
2007-08-01,2007-10-30,139.35044396625247,4.049633443287512,0.23670000000000002,5.5201171043061725,0.0,2173.06776036751,0.029095416561598034,False
2007-08-08,2007-11-06,143.19842519111745,3.670521553567262,0.2145,5.37178232375201,0.0,1911.0231397819405,0.025496846586390266,False
2007-08-15,2007-11-13,131.51375933667356,5.38260300088438,0.30670000000000003,5.849051636198371,0.0,3077.742276027189,0.04171809007172035,False
2007-08-22,2007-11-20,140.6164637617311,3.9144907500850366,0.2289,5.470417536130048,0.0,2079.5741662701353,0.02780860192677084,False
2007-08-29,2007-11-28,139.14915593173174,4.074613085622332,0.23809999999999998,5.52810230202304,0.0,2190.020241835341,0.029329087496048768,False
2007-09-06,2007-12-05,140.49025215792216,4.154035015103233,0.23989999999999997,5.47533197083377,0.0,2212.600821345346,0.02964021666282591,False
2007-09-13,2007-12-12,140.42625125759486,4.325500301584881,0.24760000000000001,5.477827417180774,0.0,2307.534964690394,0.030951337681791573,False
2007-09-20,2007-12-19,145.8754684651654,3.521407579579922,0.2045,5.273201706388755,0.02546846516540313,1783.8920310739902,0.023764261401250052,True
2007-09-27,2007-12-27,147.78921047668175,2.8422666964261367,0.17,5.204918320827885,0.11921047668175788,1358.5129436538289,0.018006976564482177,True
2007-10-04,2008-01-04,148.1973198592547,3.14702440671298,0.1844,5.190584890207999,6.8873198592546885,-2000.0857153470188,-0.02656523684091667,True
2007-10-11,2008-01-11,149.2968865455168,3.2636805581926396,0.1888,5.152356402263289,9.146886545516793,-3089.4590308079064,-0.041060565278862884,True
2007-10-18,2008-01-18,148.09717509486643,3.1574665717232477,0.185,5.194094814691934,16.037175094866427,-6748.535996886168,-0.08964215987138248,True
2007-10-25,2008-01-28,145.2609108507582,3.662212535544022,0.21170000000000003,5.295511123574606,10.020910850758185,-3427.0950416635633,-0.04570450429429411,True
2007-11-01,2008-02-04,143.5921851921785,4.0690157911602185,0.2321,5.35705176574379,5.772185192178512,-972.931349661489,-0.013016973516407506,True
2007-11-08,2008-02-11,139.20923256445877,4.607408844561398,0.2616,5.5257166141950265,5.459232564458773,-533.1342458806373,-0.007167984008189562,True
2007-11-15,2008-02-19,136.69040676221243,4.963788353248518,0.28059999999999996,5.62754027478262,1.1704067622124228,2071.1495630124164,0.027939543544721005,True
2007-11-23,2008-02-26,136.04490870669304,4.3790093162664405,0.2561,5.654241504099192,0.0,2412.104693290752,0.03240025956619577,False
2007-11-30,2008-03-04,141.36590474672983,3.930958354601536,0.22870000000000001,5.441416518423716,8.375904746729816,-2480.1684788216603,-0.03316439167607039,True
2007-12-07,2008-03-11,144.32841789319622,3.5696796739660854,0.20850000000000002,5.329724945783054,11.728417893196223,-4408.608953201797,-0.0587653620931654,True
2007-12-14,2008-03-18,139.86268045562554,3.9764755737156676,0.2327,5.499900092897364,6.232680455625541,-1303.0390150109,-0.017435212676436135,True
2007-12-21,2008-03-26,142.75727085267465,3.0375587529364694,0.18469999999999998,5.388382424490411,9.557270852674662,-3573.958930493417,-0.04747155573154536,True
2007-12-31,2008-04-02,139.4418722397745,3.7975744496642747,0.225,5.5164977124522085,2.7418722397745228,520.0414584380459,0.0069498108305919805,True
2008-01-08,2008-04-09,131.34070626400177,4.1888001881212915,0.25429999999999997,5.856758282421405,0.0,2387.0976509274096,0.0320545740438132,False
2008-01-15,2008-04-16,131.33082709255953,3.748322495339181,0.2334,5.857198848588912,0.0,2129.2806733950024,0.028493895043179642,False
2008-01-23,2008-04-23,125.4540896219814,4.765369698736073,0.2902,6.1315718885579376,0.0,2852.633925994887,0.038548504795600215,False
2008-01-30,2008-04-30,126.86921671603224,4.511275262828569,0.2762,6.063178989687597,0.0,2666.7530164444875,0.03594597302465005,False
2008-02-06,2008-05-07,124.71000154968819,4.726158761997802,0.2897,6.168156199759847,0.0,2845.4683818293197,0.03844816647655399,False
2008-02-13,2008-05-14,129.1168628312629,4.002207684097101,0.2488,5.957632119950458,0.0,2317.0468619935023,0.031085148894207718,False
2008-02-21,2008-05-21,127.54410655976292,4.003160240429075,0.25120000000000003,6.031096143751128,0.0,2346.1930424625757,0.03148883310618024,False
2008-02-28,2008-05-29,130.03246920314785,3.750119335573231,0.2353,5.915682244170962,0.0,2151.6042273381454,0.028801486030211498,False
2008-03-06,2008-06-05,123.26981863217861,4.368540344587586,0.2755,6.240219850781606,0.0,2655.550733409745,0.03579053485274187,False
2008-03-13,2008-06-12,123.90377603840773,4.336130830431756,0.2729,6.20829157775081,0.0,2621.842756630925,0.03532001339564764,False
2008-03-20,2008-06-19,124.51394990954923,4.216657943923032,0.2662,6.177868180951308,0.0,2535.1857837270168,0.03411263775659732,False
2008-03-28,2008-06-26,124.25706190869003,4.020027611960117,0.2571,6.190640253477395,0.0,2418.700240604796,0.032494377749854204,False
2008-04-04,2008-07-03,130.4094209955898,3.541532341744663,0.2245,5.898582812178755,4.09942099558981,-395.7292282456727,-0.005288088743051794,True
2008-04-11,2008-07-11,126.73931717823297,3.6411760749204305,0.2346,6.069393352885145,2.8993171782329625,381.67920074576045,0.005108597831381433,True
2008-04-18,2008-07-18,132.71331757548444,3.141179019747476,0.20129999999999998,5.796183708490654,6.733317575484435,-2147.566373446315,-0.028595179465554243,True
2008-04-25,2008-07-25,133.97387252751832,3.0655334925694575,0.1959,5.741647641578537,8.49387252751832,-3181.6416201201223,-0.042329916304793075,True
2008-05-02,2008-08-01,136.30561900246715,2.844547513772035,0.1818,5.643426697008331,10.145619002467157,-4184.076897283035,-0.05555231503834534,True
2008-05-09,2008-08-08,133.36432489570592,3.0168578164765876,0.1941,5.767890099787376,3.9943248957059154,-628.9694270430896,-0.008365847865432685,True
2008-05-16,2008-08-15,138.02876223686408,2.554982721945173,0.16469999999999999,5.572974478396986,7.858762236864095,-3018.757399174676,-0.03998396984504596,True
2008-05-23,2008-08-22,132.1065633722967,3.0151502827729715,0.1955,5.822805087003574,2.4565633722966993,259.45657290234436,0.003451716111955964,True
2008-06-02,2008-08-29,133.21921581793552,3.0947310593210346,0.19829999999999998,5.774172776110925,4.429215817935528,-835.8027087027303,-0.011123846225402,True
2008-06-09,2008-09-08,129.93016293473835,3.6635837182510897,0.23120000000000002,5.920340218592202,2.9401629347383533,361.38987148950173,0.0048343812535394225,True
2008-06-16,2008-09-15,130.2809866899603,3.2416688344906532,0.2095,5.90439778493056,10.190986689960283,-4169.873390231043,-0.05559159144340104,True
2008-06-23,2008-09-22,125.16624465668303,3.4358567349029485,0.22640000000000002,6.145672671898745,3.8562446566830317,-327.8027574404723,-0.004381715452371849,True
2008-06-30,2008-09-29,121.45734925264831,3.5835426604358105,0.2395,6.333340666200951,10.077349252648318,-4184.315686418399,-0.056049828059502024,True
2008-07-08,2008-10-06,121.0002407101727,3.4174638354441313,0.23149999999999998,6.357266437785678,16.280240710172706,-8249.04708299075,-0.11035440070064705,True
2008-07-15,2008-10-13,113.52401821431383,4.216931158398737,0.2854,6.77592972245392,12.174018214313833,-5468.234274496575,-0.07382949517067373,True
2008-07-22,2008-10-20,121.84092987345055,3.073592338137324,0.2118,6.313401990855838,23.030929873450546,-12671.210895259515,-0.16898869631851168,True
2008-07-29,2008-10-27,120.43098893404039,3.1929596032640717,0.22030000000000002,6.387315889700733,36.48098893404038,-21334.292537682777,-0.28489927305531876,True
2008-08-05,2008-11-03,122.69462990161324,3.087769848500052,0.2114,6.269473813545079,25.58462990161324,-14175.192553091207,-0.18903480990198174,True
2008-08-12,2008-11-10,123.63139109452283,3.116904799793531,0.21170000000000003,6.221969698963034,31.00139109452283,-17419.95113729385,-0.23231635594627903,True
2008-08-19,2008-11-17,121.34139224050114,3.0792105034885964,0.21280000000000002,6.33939297240086,35.87139224050114,-20859.887785919043,-0.278239258347068,True
2008-08-26,2008-11-24,121.97162123956528,2.9515806221168432,0.20489999999999997,6.306637244084162,36.94162123956528,-21507.550609451526,-0.28653191883089396,True
2008-09-03,2008-12-02,122.1447044149397,3.1271793676207054,0.2143,6.297700525907397,36.8747044149397,-21324.344639800143,-0.28450032912259543,True
2008-09-10,2008-12-09,117.24574077743264,3.5661212995757765,0.2452,6.560841904619789,27.745740777432644,-15938.003584330623,-0.2136937085946942,True
2008-09-17,2008-12-16,107.49263011999399,5.5341671418658365,0.36219999999999997,7.156125665285863,15.612630119993995,-7300.784112846279,-0.10006179009538435,True
2008-09-24,2008-12-23,109.87908030194077,5.4334543491062774,0.3519,7.0007026552913585,23.719080301940778,-12886.399926197571,-0.17623806523146296,True
2008-10-01,2008-12-31,106.18258712990749,6.247621191986099,0.3981,7.244415398257959,15.942587129907494,-7123.374518975566,-0.0983931726946225,True
2008-10-08,2009-01-08,86.76080380381259,8.701055864200022,0.5753,8.8661092971221,0.0,7548.636262565273,0.1090707435220329,False
2008-10-15,2009-01-15,79.39175244669615,10.383232955550394,0.6925,9.689051387891116,0.0,9846.564645715427,0.14726541550776656,False
2008-10-22,2009-01-23,79.92504936760766,10.537727261919041,0.6965,9.624401552669246,0.0,9926.581502860961,0.14864347554688365,False
2008-10-29,2009-01-30,82.06633469867133,10.887519593784383,0.6995999999999999,9.373280432898671,0.0,9988.888623816794,0.14971827201963392,False
2008-11-05,2009-02-06,85.88399486103651,7.974001540443908,0.5456,8.956625393071352,0.0,6987.530565778946,0.1001350555574106,False
2008-11-12,2009-02-13,75.79478822095734,9.353949052425165,0.6646,10.148860987490378,0.0,9290.135485195036,0.13777475098045017,False
2008-11-19,2009-02-23,71.76822483814269,10.341490075490576,0.7426,10.718263841213833,0.0,10848.662532765853,0.16477614043933855,False
2008-11-26,2009-03-02,79.40201032987193,7.443125173151284,0.5492,9.68779966697362,8.82201032987193,-1492.6454669217753,-0.021411499870072292,True
2008-12-04,2009-03-09,75.47581048407466,8.75629735650146,0.6364,10.191752354790234,7.365810484074657,1225.416479170115,0.018021128586441573,True
2008-12-11,2009-03-16,78.40123851707409,7.517435129596123,0.5578,9.811461958770556,2.4412385170740976,4820.222037750465,0.06930846928563637,True
2008-12-18,2009-03-23,80.5653873437997,6.0832100673925495,0.47340000000000004,9.547906298125296,0.0,5679.615853909537,0.07986535952043052,False
2008-12-26,2009-03-30,79.1919041234587,5.2694892002670315,0.4338,9.713502633192817,0.43190412345869333,4583.991590319307,0.06383984205205458,True
2009-01-05,2009-04-06,85.07437274753954,4.875657806459159,0.3908,9.041862365691275,1.5943727475395377,2864.7197438027288,0.03950543423603815,True
2009-01-12,2009-04-14,78.65336946906376,5.667813615098314,0.45840000000000003,9.780010372388762,0.0,5419.551029069815,0.07592539753871408,False
2009-01-20,2009-04-21,71.75823831818212,7.037108585332501,0.5665,10.719755490929622,0.0,7378.800490854625,0.10635423766609801,False
2009-01-27,2009-04-28,77.0204797807501,4.934106213844782,0.4225,9.987353641791062,0.0,4815.00927023042,0.06687957758577191,False
2009-02-03,2009-05-05,76.11173380595565,5.010827918617117,0.43060000000000004,10.106598953479336,0.0,4949.819384799835,0.06888254515357628,False
2009-02-10,2009-05-12,74.90156846531643,5.539726570082031,0.4667,10.269888668445782,0.0,5562.10190731162,0.07808229843233878,False
2009-02-18,2009-05-19,71.12439546521207,5.556027773865665,0.48460000000000003,10.815287275193933,0.0,5874.763701906961,0.08284341077329035,False
2009-02-25,2009-05-27,69.64232343653934,4.834188159791356,0.44670000000000004,11.045449538048809,0.0,5214.7645578608945,0.0728486962266485,False
2009-03-04,2009-06-03,64.64363403105597,4.914001327944643,0.4756,11.89955949662757,0.0,5712.980094526525,0.08037888583390801,False
2009-03-11,2009-06-10,65.94400373521033,4.421526081422421,0.4361,11.664908492961946,0.0,5025.856247933245,0.07003173873569032,False
2009-03-18,2009-06-17,73.05404089299039,4.3368882785605365,0.4006,10.529612870526067,0.0,4447.590838159522,0.06146774302859525,False
2009-03-25,2009-06-24,74.04309511491422,4.743368215035549,0.4225,10.38896021346663,0.0,4810.471115970481,0.06681654347246287,False
2009-04-01,2009-07-01,73.74750758594581,4.729249671128919,0.4228,10.430600225157479,0.0,4815.025485906043,0.0668844710167322,False
2009-04-08,2009-07-09,75.61776166827326,4.297548278001983,0.3885,10.172620192135538,0.0,4256.782030776897,0.058672683087804586,False
2009-04-16,2009-07-16,79.92236677871227,4.046513525419304,0.3579,9.62472459506364,0.0,3785.8984373118656,0.05184144041567785,False
2009-04-23,2009-07-23,78.53770415634489,4.190024638764843,0.3715,9.79441374679686,0.0,3993.2066167947874,0.05483728161012477,False
2009-04-30,2009-07-30,80.65578841404299,4.1975825432879645,0.365,9.537204760580313,0.0,3895.5500076829217,0.053422422050977025,False
2009-05-07,2009-08-06,84.31271243707559,3.884362547538217,0.3344,9.12354432678065,0.0,3440.8193374825314,0.04689096012435808,False
2009-05-14,2009-08-13,83.36550336273683,3.5183442480378417,0.31370000000000003,9.227207156462804,0.0,3142.1816815714214,0.04264828311732576,False
2009-05-21,2009-08-20,83.17368706173605,3.5071984380426926,0.3135,9.24848706851007,0.0,3139.120036219492,0.04260509653030239,False
2009-05-29,2009-08-27,86.62790432009703,3.2753573912936105,0.2892,8.879711165450802,0.0,2808.0820236615746,0.037939541235551884,False
2009-06-05,2009-09-03,88.46615590492357,3.4541397681551445,0.2962,8.695198309028797,0.0,2905.187286229148,0.03930197070940979,False
2009-06-12,2009-09-11,89.3068554628264,3.256971266126911,0.2815,8.613345137327764,0.0,2708.010961699244,0.036536612401943246,False
2009-06-19,2009-09-18,86.47607025043499,3.1298675833035148,0.2799,8.89530209921744,0.0,2683.59485468208,0.036196821051971584,False
2009-06-26,2009-09-25,86.77459105074651,2.8388873429228703,0.2593,8.864700598599383,0.0,2416.417516052285,0.03247589788978907,False
2009-07-06,2009-10-02,84.16495520421357,3.1940472346165443,0.29,9.139561321744267,0.0,2815.9420135968503,0.038051286713660384,False
2009-07-13,2009-10-09,85.03226085085763,2.835541399306525,0.2631,9.046340312883858,0.0,2462.903601404184,0.033122263485360404,False
2009-07-20,2009-10-16,90.12222690521051,2.7237695830974076,0.244,8.535416796123302,0.0,2228.4006550377444,0.029872032792011814,False
2009-07-27,2009-10-23,93.25973189986834,2.8006651099535986,0.24280000000000002,8.24826271275025,0.0,2216.8567910790066,0.02971139549997265,False
2009-08-03,2009-10-30,94.94558201866253,3.048306040360469,0.2556,8.101806875854097,0.0,2378.128266052851,0.031941164839897174,False
2009-08-10,2009-11-06,95.58277149861233,2.979808179512993,0.24989999999999998,8.047797287840067,0.0,2307.1491091842386,0.030958060916844492,False
2009-08-17,2009-11-13,92.35199917832801,3.326647329249269,0.2789,8.329335326519738,0.0,2676.7546226491745,0.03609811432924457,False
2009-08-24,2009-11-20,97.42030757273383,3.0608522875944004,0.2514,7.896000211829169,0.0,2327.6242287286486,0.031240666647411798,False
2009-08-31,2009-11-30,96.82189178578604,3.1804151192599477,0.2601,7.944802100465635,0.0,2437.000608249648,0.03275701354201789,False
2009-09-08,2009-12-07,97.23731432426679,3.1314701626723362,0.2562,7.910859885182966,0.0,2387.8694524506286,0.0320752679024817,False
2009-09-15,2009-12-14,100.48564727081158,2.8805956818521743,0.23420000000000002,7.655130758701002,0.0,2118.630683179465,0.028355045530914204,False
2009-09-22,2009-12-21,101.84700079804183,2.865372763808928,0.23079999999999998,7.552807281543031,0.0,2078.8141052016786,0.027806905366893106,False
2009-09-29,2009-12-29,100.31256558365101,3.1598953614843452,0.2519,7.668339103432709,0.0,2336.4626844538143,0.03136193122141439,False
2009-10-06,2010-01-06,99.73127443128993,3.2249144492418935,0.257,7.713034588370094,0.0,2400.2303783051398,0.032245692924494994,False
2009-10-13,2010-01-13,102.26989140558595,2.862915088987968,0.2299,7.521576083229849,0.0,2068.369556424478,0.02766320021876386,False
2009-10-20,2010-01-21,104.44480919307642,2.591019199128901,0.209,7.36494972965838,0.0,1825.048683071268,0.02432918008525901,False
2009-10-27,2010-01-28,100.75353092743347,3.1148797537685304,0.2483,7.634777284230351,0.0,2291.868335406298,0.030744789257987994,False
2009-11-03,2010-02-04,98.12813067096548,3.6912719674946253,0.28809999999999997,7.839044359359963,0.0,2805.023268304462,0.03789062889872589,False
2009-11-10,2010-02-11,104.27900324986427,2.894822900749624,0.2284,7.376660164152177,0.0,2052.056217568601,0.02743843162878534,False
2009-11-17,2010-02-19,106.06077882141531,2.873761958475775,0.2241,7.252735438856212,0.0,2002.3076094483336,0.026754935285539058,False
2009-11-24,2010-02-26,106.27466287275129,2.5685905987937474,0.2047,7.238138879365941,0.0,1777.3905784934516,0.023678368536674304,False
2009-12-02,2010-03-05,106.41219357001566,2.6748123619749222,0.2112,7.228784065283281,0.0,1851.878838049004,0.024695170941681277,False
2009-12-09,2010-03-12,104.7077197400111,2.8775031526678134,0.2266,7.346457082063925,0.0,2030.9303764304505,0.027148161374051516,False
