front_dte,long_dte,short_delta,front_vol_mult,year,year_sharpe,stress
0,7,0.1,1.3,2022,-0.3715488262231963,1
0,7,0.1,1.3,2023,-1.601035335291935,0
0,7,0.1,1.3,2024,-2.198637123812053,0
0,7,0.1,1.3,2025,-1.0246365362672767,0
0,7,0.1,1.3,2026,1.0892647541554528,0
0,7,0.1,1.5,2010,-9.427141524534722,0
0,7,0.1,1.5,2011,-0.5288213701151921,1
0,7,0.1,1.5,2012,-2.2832578516474684,0
0,7,0.1,1.5,2013,-4.603036373993267,0
0,7,0.1,1.5,2014,-2.7398864606067517,0
0,7,0.1,1.5,2015,-0.7243078246790685,1
0,7,0.1,1.5,2016,-2.4687647094429295,0
0,7,0.1,1.5,2017,-2.2103825964705988,0
0,7,0.1,1.5,2018,-0.5759938078381205,1
0,7,0.1,1.5,2019,-1.3812006423444585,0
0,7,0.1,1.5,2020,-1.6800954075763244,1
0,7,0.1,1.5,2021,-0.2228202758230718,0
0,7,0.1,1.5,2022,1.3764468254060265,1
0,7,0.1,1.5,2023,0.412638568043507,0
0,7,0.1,1.5,2024,-0.29158479902693396,0
0,7,0.1,1.5,2025,0.5534032245410154,0
0,7,0.1,1.5,2026,2.330782156109314,0
0,7,0.2,0.85,2010,-12.698268343471268,0
0,7,0.2,0.85,2011,-8.639326052088558,1
0,7,0.2,0.85,2012,-9.203345178988936,0
0,7,0.2,0.85,2013,-11.143422614671902,0
0,7,0.2,0.85,2014,-9.267120358612859,0
0,7,0.2,0.85,2015,-10.67769696521876,1
0,7,0.2,0.85,2016,-10.874788237381063,0
0,7,0.2,0.85,2017,-9.717685143234347,0
0,7,0.2,0.85,2018,-9.715332034387886,1
0,7,0.2,0.85,2019,-10.827595854789038,0
0,7,0.2,0.85,2020,-10.881032354948115,1
0,7,0.2,0.85,2021,-8.12426161736828,0
0,7,0.2,0.85,2022,-9.117142665750189,1
0,7,0.2,0.85,2023,-10.147535175544643,0
0,7,0.2,0.85,2024,-10.08368500116647,0
0,7,0.2,0.85,2025,-7.725578088039968,0
0,7,0.2,0.85,2026,-6.431282348307636,0
0,7,0.2,1.0,2010,-10.633334372554742,0
0,7,0.2,1.0,2011,-6.385530385605972,1
0,7,0.2,1.0,2012,-6.745790119846328,0
0,7,0.2,1.0,2013,-9.18654048761348,0
0,7,0.2,1.0,2014,-7.066883293490581,0
0,7,0.2,1.0,2015,-8.003415878290223,1
0,7,0.2,1.0,2016,-8.790666534341687,0
0,7,0.2,1.0,2017,-7.253896773102676,0
0,7,0.2,1.0,2018,-7.35592443528741,1
0,7,0.2,1.0,2019,-8.301720990367492,0
0,7,0.2,1.0,2020,-8.58475501350999,1
0,7,0.2,1.0,2021,-5.839295510650692,0
0,7,0.2,1.0,2022,-6.289263370449955,1
0,7,0.2,1.0,2023,-7.323401726784198,0
0,7,0.2,1.0,2024,-7.512278814730543,0
0,7,0.2,1.0,2025,-5.268161985547962,0
0,7,0.2,1.0,2026,-3.575832218122487,0
0,7,0.2,1.15,2010,-8.68152233358629,0
0,7,0.2,1.15,2011,-4.180303543852695,1
0,7,0.2,1.15,2012,-4.6043357243276155,0
0,7,0.2,1.15,2013,-7.154795052830293,0
0,7,0.2,1.15,2014,-4.861300729246015,0
0,7,0.2,1.15,2015,-5.337847146216912,1
0,7,0.2,1.15,2016,-6.786023737567023,0
0,7,0.2,1.15,2017,-5.011868388131318,0
0,7,0.2,1.15,2018,-5.065472341474428,1
0,7,0.2,1.15,2019,-5.767968044472878,0
0,7,0.2,1.15,2020,-6.353611021990226,1
0,7,0.2,1.15,2021,-3.691533879131162,0
0,7,0.2,1.15,2022,-3.7108934965517872,1
0,7,0.2,1.15,2023,-4.771648284821197,0
0,7,0.2,1.15,2024,-5.056153979059217,0
0,7,0.2,1.15,2025,-3.0185991452800063,0
0,7,0.2,1.15,2026,-0.8623172647392399,0
0,7,0.2,1.3,2010,-7.0395605351534645,0
0,7,0.2,1.3,2011,-2.133956821480998,1
0,7,0.2,1.3,2012,-2.583056169750458,0
0,7,0.2,1.3,2013,-5.259552585761494,0
0,7,0.2,1.3,2014,-2.8420340845725383,0
0,7,0.2,1.3,2015,-2.756693287456409,1
0,7,0.2,1.3,2016,-4.863688310805138,0
0,7,0.2,1.3,2017,-2.9301036417729738,0
0,7,0.2,1.3,2018,-2.9352096473891347,1
0,7,0.2,1.3,2019,-3.522431237940942,0
0,7,0.2,1.3,2020,-4.160999098961076,1
0,7,0.2,1.3,2021,-1.744478677260626,0
0,7,0.2,1.3,2022,-1.2468809862838228,1
0,7,0.2,1.3,2023,-2.3609481583158765,0
0,7,0.2,1.3,2024,-2.6640335351983073,0
0,7,0.2,1.3,2025,-0.9656333327429125,0
0,7,0.2,1.3,2026,1.587585637334648,0
0,7,0.2,1.5,2010,-4.82352239701793,0
0,7,0.2,1.5,2011,0.4314767314144751,1
0,7,0.2,1.5,2012,0.0236433968797635,0
0,7,0.2,1.5,2013,-2.798443402331055,0
0,7,0.2,1.5,2014,-0.4776376438380006,0
0,7,0.2,1.5,2015,0.2576483007307659,1
0,7,0.2,1.5,2016,-2.318096420379789,0
0,7,0.2,1.5,2017,-0.45205219938449354,0
0,7,0.2,1.5,2018,-0.35659405939605576,1
0,7,0.2,1.5,2019,-0.7447324680170926,0
0,7,0.2,1.5,2020,-1.4043547261126523,1
0,7,0.2,1.5,2021,0.5729780610874603,0
0,7,0.2,1.5,2022,1.7089491581814356,1
0,7,0.2,1.5,2023,0.7238395102230077,0
0,7,0.2,1.5,2024,0.26781642125352767,0
0,7,0.2,1.5,2025,1.5518616235803722,0
0,7,0.2,1.5,2026,4.164793566032405,0
0,7,0.3,0.85,2010,-11.481886691766983,0
0,7,0.3,0.85,2011,-9.986050973683797,1
0,7,0.3,0.85,2012,-10.193569520326719,0
0,7,0.3,0.85,2013,-10.779879300171237,0
0,7,0.3,0.85,2014,-9.454947894420703,0
0,7,0.3,0.85,2015,-12.143852121012117,1
0,7,0.3,0.85,2016,-11.580646689600195,0
0,7,0.3,0.85,2017,-10.418749110204324,0
0,7,0.3,0.85,2018,-11.677694367655372,1
0,7,0.3,0.85,2019,-12.102130634980252,0
0,7,0.3,0.85,2020,-11.745114030550363,1
0,7,0.3,0.85,2021,-9.17140469137462,0
0,7,0.3,0.85,2022,-11.298788012174507,1
0,7,0.3,0.85,2023,-11.758018888380438,0
0,7,0.3,0.85,2024,-10.875441225646973,0
0,7,0.3,0.85,2025,-8.999356994507124,0
0,7,0.3,0.85,2026,-7.688145086223872,0
0,7,0.3,1.0,2010,-8.954128704883452,0
0,7,0.3,1.0,2011,-7.431738455145086,1
0,7,0.3,1.0,2012,-7.207369367456388,0
0,7,0.3,1.0,2013,-8.705838496400904,0
0,7,0.3,1.0,2014,-6.999277979857161,0
0,7,0.3,1.0,2015,-9.210167389062356,1
0,7,0.3,1.0,2016,-9.489921844524458,0
0,7,0.3,1.0,2017,-7.972676160150335,0
0,7,0.3,1.0,2018,-8.8897386673491,1
0,7,0.3,1.0,2019,-9.436048111517286,0
0,7,0.3,1.0,2020,-9.073673257789723,1
0,7,0.3,1.0,2021,-6.541711419711886,0
0,7,0.3,1.0,2022,-8.4436158393884,1
0,7,0.3,1.0,2023,-8.911629294475253,0
0,7,0.3,1.0,2024,-8.527513204525576,0
0,7,0.3,1.0,2025,-6.340493013383233,0
0,7,0.3,1.0,2026,-4.7949391276899265,0
0,7,0.3,1.15,2010,-6.560820408479748,0
0,7,0.3,1.15,2011,-4.810074378682816,1
0,7,0.3,1.15,2012,-4.359015645663631,0
0,7,0.3,1.15,2013,-6.518987833941047,0
0,7,0.3,1.15,2014,-4.606875831621778,0
0,7,0.3,1.15,2015,-6.276095193200437,1
0,7,0.3,1.15,2016,-7.248235285369224,0
0,7,0.3,1.15,2017,-5.336255422239445,0
0,7,0.3,1.15,2018,-6.1734684903942005,1
0,7,0.3,1.15,2019,-6.665641712753748,0
0,7,0.3,1.15,2020,-6.498954292934274,1
0,7,0.3,1.15,2021,-4.063525771970283,0
0,7,0.3,1.15,2022,-5.475177958159351,1
0,7,0.3,1.15,2023,-6.023660021217333,0
0,7,0.3,1.15,2024,-6.036408072810333,0
0,7,0.3,1.15,2025,-3.708950916973223,0
0,7,0.3,1.15,2026,-1.7659296793016457,0
0,7,0.3,1.3,2010,-4.097355577027295,0
0,7,0.3,1.3,2011,-2.2767262381172717,1
0,7,0.3,1.3,2012,-1.666280867617968,0
0,7,0.3,1.3,2013,-4.287166202897905,0
0,7,0.3,1.3,2014,-2.1395119906525224,0
0,7,0.3,1.3,2015,-3.367007408997506,1
0,7,0.3,1.3,2016,-4.908374830013969,0
0,7,0.3,1.3,2017,-2.6257957052363707,0
0,7,0.3,1.3,2018,-3.5225961565176243,1
0,7,0.3,1.3,2019,-3.9184768957572778,0
0,7,0.3,1.3,2020,-3.985909223769804,1
0,7,0.3,1.3,2021,-1.6470845617598382,0
0,7,0.3,1.3,2022,-2.4856167907436473,1
0,7,0.3,1.3,2023,-3.0379441182413522,0
0,7,0.3,1.3,2024,-3.404457907599496,0
0,7,0.3,1.3,2025,-1.1181956141838603,0
0,7,0.3,1.3,2026,1.2653255512768573,0
0,7,0.3,1.5,2010,-0.8258736359132522,0
0,7,0.3,1.5,2011,1.0486258908661268,1
0,7,0.3,1.5,2012,1.7975216781064596,0
0,7,0.3,1.5,2013,-1.2034501177091361,0
0,7,0.3,1.5,2014,1.1219884741849666,0
0,7,0.3,1.5,2015,0.3617256674356156,1
0,7,0.3,1.5,2016,-1.7310742652291802,0
0,7,0.3,1.5,2017,0.8689003733408124,0
0,7,0.3,1.5,2018,-0.270156911021573,1
0,7,0.3,1.5,2019,-0.36811737456364374,0
0,7,0.3,1.5,2020,-0.7155876660644941,1
0,7,0.3,1.5,2021,1.5264795722782067,0
0,7,0.3,1.5,2022,1.2951458403444618,1
0,7,0.3,1.5,2023,0.7858299751987562,0
0,7,0.3,1.5,2024,0.16451708583280647,0
0,7,0.3,1.5,2025,2.169656414913454,0
0,7,0.3,1.5,2026,5.1215204892335064,0
0,14,0.1,0.85,2010,-6.880082440555971,0
0,14,0.1,0.85,2011,-6.116944234015477,1
0,14,0.1,0.85,2012,-6.806298411754574,0
0,14,0.1,0.85,2013,-6.977689193197099,0
0,14,0.1,0.85,2014,-6.088784299279256,0
0,14,0.1,0.85,2015,-6.273728601828565,1
0,14,0.1,0.85,2016,-5.839317318086106,0
0,14,0.1,0.85,2017,-4.907531360146353,0
0,14,0.1,0.85,2018,-7.373196588421167,1
0,14,0.1,0.85,2019,-6.242269146104691,0
0,14,0.1,0.85,2020,-6.330339533436117,1
0,14,0.1,0.85,2021,-4.415054700462632,0
0,14,0.1,0.85,2022,-5.285244310838588,1
0,14,0.1,0.85,2023,-5.1470385394722085,0
0,14,0.1,0.85,2024,-5.924368865418696,0
0,14,0.1,0.85,2025,-5.886321899860223,0
0,14,0.1,0.85,2026,-6.233706654423833,0
