long_dte,short_delta,front_vol_mult,n_days,sharpe,ann_return,maxdd_frac,win_rate,short_itm_rate,short_leg_sharpe,short_leg_ann_return,long_leg_ann_return,worst_year_sharpe,stress_year_sharpe_mean
60,0.3,1.3,3850,1.7701874230713501,0.099121120621022,-0.0819454136941199,0.5174025974025974,0.11038961038961038,3.136478841721335,0.12515959478076463,-0.02603847415974263,-2.9402193833235986,2.2346171463034517
90,0.1,0.85,3892,-0.9418970254448845,-0.05379897285002382,-0.8308952473503661,0.44013360739979446,0.047019527235354575,-1.081523956683626,-0.02425834274383114,-0.02954063010619268,-3.2779636176678366,-0.39825409451582966
90,0.1,1.0,3892,-0.5369519727695153,-0.032214685215953456,-0.518958432494876,0.4432168550873587,0.03442959917780062,-0.1233938166547923,-0.0024193402911714896,-0.029795344924781964,-3.207709811652038,0.09625614834319267
90,0.1,1.1,3892,-0.31524893569866685,-0.019492298375471163,-0.34229151497130167,0.4450154162384378,0.02800616649537513,0.5828405967111606,0.010468531725019308,-0.029960830100490474,-3.154446661435112,0.369743741077193
90,0.1,1.2,3892,-0.12193228569925908,-0.007750381186324829,-0.2240257159862527,0.44681397738951695,0.02132579650565262,1.355790897743908,0.022372423285986914,-0.03012280447231174,-3.0954336024145697,0.6048602757702187
90,0.1,1.3,3892,0.046645640707662424,0.0030392354453751763,-0.17330707510942395,0.44912641315519014,0.017985611510791366,2.191834052678395,0.03332046185618231,-0.030281226410807126,-3.0301994675005366,0.8055589440412438
90,0.2,0.85,3892,-1.196323734823921,-0.05983370962587138,-0.9240984042217901,0.45323741007194246,0.08761562178828367,-1.073934663266088,-0.03081951882839973,-0.02901419079747165,-3.115208138143073,-0.7529637798946913
90,0.2,1.0,3892,-0.49741077616935,-0.025990024503822148,-0.41466432815881943,0.45863309352517984,0.07528263103802672,0.12130705364720903,0.0032014723827469174,-0.029191496886569062,-2.9754785578978185,0.10486041127381682
90,0.2,1.1,3892,-0.07936472826607202,-0.0042681110355440015,-0.16939213144032178,0.4645426515930113,0.06551901336073998,0.9995062196078127,0.025039692152810492,-0.029307803188354496,-2.865933439819382,0.6063369432332963
90,0.2,1.2,3892,0.30174456752340695,0.01667969677982495,-0.11479463366574814,0.4696813977389517,0.05626927029804728,1.931303505368967,0.046102275698348544,-0.029422578918523595,-2.742437322999996,1.054128180241857
90,0.2,1.3,3892,0.651165023675995,0.036922844068950314,-0.08914514025926945,0.47353545734840696,0.047019527235354575,2.910157826468377,0.06645843517294779,-0.029535591103997484,-2.6041715905447833,1.4586560108633637
90,0.3,0.85,3892,-1.345103972677024,-0.060092932154182065,-0.9281019521590332,0.46788283658787255,0.11613566289825282,-0.9295925024791477,-0.031475142606047724,-0.028617789548134338,-2.863525382384829,-1.023601722214921
90,0.3,1.0,3892,-0.4429743319009377,-0.020309800486614883,-0.3313972525936795,0.47713257965056527,0.1091983556012333,0.26104408865965334,0.008421526139006793,-0.028731326625621674,-2.619581124437542,0.08733140260426867
90,0.3,1.1,3892,0.14151817126745872,0.006615061823450096,-0.1226021020845923,0.4856115107913669,0.10123329907502569,1.1300889149949733,0.03542119078770081,-0.02880612896425071,-2.427090674438216,0.7917027370296904
90,0.3,1.2,3892,0.7056580543550487,0.03365529119168158,-0.07721113263942425,0.4958890030832477,0.09660842754367935,2.0474790147814326,0.06253551046125827,-0.028880219269576676,-2.2091228652399746,1.4595606044211222
90,0.3,1.3,3892,1.254039303800814,0.06109082416542232,-0.07310548848322418,0.5053956834532374,0.09224049331963001,3.0141039179895524,0.09004424172280658,-0.028953417557384252,-1.9651969153081115,2.1008699844282623
120,0.1,0.85,3909,-0.644115225446256,-0.03541494624497072,-0.5493532732999632,0.4400102327961115,0.044512663085188024,-0.9161680926687285,-0.020345071438294695,-0.015069874806676034,-3.395625575822458,-0.13274928965431038
120,0.1,1.0,3909,-0.27764135831603987,-0.01604011415436431,-0.2509047461910933,0.4405218726016884,0.0332565873624968,-0.048657699894721476,-0.0009488888903989531,-0.015091225263965358,-3.3666853486165205,0.31988218235643495
120,0.1,1.1,3909,-0.0821321983402436,-0.004888748265163789,-0.15431081144419315,0.44077769250447685,0.026093630084420567,0.5701887604396917,0.010213375458917737,-0.015102123724081528,-3.3452160482343554,0.5587143518525131
120,0.1,1.2,3909,0.08315312893172135,0.005086349323774352,-0.12961681841174613,0.44231261192120747,0.017907393195190587,1.2253223111652183,0.020196758806447303,-0.015110409482672952,-3.321851490901198,0.7511042301578159
120,0.1,1.3,3909,0.22727887006887293,0.014261056871465538,-0.12223398860281012,0.444359171143515,0.015349194167306216,1.9326456402066607,0.029377088408358433,-0.015116031536892895,-3.2964311595738987,0.9144893815789878
120,0.2,0.85,3909,-0.8534354153497526,-0.041292694841875144,-0.6405283497495636,0.45331286774111024,0.08416474801739575,-0.9384887249367697,-0.0262828450411517,-0.015009849800723452,-3.3499493840152264,-0.5111383295202722
120,0.2,1.0,3909,-0.22817741546342563,-0.011531778053109155,-0.19480241989276198,0.4586850856996674,0.07188539268355078,0.1356321666628498,0.00349948219313726,-0.015031260246246415,-3.295323708049021,0.22707313830286568
