front_dte,long_dte,short_delta,front_vol_mult,n_days,start,end,sharpe,ann_return,ann_vol,maxdd_frac,win_rate,short_itm_rate,mean_short_prem,mean_long_decay,net_theta,worst_year_sharpe,stress_year_sharpe_mean
0,60,0.2,1.15,3874,2010-09-02,2026-05-15,-4.476777284584769,-0.18102422969786205,0.04043628221604785,-2.7864132532315846,0.33789364997418686,0.34744450180691794,2.73347634642221,0.028610504207636136,2.704865842214574,-10.343471119301743,-6.22744395118777
0,60,0.2,1.3,3874,2010-09-02,2026-05-15,-3.9263781273090683,-0.16182982198080806,0.04121605630778044,-2.4913184274196905,0.3513164687661332,0.3376355188435725,2.6862893903813627,0.02822845317133798,2.6580609372100246,-9.44186201059106,-5.683768325086677
0,60,0.2,1.5,3874,2010-09-02,2026-05-15,-3.1347146009743874,-0.13291523767694455,0.04240106503974221,-2.0467884781909893,0.3696437790397522,0.32679401135776975,2.6285845178841587,0.02771500819511124,2.6008695096890473,-8.231239562659313,-4.938153866727619
0,60,0.3,0.85,3874,2010-09-02,2026-05-15,-5.700810368646481,-0.21427740888898164,0.03758718410762655,-3.2976905674120265,0.3146618482188952,0.390036138358286,2.9975931625671492,0.03016787575069408,2.967425286816455,-12.811342759015757,-7.558610966049697
0,60,0.3,1.0,3874,2010-09-02,2026-05-15,-5.222354311537245,-0.19850500108447222,0.03801063452281172,-3.0552101714985826,0.32627774909654106,0.38384099122354154,2.967886712109715,0.02994180988181479,2.9379449022279003,-12.186412417177776,-7.099741378418706
0,60,0.3,1.15,3874,2010-09-02,2026-05-15,-4.689457725948808,-0.18063200373867566,0.03851874018165475,-2.7804372986922794,0.3366029943211151,0.3766133195663397,2.9411376866926218,0.0297149615946148,2.911422725098007,-11.470665099540563,-6.587138165582921
0,60,0.3,1.3,3874,2010-09-02,2026-05-15,-4.1097201982744656,-0.1607283881302271,0.03910932627425867,-2.474447620835359,0.35028394424367576,0.36886938564790916,2.9172288552802046,0.029487430494699596,2.887741424785505,-10.65871936929962,-6.024699247379791
0,60,0.3,1.5,3874,2010-09-02,2026-05-15,-3.27905364242025,-0.13119573388831676,0.04001024325771078,-2.0204267918930987,0.3678368611254517,0.3606091894682499,2.889591800495593,0.029182924992369366,2.8604088755032238,-9.455936856000367,-5.218395788161969
1,7,0.1,0.85,2630,2010-09-02,2026-05-15,-3.8610633134676493,-0.45489759095904925,0.1178166618952701,-4.7985340146495545,0.37186311787072246,0.13726235741444867,0.1948019434397308,0.013051559447450537,0.18175038399228027,-10.43718535726799,-3.3027257617612285
1,7,0.1,1.0,2630,2010-09-02,2026-05-15,-1.879421689369071,-0.24652937038187786,0.13117299421219233,-2.711829313751915,0.39543726235741444,0.10494296577946768,0.19847219909119443,0.011541688067057234,0.18693051102413719,-9.740100176847335,-1.2063701196607077
1,7,0.1,1.15,2630,2010-09-02,2026-05-15,-0.19712122883391403,-0.028618746354299587,0.1451834818786186,-1.147881584274132,0.417490494296578,0.07870722433460076,0.20555443930066047,0.009909307484148602,0.19564513181651189,-8.913210270309543,0.5278458978208054
1,7,0.1,1.3,2630,2010-09-02,2026-05-15,1.2769357411733462,0.20370418650355085,0.15952579282992885,-0.35723405418261045,0.43650190114068443,0.06007604562737642,0.21508276336397253,0.008204905947981634,0.2068778574159909,-7.86696556189936,2.0200512698045348
1,7,0.1,1.5,2630,2010-09-02,2026-05-15,3.0719612109579524,0.5539699060147505,0.18033102242264382,-0.22476959876399905,0.46273764258555133,0.039923954372623575,0.2305230074769699,0.00587512893237089,0.22464787854459903,-6.066845280457877,3.8446384167623067
1,7,0.2,0.85,2630,2010-09-02,2026-05-15,-4.31316781441547,-0.39783890586794923,0.09223821631476799,-4.1845443340748565,0.39923954372623577,0.22737642585551332,0.3479844525799854,0.015519702320190436,0.33246475025979494,-8.099822798613742,-4.229552965511431
