front_dte,long_dte,short_delta,front_vol_mult,n_days,start,end,sharpe,ann_return,ann_vol,maxdd_frac,win_rate,short_itm_rate,mean_short_prem,mean_long_decay,net_theta,worst_year_sharpe,stress_year_sharpe_mean
0,7,0.1,0.85,2632,2010-09-02,2026-05-22,-7.507722019452957,-0.7251978144999672,0.09659358892363575,-7.57428828477744,0.32978723404255317,0.1838905775075988,1.6567246956380066,0.7648274155366537,0.8918972801013529,-9.933288791415466,-7.777626646252807
0,7,0.1,1.0,2632,2010-09-02,2026-05-22,-5.608079477660542,-0.588091475587738,0.10486503943647127,-6.142288745027497,0.35790273556231,0.15653495440729484,1.6370940243662908,0.7319918650556981,0.9051021593105927,-7.779575816160183,-5.647452131179399
0,7,0.1,1.15,2632,2010-09-02,2026-05-22,-3.951406022306749,-0.4491246736948109,0.1136619904812063,-4.6908577030346965,0.3768996960486322,0.12613981762917933,1.6482126018437302,0.6985462282998063,0.9496663735439239,-6.535783297037372,-3.7671936676798525
0,7,0.1,1.3,2632,2010-09-02,2026-05-22,-2.5324987863119204,-0.3101477761073978,0.12246709762853085,-3.2393212171217094,0.38753799392097266,0.10448328267477204,1.6822795354437496,0.6646826907383182,1.0175968447054315,-5.166099719864598,-2.196385450251299
0,7,0.1,1.5,2632,2010-09-02,2026-05-22,-0.9108239328446426,-0.12228947033550225,0.13426246931563768,-1.2781734887293403,0.4088145896656535,0.07560790273556231,1.7539948733479358,0.6191718749247379,1.134822998423198,-3.422129502566618,-0.36046771992108806
0,7,0.2,0.85,2632,2010-09-02,2026-05-22,-8.810399854521371,-0.7182337853707864,0.08152113379986939,-7.501552869428196,0.3066109422492401,0.25,2.763506436250052,0.8266447265933049,1.936861709656747,-11.437996759412918,-9.61013022624781
0,7,0.2,1.0,2632,2010-09-02,2026-05-22,-6.627762122587881,-0.5671273817872028,0.08556845754231171,-5.923330431999673,0.3586626139817629,0.22720364741641338,2.8840138415374788,0.806553790626971,2.0774600509105077,-9.190149389358385,-7.269078197025311
0,7,0.2,1.15,2632,2010-09-02,2026-05-22,-4.527829421394232,-0.4077637828874622,0.09005723160876089,-4.2588661768246086,0.39969604863221886,0.2013677811550152,3.033054036120191,0.7860188117370464,2.247035224383145,-7.112500146277737,-5.018357398241001
0,7,0.2,1.3,2632,2010-09-02,2026-05-22,-2.5261823726806356,-0.23989579712299974,0.09496376814174207,-2.5055783255068875,0.4338905775075988,0.1838905775075988,3.2045855337552602,0.7651149788750423,2.439470554880218,-5.005861878153988,-2.8821686440929173
0,7,0.2,1.5,2632,2010-09-02,2026-05-22,0.017802591012703293,0.0018273843609684802,0.10264710118120021,-0.3050650049277963,0.4726443768996961,0.16033434650455927,3.46052976553147,0.7367638234535219,2.7237659420779483,-2.328272095636412,-0.1403720701891624
0,7,0.3,0.85,2632,2010-09-02,2026-05-22,-9.610395062823628,-0.6923889548412719,0.07204583685843205,-7.231617972786619,0.2993920972644377,0.314209726443769,3.930204102227028,0.8683863125194426,3.061817789707585,-12.412668583184061,-10.510286574278497
0,7,0.3,1.0,2632,2010-09-02,2026-05-22,-7.18851722405614,-0.5311364437075745,0.07388678737948122,-5.5474250787235775,0.3537234042553192,0.2944528875379939,4.228993317471009,0.8567772779729566,3.372216039498052,-9.939702976410514,-8.141360170417162
0,7,0.3,1.15,2632,2010-09-02,2026-05-22,-4.737829441494091,-0.3602689779267775,0.0760409344354037,-3.762809325013005,0.4065349544072948,0.2762158054711246,4.555104967166,0.844989135370401,3.7101158317955987,-7.387690026437203,-5.7155730806318505
0,7,0.3,1.3,2632,2010-09-02,2026-05-22,-2.2948544498412615,-0.18009242787819488,0.0784766231647729,-1.8899005080289144,0.4551671732522796,0.25835866261398177,4.90350169033584,0.8330443072002941,4.070457383135547,-4.746504244292072,-3.230428194813226
0,7,0.3,1.5,2632,2010-09-02,2026-05-22,0.908520199431126,0.07465038077338407,0.0821670017024682,-0.1519872549111434,0.5140577507598785,0.23708206686930092,5.395897795424064,0.8168803197126677,4.579017475711396,-1.4474173190408433,0.10038615887847122
0,14,0.1,0.85,3554,2010-09-02,2026-05-26,-5.524534299779898,-0.35983666588884256,0.06513429845175887,-5.074839327654545,0.33680360157568934,0.26955543050084413,7.751941637667508,0.4943127187949093,7.257628918872598,-7.129412822430235,-5.5517280235853566
0,14,0.1,1.0,3554,2010-09-02,2026-05-26,-4.377779572034698,-0.29745009197908745,0.06794542463471705,-4.194990582911421,0.35875070343275184,0.24873382104670794,7.308414859938557,0.4776020162515623,6.830812843686995,-5.733451724356687,-4.4115721829802865
0,14,0.1,1.15,3554,2010-09-02,2026-05-26,-3.160168804836844,-0.2257723390642391,0.07144312630346832,-3.1841067183901037,0.3787281935846933,0.22763083849184018,6.934952705966299,0.4607058152241051,6.474246890742194,-5.044227936593231,-3.181535177249166
0,14,0.1,1.3,3554,2010-09-02,2026-05-26,-1.9502699592547854,-0.1471702740079458,0.07546148845167099,-2.0907112510796932,0.3995498030388295,0.20624648283624086,6.621946384232583,0.44368351512058063,6.178262869112002,-4.485218824626256,-1.9232773123067166
0,14,0.1,1.5,3554,2010-09-02,2026-05-26,-0.41126520073240946,-0.03346093896361006,0.08136097803563373,-0.6445145138483155,0.4192459200900394,0.18204839617332583,6.284609302446471,0.4208767151199059,5.863732587326565,-3.9614705946315873,-0.3558688620380404
0,14,0.2,0.85,3554,2010-09-02,2026-05-26,-6.1634285410121485,-0.3601897466804162,0.05843983495284695,-5.0798188877071295,0.33117613956105796,0.3221722003376477,9.420684563004968,0.5262284464138751,8.894456116591094,-8.052152044366224,-6.2447149314367305
