front_dte,long_dte,short_delta,front_vol_mult,year,year_sharpe,stress
0,14,0.1,1.5,2024,-0.7302523045312315,0
0,14,0.1,1.5,2025,-1.2441330692466837,0
0,14,0.1,1.5,2026,0.35026790482716785,0
0,14,0.2,0.85,2010,-6.201681558992274,0
0,14,0.2,0.85,2011,-5.3805849397516,1
0,14,0.2,0.85,2012,-4.85703399277184,0
0,14,0.2,0.85,2013,-5.955335318452525,0
0,14,0.2,0.85,2014,-6.760829804053698,0
0,14,0.2,0.85,2015,-5.711051055708245,1
0,14,0.2,0.85,2016,-7.815565538545242,0
0,14,0.2,0.85,2017,-4.96008525676413,0
0,14,0.2,0.85,2018,-8.052152044366224,1
0,14,0.2,0.85,2019,-5.769647798644669,0
0,14,0.2,0.85,2020,-5.079597122606812,1
0,14,0.2,0.85,2021,-6.319303065499408,0
0,14,0.2,0.85,2022,-7.000189494750775,1
0,14,0.2,0.85,2023,-7.314588328565005,0
0,14,0.2,0.85,2024,-6.108475270217518,0
0,14,0.2,0.85,2025,-6.324373671538335,0
0,14,0.2,0.85,2026,-4.851627852443893,0
0,14,0.2,1.0,2010,-5.293578025922221,0
0,14,0.2,1.0,2011,-3.8587160875201003,1
0,14,0.2,1.0,2012,-3.5794821389450013,0
0,14,0.2,1.0,2013,-4.910679596646939,0
0,14,0.2,1.0,2014,-5.486672728007588,0
0,14,0.2,1.0,2015,-4.5968657928300996,1
0,14,0.2,1.0,2016,-6.512952312991073,0
0,14,0.2,1.0,2017,-3.3965842900050833,0
0,14,0.2,1.0,2018,-6.623132907689076,1
0,14,0.2,1.0,2019,-4.723660426706378,0
0,14,0.2,1.0,2020,-3.8029632923002525,1
0,14,0.2,1.0,2021,-5.026427449329001,0
0,14,0.2,1.0,2022,-6.201120773499773,1
0,14,0.2,1.0,2023,-5.868211769877503,0
0,14,0.2,1.0,2024,-4.675275976561509,0
0,14,0.2,1.0,2025,-5.14553390686629,0
0,14,0.2,1.0,2026,-3.417171619797054,0
0,14,0.2,1.15,2010,-4.3360054793289695,0
0,14,0.2,1.15,2011,-2.237164571933795,1
0,14,0.2,1.15,2012,-2.375344065225198,0
0,14,0.2,1.15,2013,-3.6943139278821873,0
0,14,0.2,1.15,2014,-4.01324252641282,0
0,14,0.2,1.15,2015,-3.4114949020791783,1
0,14,0.2,1.15,2016,-5.073646814129686,0
0,14,0.2,1.15,2017,-1.8430817223672153,0
0,14,0.2,1.15,2018,-5.096139335467037,1
0,14,0.2,1.15,2019,-3.554436661402815,0
0,14,0.2,1.15,2020,-2.5227509577561555,1
0,14,0.2,1.15,2021,-3.6189291693746717,0
0,14,0.2,1.15,2022,-5.208176081652496,1
0,14,0.2,1.15,2023,-4.302367143130526,0
0,14,0.2,1.15,2024,-3.1887386170460634,0
0,14,0.2,1.15,2025,-3.94379018012849,0
0,14,0.2,1.15,2026,-2.2151455447283896,0
0,14,0.2,1.3,2010,-3.4286615075929836,0
0,14,0.2,1.3,2011,-0.5776550373906475,1
0,14,0.2,1.3,2012,-1.185483572519865,0
0,14,0.2,1.3,2013,-2.3624808869958454,0
0,14,0.2,1.3,2014,-2.492163415104513,0
0,14,0.2,1.3,2015,-2.1201029156777955,1
0,14,0.2,1.3,2016,-3.541294861787239,0
0,14,0.2,1.3,2017,-0.3720012672002331,0
0,14,0.2,1.3,2018,-3.5635167033117763,1
0,14,0.2,1.3,2019,-2.253142289241547,0
0,14,0.2,1.3,2020,-1.2117554538334114,1
0,14,0.2,1.3,2021,-2.1717610664112788,0
0,14,0.2,1.3,2022,-4.1415736778068295,1
0,14,0.2,1.3,2023,-2.6551185056169113,0
0,14,0.2,1.3,2024,-1.7777439791600944,0
0,14,0.2,1.3,2025,-2.674185061261192,0
0,14,0.2,1.3,2026,-1.090853730485537,0
0,14,0.2,1.5,2010,-2.1100097638698383,0
0,14,0.2,1.5,2011,1.6239111225522909,1
0,14,0.2,1.5,2012,0.5192187728040366,0
0,14,0.2,1.5,2013,-0.5166176649133061,0
0,14,0.2,1.5,2014,-0.5746313819245489,0
0,14,0.2,1.5,2015,-0.28963383271928095,1
0,14,0.2,1.5,2016,-1.3282964195820006,0
0,14,0.2,1.5,2017,1.4680822261156496,0
0,14,0.2,1.5,2018,-1.5292124229252364,1
0,14,0.2,1.5,2019,-0.4305306284887232,0
0,14,0.2,1.5,2020,0.39658776897179887,1
0,14,0.2,1.5,2021,-0.31622038777240746,0
0,14,0.2,1.5,2022,-2.499301374615049,1
0,14,0.2,1.5,2023,-0.4112444291661874,0
0,14,0.2,1.5,2024,0.013920147755614494,0
0,14,0.2,1.5,2025,-0.9078658352632939,0
0,14,0.2,1.5,2026,0.5892454645108124,0
0,14,0.3,0.85,2010,-6.629632938112546,0
0,14,0.3,0.85,2011,-6.206019232167986,1
0,14,0.3,0.85,2012,-5.252585344599506,0
0,14,0.3,0.85,2013,-6.0326610658233335,0
0,14,0.3,0.85,2014,-7.410845093634892,0
0,14,0.3,0.85,2015,-5.750535652665965,1
0,14,0.3,0.85,2016,-7.87072277714869,0
0,14,0.3,0.85,2017,-5.69606317765262,0
0,14,0.3,0.85,2018,-8.696667657838015,1
0,14,0.3,0.85,2019,-5.58178359395692,0
0,14,0.3,0.85,2020,-5.758979252869941,1
0,14,0.3,0.85,2021,-7.0794187878588515,0
0,14,0.3,0.85,2022,-7.067086445900591,1
0,14,0.3,0.85,2023,-8.038625115084505,0
0,14,0.3,0.85,2024,-6.464269588997728,0
0,14,0.3,0.85,2025,-6.487937096764174,0
0,14,0.3,0.85,2026,-5.9337376553870405,0
0,14,0.3,1.0,2010,-5.393425465287546,0
0,14,0.3,1.0,2011,-4.783514820612367,1
0,14,0.3,1.0,2012,-3.8905629977617604,0
0,14,0.3,1.0,2013,-4.927892548744079,0
0,14,0.3,1.0,2014,-6.120833235000961,0
0,14,0.3,1.0,2015,-4.541271363021331,1
0,14,0.3,1.0,2016,-6.605367185968471,0
0,14,0.3,1.0,2017,-4.017658008320344,0
0,14,0.3,1.0,2018,-7.432069323579733,1
0,14,0.3,1.0,2019,-4.458270156691207,0
0,14,0.3,1.0,2020,-4.4490145524247495,1
0,14,0.3,1.0,2021,-5.676351958453492,0
0,14,0.3,1.0,2022,-6.226404270335289,1
0,14,0.3,1.0,2023,-6.680112833852459,0
