ticker,asset_class,market_date,expiry,strike,dte,hv20,hv60,atm_iv,entry_iv_fixed,gap,horizon,iv_fwd,fwd_ret,d_iv,entry_idx
QQQ,etf,2026-03-03,2027-03-19,625,381,0.18305756927517394,0.15120753764953593,0.2626094265758951,0.261778656126553,-0.07955,40,0.298224593508861,0.09972,0.03645,44
QQQ,etf,2026-03-04,2027-03-19,635,380,0.18538907835102095,0.15459972151133164,0.26028561610923284,0.25916388908215,-0.0749,20,0.261182479968205,-0.04329,0.00202,45
QQQ,etf,2026-03-04,2027-03-19,635,380,0.18538907835102095,0.15459972151133164,0.26028561610923284,0.25916388908215,-0.0749,40,0.290245369837667,0.09331,0.03108,45
QQQ,etf,2026-03-05,2027-03-19,630,379,0.17438809165331218,0.15442060111207503,0.26449470302363365,0.26509671898073,-0.09011,20,0.262643479358501,-0.0393,-0.00245,46
QQQ,etf,2026-03-05,2027-03-19,630,379,0.17438809165331218,0.15442060111207503,0.26449470302363365,0.26509671898073,-0.09011,40,0.303725008138109,0.10714,0.03863,46
QQQ,etf,2026-03-06,2027-03-19,625,378,0.175140277983005,0.1573156406790703,0.27419376688369856,0.27308998126343,-0.09905,20,0.266978890574434,-0.01876,-0.00611,47
QQQ,etf,2026-03-06,2027-03-19,625,378,0.175140277983005,0.1573156406790703,0.27419376688369856,0.27308998126343,-0.09905,40,0.303451762108635,0.12193,0.03036,47
QQQ,etf,2026-03-09,2027-03-19,630,375,0.16496272898680372,0.15984961169700368,0.26844392800272915,0.268282298206268,-0.10348,20,0.265470764422293,-0.03154,-0.00281,48
QQQ,etf,2026-03-09,2027-03-19,630,375,0.16496272898680372,0.15984961169700368,0.26844392800272915,0.268282298206268,-0.10348,40,0.309748092088643,0.12151,0.04147,48
QQQ,etf,2026-03-10,2027-06-17,635,464,0.16239016882041424,0.15957163564950783,0.2658304935232687,0.266653988554669,-0.10344,20,0.27147417759016,-0.00276,0.00482,49
QQQ,etf,2026-03-10,2027-06-17,635,464,0.16239016882041424,0.15957163564950783,0.2658304935232687,0.266653988554669,-0.10344,40,0.319073255154584,0.14479,0.05242,49
QQQ,etf,2026-03-11,2027-06-17,635,463,0.1616623222488941,0.15947375277078107,0.2700779312832105,0.27064790594327,-0.10842,20,0.2685404312041,0.00411,-0.00211,50
QQQ,etf,2026-03-11,2027-06-17,635,463,0.1616623222488941,0.15947375277078107,0.2700779312832105,0.27064790594327,-0.10842,40,0.316983975149597,0.14358,0.04634,50
QQQ,etf,2026-03-12,2027-06-17,625,462,0.17200384106960928,0.15851952319131787,0.27783487212375474,0.278819683941796,-0.10583,20,0.277639146934376,0.02312,-0.00118,51
QQQ,etf,2026-03-12,2027-06-17,625,462,0.17200384106960928,0.15851952319131787,0.27783487212375474,0.278819683941796,-0.10583,40,0.333555130072175,0.19082,0.05474,51
QQQ,etf,2026-03-13,2027-06-17,625,461,0.15754241329736962,0.15864317770447894,0.27894005213202955,0.277832171380727,-0.1203,20,0.278921710927565,0.03987,0.00109,52
QQQ,etf,2026-03-13,2027-06-17,625,461,0.15754241329736962,0.15864317770447894,0.27894005213202955,0.277832171380727,-0.1203,40,0.336770312862728,0.20139,0.05894,52
QQQ,etf,2026-03-16,2027-06-17,630,458,0.16277155695452622,0.16035239847100988,0.27243863086471654,0.271911493877642,-0.10967,20,0.278220495002928,0.047,0.00631,53
QQQ,etf,2026-03-16,2027-06-17,630,458,0.16277155695452622,0.16035239847100988,0.27243863086471654,0.271911493877642,-0.10967,40,0.332732837848356,0.17799,0.06082,53
QQQ,etf,2026-03-17,2027-06-17,630,457,0.16368204161269947,0.15601982496033898,0.27030607486049535,0.271394093855128,-0.10662,20,0.28430136800574,0.0565,0.01291,54
QQQ,etf,2026-03-17,2027-06-17,630,457,0.16368204161269947,0.15601982496033898,0.27030607486049535,0.271394093855128,-0.10662,40,0.337191505706458,0.18465,0.0658,54
QQQ,etf,2026-03-18,2027-06-17,625,456,0.16870263072253713,0.15576228310792165,0.2806913634057411,0.280190909592379,-0.11199,20,0.289346487933075,0.0766,0.00916,55
QQQ,etf,2026-03-18,2027-06-17,625,456,0.16870263072253713,0.15576228310792165,0.2806913634057411,0.280190909592379,-0.11199,40,0.343413210892555,0.20993,0.06322,55
QQQ,etf,2026-03-19,2027-06-17,625,455,0.1685646629340405,0.15334799184547154,0.27903330784672653,0.277959306921072,-0.11047,20,0.292734617230756,0.09415,0.01478,56
QQQ,etf,2026-03-19,2027-06-17,625,455,0.1685646629340405,0.15334799184547154,0.27903330784672653,0.277959306921072,-0.11047,40,0.339632007468286,0.19546,0.06167,56
QQQ,etf,2026-03-20,2027-06-17,615,454,0.17568040140728722,0.157447182176192,0.284776835708151,0.283545395008884,-0.1091,20,0.299759641668812,0.11121,0.01621,57
QQQ,etf,2026-03-20,2027-06-17,615,454,0.17568040140728722,0.157447182176192,0.284776835708151,0.283545395008884,-0.1091,40,0.339029975058381,0.21273,0.05548,57
QQQ,etf,2026-03-23,2027-06-17,620,451,0.17677386139357146,0.15869100000786143,0.2811717082153968,0.27977885861855,-0.1044,20,0.299042110622807,0.0958,0.01926,58
QQQ,etf,2026-03-23,2027-06-17,620,451,0.17677386139357146,0.15869100000786143,0.2811717082153968,0.27977885861855,-0.1044,40,0.336949747254698,0.19308,0.05717,58
QQQ,etf,2026-03-24,2027-06-17,615,450,0.17213467873257793,0.15894041825751792,0.2837810771860496,0.283258352390526,-0.11165,20,0.304612477235363,0.1218,0.02135,59
QQQ,etf,2026-03-24,2027-06-17,615,450,0.17213467873257793,0.15894041825751792,0.2837810771860496,0.283258352390526,-0.11165,40,0.345308216971228,0.22119,0.06205,59
QQQ,etf,2026-03-25,2027-06-17,615,449,0.16430635471611757,0.1597020402455913,0.28102553225453947,0.282209578460333,-0.11672,20,0.303594767294767,0.1082,0.02139,60
QQQ,etf,2026-03-25,2027-06-17,615,449,0.16430635471611757,0.1597020402455913,0.28102553225453947,0.282209578460333,-0.11672,40,0.341029728452392,0.21553,0.05882,60
QQQ,etf,2026-03-26,2027-06-17,605,448,0.17866923773861693,0.16645276184917537,0.2848542419754693,0.285674450268047,-0.10619,20,0.3169571863623,0.15701,0.03128,61
QQQ,etf,2026-03-26,2027-06-17,605,448,0.17866923773861693,0.16645276184917537,0.2848542419754693,0.285674450268047,-0.10619,40,0.352808298797591,0.25053,0.06713,61
QQQ,etf,2026-03-27,2027-06-17,590,447,0.18829365674604678,0.17067265001926726,0.2935058230899634,0.295108491640367,-0.10521,20,0.328399626848122,0.18069,0.03329,62
QQQ,etf,2026-03-27,2027-06-17,590,447,0.18829365674604678,0.17067265001926726,0.2935058230899634,0.295108491640367,-0.10521,40,0.372353108086577,0.29809,0.07724,62
QQQ,etf,2026-03-30,2027-06-17,590,444,0.1877418144667463,0.1705723520457142,0.29515264522094137,0.293780345967767,-0.10741,20,0.326383063742457,0.17781,0.0326,63
QQQ,etf,2026-03-30,2027-06-17,590,444,0.1877418144667463,0.1705723520457142,0.29515264522094137,0.293780345967767,-0.10741,40,0.373226041221493,0.3066,0.07945,63
QQQ,etf,2026-03-31,2027-06-17,605,443,0.22829539356314196,0.18494508401086293,0.2823882207649773,0.283161615932464,-0.05409,20,0.315793543613712,0.14621,0.03263,64
QQQ,etf,2026-03-31,2027-06-17,605,443,0.22829539356314196,0.18494508401086293,0.2823882207649773,0.283161615932464,-0.05409,40,0.363081020331338,0.27447,0.07992,64
QQQ,etf,2026-04-01,2027-06-17,615,442,0.22565606616978126,0.18605738709133166,0.28038737620883997,0.2794426747733,-0.05473,20,0.310504985968621,0.14278,0.03106,65
QQQ,etf,2026-04-01,2027-06-17,615,442,0.22565606616978126,0.18605738709133166,0.28038737620883997,0.2794426747733,-0.05473,40,0.362584338511396,0.26356,0.08314,65
QQQ,etf,2026-04-02,2027-06-17,615,441,0.22594293921843212,0.18501706730889983,0.27926966956359567,0.278459871191989,-0.05333,20,0.316877083883009,0.15243,0.03842,66
QQQ,etf,2026-04-02,2027-06-17,615,441,0.22594293921843212,0.18501706730889983,0.27926966956359567,0.278459871191989,-0.05333,40,0.364236318387684,0.26968,0.08578,66
QQQ,etf,2026-04-06,2027-06-17,615,437,0.22205523025394927,0.18553954990739677,0.27884949971393563,0.279317250935398,-0.05679,20,0.317549608580095,0.14338,0.03823,67
QQQ,etf,2026-04-06,2027-06-17,615,437,0.22205523025394927,0.18553954990739677,0.27884949971393563,0.279317250935398,-0.05679,40,0.373670809734168,0.2679,0.09435,67
QQQ,etf,2026-04-07,2027-06-17,615,436,0.21571014719263196,0.1852901454963931,0.2796286577086159,0.281060075354878,-0.06392,20,0.326104975271243,0.15804,0.04504,68
QQQ,etf,2026-04-07,2027-06-17,615,436,0.21571014719263196,0.1852901454963931,0.2796286577086159,0.281060075354878,-0.06392,40,0.372118836917592,0.26439,0.09106,68
QQQ,etf,2026-04-08,2027-06-17,635,435,0.2420583071177216,0.19416015787553878,0.27264405652888124,0.27147417759016,-0.03059,20,0.319073255154584,0.14796,0.0476,69
QQQ,etf,2026-04-08,2027-06-17,635,435,0.2420583071177216,0.19416015787553878,0.27264405652888124,0.27147417759016,-0.03059,40,0.355976708655111,0.22195,0.0845,69
QQQ,etf,2026-04-09,2027-06-17,635,434,0.24328738119374899,0.19471764124568036,0.26793785310224205,0.2685404312041,-0.02465,20,0.316983975149597,0.13889,0.04844,70
QQQ,etf,2026-04-09,2027-06-17,635,434,0.24328738119374899,0.19471764124568036,0.26793785310224205,0.2685404312041,-0.02465,40,0.346661751038697,0.18956,0.07812,70
QQQ,etf,2026-04-10,2027-06-17,640,433,0.23431975861662707,0.19474405326561192,0.26974574855687855,0.268667478370665,-0.03543,20,0.324546075313523,0.16391,0.05588,71
QQQ,etf,2026-04-10,2027-06-17,640,433,0.23431975861662707,0.19474405326561192,0.26974574855687855,0.268667478370665,-0.03543,40,0.347185702469133,0.17301,0.07852,71
QQQ,etf,2026-04-13,2027-06-17,645,430,0.23489203281390836,0.1947477501940405,0.26668350292488424,0.265972979093904,-0.03179,20,0.326057494909271,0.15533,0.06008,72
QQQ,etf,2026-04-13,2027-06-17,645,430,0.23489203281390836,0.1947477501940405,0.26668350292488424,0.265972979093904,-0.03179,40,0.342305723152061,0.17344,0.07633,72
QQQ,etf,2026-04-14,2027-06-17,655,429,0.23965132266437772,0.19810835460666412,0.2657877071541197,0.26569364377293,-0.02614,20,0.317877630399928,0.1251,0.05218,73
QQQ,etf,2026-04-14,2027-06-17,655,429,0.23965132266437772,0.19810835460666412,0.2657877071541197,0.26569364377293,-0.02614,40,0.339443238070313,0.12276,0.07375,73
QQQ,etf,2026-04-15,2027-06-17,665,428,0.24305831896616606,0.20007768787934674,0.26837080551094233,0.267940329210811,-0.02531,20,0.318701964454761,0.12129,0.05076,74
QQQ,etf,2026-04-15,2027-06-17,665,428,0.24305831896616606,0.20007768787934674,0.26837080551094233,0.267940329210811,-0.02531,40,0.334715590864769,0.10364,0.06678,74
QQQ,etf,2026-04-16,2027-06-17,665,427,0.23486329258885838,0.19497329154395138,0.26775184860290185,0.268830868276241,-0.03289,20,0.318610828436406,0.12385,0.04978,75
QQQ,etf,2026-04-16,2027-06-17,665,427,0.23486329258885838,0.19497329154395138,0.26775184860290185,0.268830868276241,-0.03289,40,0.337951458296629,0.12627,0.06912,75
QQQ,etf,2026-04-17,2027-06-17,675,426,0.23561288923226822,0.19485729620947534,0.2652810812047846,0.265933329715981,-0.02967,20,0.31159295908327,0.09259,0.04566,76
QQQ,etf,2026-04-17,2027-06-17,675,426,0.23561288923226822,0.19485729620947534,0.2652810812047846,0.265933329715981,-0.02967,40,0.339779594687916,0.14664,0.07385,76
QQQ,etf,2026-04-20,2027-06-17,675,423,0.22141951892284073,0.1945691819173407,0.26588600304597276,0.265415570338098,-0.04447,20,0.305376492951701,0.09136,0.03996,77
QQQ,etf,2026-04-20,2027-06-17,675,423,0.22141951892284073,0.1945691819173407,0.26588600304597276,0.265415570338098,-0.04447,40,0.339652265122552,0.12843,0.07424,77
QQQ,etf,2026-04-21,2027-06-17,675,422,0.2228801075083139,0.19471520893178684,0.2678193872420685,0.267525051571264,-0.04494,20,0.305040218327936,0.08877,0.03752,78
QQQ,etf,2026-04-21,2027-06-17,675,422,0.2228801075083139,0.19471520893178684,0.2678193872420685,0.267525051571264,-0.04494,40,0.33961921648981,0.12134,0.07209,78
QQQ,etf,2026-04-22,2027-06-17,685,421,0.22246865706994534,0.1973263183760709,0.2673664601649802,0.266662225449423,-0.0449,20,0.30248245877016,0.0886,0.03582,79
QQQ,etf,2026-04-22,2027-06-17,685,421,0.22246865706994534,0.1973263183760709,0.2673664601649802,0.266662225449423,-0.0449,40,0.344128150346411,0.13053,0.07747,79
QQQ,etf,2026-04-23,2027-06-17,680,420,0.226069014837194,0.19699627396127328,0.26781353066863495,0.267512023697148,-0.04174,20,0.302269828798805,0.09685,0.03476,80
QQQ,etf,2026-04-23,2027-06-17,680,420,0.226069014837194,0.19699627396127328,0.26781353066863495,0.267512023697148,-0.04174,40,0.351440319292033,0.13283,0.08393,80
QQQ,etf,2026-04-24,2027-06-17,690,419,0.20254134838330862,0.20051495932134597,0.26859772041870217,0.269494623329083,-0.06606,20,0.302388636661171,0.08083,0.03289,81
QQQ,etf,2026-04-24,2027-06-17,690,419,0.20254134838330862,0.20051495932134597,0.26859772041870217,0.269494623329083,-0.06606,40,0.342524749802154,0.07497,0.07303,81
QQQ,etf,2026-04-27,2027-06-17,690,416,0.17796967615480808,0.20001626962770527,0.2709117957104197,0.271888395364588,-0.0709,20,0.309117913199683,0.09944,0.03723,82
QQQ,etf,2026-04-27,2027-06-17,690,416,0.17796967615480808,0.20001626962770527,0.2709117957104197,0.271888395364588,-0.0709,40,0.338245965846595,0.06984,0.06636,82
QQQ,etf,2026-04-28,2027-06-17,685,415,0.1810522030278006,0.1995089188326932,0.27169595043302336,0.272291950873327,-0.07219,20,0.316270544826367,0.10935,0.04398,83
QQQ,etf,2026-04-28,2027-06-17,685,415,0.1810522030278006,0.1995089188326932,0.27169595043302336,0.272291950873327,-0.07219,40,0.336957874892617,0.08947,0.06467,83
QQQ,etf,2026-04-29,2027-06-17,685,414,0.15486835101633817,0.19942010652282666,0.2724155195059616,0.272287095880154,-0.073,20,0.316614751611303,0.1119,0.04433,84
QQQ,etf,2026-04-29,2027-06-17,685,414,0.15486835101633817,0.19942010652282666,0.2724155195059616,0.272287095880154,-0.073,40,0.331767513359679,0.06794,0.05948,84
QQQ,etf,2026-04-30,2027-06-17,695,413,0.1538308708613658,0.19716686913185114,0.2642744251951673,0.264131506202502,-0.06711,20,0.315840555649158,0.10568,0.05171,85
QQQ,etf,2026-04-30,2027-06-17,695,413,0.1538308708613658,0.19716686913185114,0.2642744251951673,0.264131506202502,-0.06711,40,0.330635594787852,0.08437,0.0665,85
QQQ,etf,2026-05-01,2027-06-17,700,412,0.1527150464948473,0.19384705674672306,0.26905085582771077,0.269838312179556,-0.0752,20,0.317348035785783,0.10174,0.04751,86
QQQ,etf,2026-05-01,2027-06-17,700,412,0.1527150464948473,0.19384705674672306,0.26905085582771077,0.269838312179556,-0.0752,40,0.331395448521024,0.09234,0.06156,86
QQQ,etf,2026-05-04,2027-06-17,700,409,0.1559941235147144,0.1910245656555876,0.2694339303326374,0.269512108075983,-0.07841,20,0.324084666910132,0.10891,0.05457,87
QQQ,etf,2026-05-04,2027-06-17,700,409,0.1559941235147144,0.1910245656555876,0.2694339303326374,0.269512108075983,-0.07841,40,0.32920479452284,0.07771,0.05969,87
QQQ,etf,2026-05-05,2027-06-17,710,408,0.15545584275883165,0.18831719510651768,0.2720419132983403,0.272398536646653,-0.08372,20,0.31885849081026,0.09184,0.04646,88
QQQ,etf,2026-05-05,2027-06-17,710,408,0.15545584275883165,0.18831719510651768,0.2720419132983403,0.272398536646653,-0.08372,40,0.316815836443142,0.04547,0.04442,88
QQQ,etf,2026-05-06,2027-06-17,725,407,0.14155673294546425,0.19184133563679634,0.2719174975149469,0.2727352862125,-0.08008,20,0.307743779327526,0.06445,0.03501,89
QQQ,etf,2026-05-07,2027-06-17,725,406,0.14444703767144904,0.19145419331907623,0.2690122785030051,0.268533054689058,-0.07756,20,0.297665157562964,0.04449,0.02913,90
QQQ,etf,2026-05-08,2027-06-17,740,405,0.15458541610330484,0.19624959762748884,0.273420674551133,0.273934901665525,-0.07717,20,0.296615281682658,0.00782,0.02268,91
QQQ,etf,2026-05-11,2027-06-17,745,402,0.15510084963581436,0.19029344654530803,0.27656690766186365,0.27579035044708,-0.08627,20,0.294842206888792,0.01567,0.01905,92
QQQ,etf,2026-05-12,2027-06-17,735,401,0.15917014555211503,0.19171496785834521,0.27733423331297674,0.277953297824327,-0.08562,20,0.302553967742727,-0.00208,0.0246,93
QQQ,etf,2026-05-13,2027-06-17,745,400,0.1573501795172543,0.19221670526717835,0.2796624257699664,0.280407508251799,-0.08745,20,0.298331193079897,-0.01574,0.01792,94
QQQ,etf,2026-05-14,2027-06-17,750,399,0.15738144090208347,0.19218194432322233,0.2799632859728554,0.280641881081503,-0.08778,20,0.299505846075757,0.00215,0.01886,95
QQQ,etf,2026-05-15,2027-06-17,740,398,0.17156029660464392,0.19526392208587934,0.28034965930517336,0.279472706421801,-0.08509,20,0.308919022663553,0.04947,0.02945,96
QQQ,etf,2026-05-18,2027-06-17,735,395,0.1722714134968827,0.19535741398446024,0.27348138128212346,0.273215326381097,-0.07812,20,0.308061822039019,0.03397,0.03485,97
QQQ,etf,2026-05-19,2027-06-17,730,394,0.17396218669548985,0.19380134509241548,0.2765823702839383,0.277127147232297,-0.08278,20,0.314410321427014,0.02991,0.03728,98
QQQ,etf,2026-05-20,2027-06-17,740,393,0.17380877622651092,0.19518156860567903,0.2759192350899882,0.276662938946748,-0.08074,20,0.316319536259565,0.03852,0.03966,99
QQQ,etf,2026-05-21,2027-06-17,745,392,0.1701356599624317,0.19364867788783044,0.27173119399527834,0.271125898107781,-0.07808,20,0.319036392355019,0.03281,0.04791,100
QQQ,etf,2026-05-22,2027-06-17,745,391,0.16150235038357783,0.1912714613846345,0.2750176547478241,0.27594194910167,-0.08375,20,0.314605153512215,-0.00542,0.03866,101
QQQ,etf,2026-05-26,2027-06-17,760,387,0.1680301329923075,0.19325722859486968,0.27807818810989426,0.278156041180409,-0.08482,20,0.307207581602787,-0.02692,0.02905,102
QQQ,etf,2026-05-27,2027-06-17,760,386,0.16035893920672012,0.19341787384712628,0.2798430927781567,0.280045137155284,-0.08643,20,0.304112595806568,-0.01792,0.02407,103
QQQ,etf,2026-05-28,2027-06-17,765,385,0.16073893203806366,0.191557383826266,0.2783849559841702,0.278770024419523,-0.08683,20,0.295572897079835,-0.03953,0.0168,104
QQQ,etf,2026-05-29,2027-06-17,770,384,0.16012868426058618,0.18998168022158848,0.2827362351792711,0.282707707295831,-0.09275,20,0.296007096867247,-0.01927,0.0133,105
QQQ,etf,2026-06-01,2027-06-17,775,381,0.15928810630147922,0.18962651588003174,0.2851091944221227,0.284894829423303,-0.09548,20,0.299493337412207,-0.00854,0.0146,106
QQQ,etf,2026-06-02,2027-06-17,780,380,0.1573051506906785,0.18568947159727292,0.289101569734912,0.289178141405827,-0.10341,20,0.294474927359436,-0.02813,0.0053,107
QQQ,etf,2026-06-03,2027-06-17,775,379,0.15683904959017061,0.18502438756039807,0.2897182389035426,0.290373534740236,-0.10469,20,0.290745028218547,-0.04247,0.00037,108
NVDA,single_name,2025-12-26,2027-01-15,220,385,0.31440664099922194,0.3762303240113742,0.4837607669174937,0.481690425734079,-0.10753,20,0.484459899909122,-0.01055,0.00277,0
NVDA,single_name,2025-12-26,2027-01-15,220,385,0.31440664099922194,0.3762303240113742,0.4837607669174937,0.481690425734079,-0.10753,40,0.490496653889922,0.0264,0.00881,0
NVDA,single_name,2025-12-29,2027-01-15,210,382,0.30973898434944475,0.37666524703793786,0.4837684426981448,0.485101597759855,-0.1071,20,0.492669443973405,0.01753,0.00757,1
NVDA,single_name,2025-12-29,2027-01-15,210,382,0.30973898434944475,0.37666524703793786,0.4837684426981448,0.485101597759855,-0.1071,40,0.489913998001249,-0.01769,0.00481,1
NVDA,single_name,2025-12-30,2027-01-15,210,381,0.3064719884855458,0.37648261371116265,0.4835847290182048,0.484579987683399,-0.1071,20,0.494346471817652,0.0265,0.00977,2
NVDA,single_name,2025-12-30,2027-01-15,210,381,0.3064719884855458,0.37648261371116265,0.4835847290182048,0.484579987683399,-0.1071,40,0.490473519187506,-0.05519,0.00589,2
NVDA,single_name,2025-12-31,2027-01-15,210,380,0.3066187749832146,0.3759501675868683,0.4873432075494576,0.487977171596802,-0.11139,20,0.492443883291416,0.02483,0.00447,3
NVDA,single_name,2025-12-31,2027-01-15,210,380,0.3066187749832146,0.3759501675868683,0.4873432075494576,0.487977171596802,-0.11139,40,0.483805334649229,-0.02155,-0.00417,3
NVDA,single_name,2026-01-02,2027-01-15,210,378,0.30576613414276493,0.37676180349514704,0.4866625926288483,0.488227122814652,-0.1099,20,0.491104133228203,-0.01716,0.00288,4
NVDA,single_name,2026-01-02,2027-01-15,210,378,0.30576613414276493,0.37676180349514704,0.4866625926288483,0.488227122814652,-0.1099,40,0.482938651122845,-0.0466,-0.00529,4
NVDA,single_name,2026-01-05,2027-01-15,210,375,0.2985827447174224,0.37419156119770386,0.4894250596374843,0.490608483454199,-0.11523,20,0.494847211725621,-0.04136,0.00424,5
NVDA,single_name,2026-01-05,2027-01-15,210,375,0.2985827447174224,0.37419156119770386,0.4894250596374843,0.490608483454199,-0.11523,40,0.48163490781026,-0.027,-0.00897,5
NVDA,single_name,2026-01-06,2027-01-15,210,374,0.2984109948695815,0.37236412948284286,0.4862143808759855,0.486968020399482,-0.11385,20,0.494085577697053,-0.0697,0.00712,6
NVDA,single_name,2026-01-06,2027-01-15,210,374,0.2984109948695815,0.37236412948284286,0.4862143808759855,0.486968020399482,-0.11385,40,0.480307007850447,-0.02083,-0.00666,6
NVDA,single_name,2026-01-07,2027-01-15,210,373,0.29446362627532124,0.3582451940682503,0.4839677451541661,0.485386362251378,-0.12572,20,0.496702997295223,-0.09111,0.01132,7
NVDA,single_name,2026-01-07,2027-01-15,210,373,0.29446362627532124,0.3582451940682503,0.4839677451541661,0.485386362251378,-0.12572,40,0.490281435070319,-0.0597,0.0049,7
NVDA,single_name,2026-01-08,2027-01-15,210,372,0.30511718151265976,0.3565324684990645,0.48478865061872695,0.484215055507711,-0.12826,20,0.500891500424432,0.002,0.01668,8
NVDA,single_name,2026-01-08,2027-01-15,210,372,0.30511718151265976,0.3565324684990645,0.48478865061872695,0.484215055507711,-0.12826,40,0.470723774465836,-0.01292,-0.01349,8
NVDA,single_name,2026-01-09,2027-01-15,210,371,0.30419381104160376,0.3441438868256084,0.4798840143189558,0.478659860231128,-0.13574,20,0.50089980566625,0.02802,0.02224,9
NVDA,single_name,2026-01-09,2027-01-15,210,371,0.30419381104160376,0.3441438868256084,0.4798840143189558,0.478659860231128,-0.13574,40,0.472443093432616,-0.00049,-0.00622,9
NVDA,single_name,2026-01-12,2027-01-15,210,368,0.29832975940060924,0.34412867767224936,0.4775794671333331,0.476265209455054,-0.13345,20,0.494123611943477,0.01947,0.01786,10
NVDA,single_name,2026-01-12,2027-01-15,210,368,0.29832975940060924,0.34412867767224936,0.4775794671333331,0.476265209455054,-0.13345,40,0.471976227685848,0.00589,-0.00429,10
NVDA,single_name,2026-01-13,2027-01-15,210,367,0.2694625806245646,0.34355298140676294,0.47875997709576545,0.477944174304355,-0.13521,20,0.499845351378556,0.02282,0.0219,11
NVDA,single_name,2026-01-13,2027-01-15,210,367,0.2694625806245646,0.34355298140676294,0.47875997709576545,0.477944174304355,-0.13521,40,0.478097359592181,-0.01437,0.00015,11
NVDA,single_name,2026-01-14,2027-01-15,210,366,0.2758713143296466,0.34453186651639456,0.48019594038786884,0.477973288260446,-0.13566,20,0.50288143364789,0.02075,0.02491,12
NVDA,single_name,2026-01-14,2027-01-15,210,366,0.2758713143296466,0.34453186651639456,0.48019594038786884,0.477973288260446,-0.13566,40,0.47502629337424,-0.01578,-0.00295,12
NVDA,single_name,2026-01-15,2027-01-15,210,365,0.2835238277735184,0.3471669011659754,0.4831159315168145,0.483200891528918,-0.13595,20,0.498303895540938,-0.02267,0.0151,13
NVDA,single_name,2026-01-15,2027-01-15,210,365,0.2835238277735184,0.3471669011659754,0.4831159315168145,0.483200891528918,-0.13595,40,0.469301106878929,-0.02048,-0.0139,13
NVDA,single_name,2026-01-16,2027-06-17,220,517,0.23967543896490795,0.34685852436957865,0.49203164922740783,0.492431973459728,-0.14517,20,0.509629917311714,-0.00677,0.0172,14
NVDA,single_name,2026-01-16,2027-06-17,220,517,0.23967543896490795,0.34685852436957865,0.49203164922740783,0.492431973459728,-0.14517,40,0.481825342846674,-0.02309,-0.01061,14
NVDA,single_name,2026-01-20,2027-06-17,210,513,0.28990563317837204,0.35892562272795164,0.5025340774933312,0.503566462550755,-0.14361,20,0.515593784709963,0.05565,0.01203,15
NVDA,single_name,2026-01-20,2027-06-17,210,513,0.28990563317837204,0.35892562272795164,0.5025340774933312,0.503566462550755,-0.14361,40,0.484105717521349,0.01308,-0.01946,15
NVDA,single_name,2026-01-21,2027-06-17,220,512,0.275175472304392,0.3632932219898904,0.49709727427038863,0.496415251069342,-0.1338,20,0.509805446084698,0.02498,0.01339,16
NVDA,single_name,2026-01-21,2027-06-17,220,512,0.275175472304392,0.3632932219898904,0.49709727427038863,0.496415251069342,-0.1338,40,0.477433639648122,-0.02597,-0.01898,16
NVDA,single_name,2026-01-22,2027-06-17,220,511,0.2716621626278839,0.3607711735500877,0.49862285751787677,0.498557726520282,-0.13785,20,0.515935488392414,0.02694,0.01738,17
NVDA,single_name,2026-01-22,2027-06-17,220,511,0.2716621626278839,0.3607711735500877,0.49862285751787677,0.498557726520282,-0.13785,40,0.480097392741174,-0.06568,-0.01846,17
NVDA,single_name,2026-01-23,2027-06-17,220,510,0.25537635604582143,0.35754978884792715,0.5011817979704521,0.502539166582791,-0.14363,20,0.515872753791077,0.02067,0.01333,18
NVDA,single_name,2026-01-23,2027-06-17,220,510,0.25537635604582143,0.35754978884792715,0.5011817979704521,0.502539166582791,-0.14363,40,0.473129119354483,-0.0641,-0.02941,18
NVDA,single_name,2026-01-26,2027-06-17,220,507,0.2560995735145828,0.3428527998398591,0.5009850834603322,0.501666142034642,-0.15813,20,0.512813854656641,0.03421,0.01115,19
NVDA,single_name,2026-01-26,2027-06-17,220,507,0.2560995735145828,0.3428527998398591,0.5009850834603322,0.501666142034642,-0.15813,40,0.474319520751224,-0.06044,-0.02735,19
NVDA,single_name,2026-01-27,2027-06-17,220,506,0.2565614089450171,0.3378306492688388,0.5008914325057183,0.502438120037911,-0.16306,20,0.508026407969608,0.03734,0.00559,20
NVDA,single_name,2026-01-27,2027-06-17,220,506,0.2565614089450171,0.3378306492688388,0.5008914325057183,0.502438120037911,-0.16306,40,0.469578952692357,-0.0522,-0.03286,20
NVDA,single_name,2026-01-28,2027-06-17,230,505,0.2589026123713223,0.33738912622133094,0.5008910385748976,0.50023359207086,-0.1635,20,0.501331849697101,-0.03462,0.0011,21
NVDA,single_name,2026-01-28,2027-06-17,230,505,0.2589026123713223,0.33738912622133094,0.5008910385748976,0.50023359207086,-0.1635,40,0.473807284277039,-0.10589,-0.02643,21
NVDA,single_name,2026-01-29,2027-06-17,230,504,0.2587586498830946,0.337614052512929,0.5014093201423101,0.501072488926325,-0.1638,20,0.502358496749658,-0.07958,0.00129,22
NVDA,single_name,2026-01-29,2027-06-17,230,504,0.2587586498830946,0.337614052512929,0.5014093201423101,0.501072488926325,-0.1638,40,0.476535034256107,-0.12981,-0.02454,22
