config,rebal_date,n_long,n_short,one_way_turnover,longs,shorts,period_ret_net
momentum_5d,1997-07-01,54,54,0.6388888888888888,"ADM,AIG,ALB,AMAT,APH,ASML,AZO,BBY,BRO,BSX,CB,CDNS,COF,CVS,DOC,DVA,DVN,EG,ERIE,ES","AAPL,ADBE,AMGN,AOS,ATO,BIIB,CI,COR,COST,DE,DGX,DIS,EA,EL,EOG,EQT,ETN,FRT,GD,GILD",0.005365078390038969
momentum_5d,1997-07-09,54,54,0.5277777777777777,"ACGL,ADBE,ADSK,ALB,AMAT,AMZN,APH,ASML,AVY,AZO,BIIB,BRO,BSX,CB,CDNS,CSCO,CVS,DECK,DLTR,DTE","AAPL,AOS,CLX,CMCSA,CMI,COF,COR,DHR,EFX,EIX,EME,EMR,EOG,EQT,ETN,FCX,GD,GILD,GPC,HD",0.002254788147302067
momentum_5d,1997-07-16,54,54,0.5555555555555556,"AAPL,ADBE,ADSK,AES,AMAT,AMZN,ASML,AZO,BA,BEN,BIIB,BSX,CAH,CCEP,CDNS,CIEN,CL,CSCO,DE,DLTR","ABT,ADM,AOS,APA,BALL,BBY,CAT,CHD,CMS,COF,COR,CTAS,DVN,EFX,EG,EL,EME,FCX,FITB,FRT",-0.012927063909661807
momentum_5d,1997-07-23,54,54,0.5185185185185185,"AAPL,AES,AMAT,AMGN,APA,ASML,AZO,BA,BIIB,BSX,CAH,CCEP,CDNS,CL,CMCSA,CMI,CSCO,DOV,EMR,ETN","ACGL,AOS,APH,BALL,BBY,BRO,CAT,CMS,COR,CPT,D,DGX,DLTR,DOC,DRI,DVA,EG,EME,ESS,EXC",-0.010195466873803682
momentum_5d,1997-07-30,55,55,0.6090909090909091,"AFL,AMAT,AMZN,APA,AVY,AXP,BEN,CCEP,CDNS,CL,CLX,CMI,COF,COP,COST,CPRT,CVS,DOV,EXPD,GD","ACGL,ADM,AIG,AJG,APH,ATO,BALL,BBY,BDX,BMY,COR,CPT,DE,DECK,DGX,DHI,DLTR,DVA,ECL,EME",-0.012095102726039308
momentum_5d,1997-08-06,55,55,0.6363636363636362,"AAPL,ADBE,AXP,CAT,CB,CCEP,CDNS,CHD,CIEN,CMCSA,COF,COST,CPRT,DHI,DLTR,DRI,DVA,EFX,EG,EOG","ACGL,ADM,AES,AFL,AIG,AJG,ALL,AME,ATO,AVB,BBY,BDX,BIIB,BMY,CAH,CINF,CL,DECK,DGX,ECL",-0.0028142201034535574
momentum_5d,1997-08-13,55,55,0.5909090909090908,"AAPL,ADBE,ADSK,AMAT,ARE,ASML,BALL,BBY,CCL,CDNS,CMCSA,COP,DHI,DRI,DTE,DVA,EIX,EL,EOG,EXC","AME,AMGN,AMZN,APD,BAX,BDX,BEN,BIIB,BMY,CAH,CCEP,CHD,CIEN,CMS,CPRT,DECK,DLTR,ECL,EFX,ETR",-0.0032720143539765045
momentum_5d,1997-08-20,55,55,0.6090909090909091,"ACGL,ADBE,ADSK,AJG,AMAT,APA,ASML,ATO,BALL,BBY,BIIB,CAH,CAT,CMCSA,COP,COR,D,DE,DECK,DGX","ADM,APD,APH,BAC,CCEP,CI,CL,DLTR,DVA,DVN,ECL,EFX,EMR,ERIE,ETR,FICO,FIX,FRT,GIS,GL",0.0020240437675844714
momentum_5d,1997-08-27,55,55,0.5272727272727272,"ADSK,AFL,AMGN,APA,ATO,BBY,BIIB,BXP,CAH,CB,CCEP,CDNS,CIEN,COF,COR,CSCO,DECK,DGX,DHI,DVA","ABT,AES,APH,AVB,AVY,CL,CPT,EA,EFX,EG,EIX,EL,EMR,ERIE,ESS,FCX,FICO,FRT,GE,GIS",-0.0008888056571658698
momentum_5d,1997-09-04,55,55,0.6545454545454545,"ADM,ALB,AMZN,APA,BBY,BXP,CAH,CI,COR,COST,CVS,DLTR,DTE,DVA,DVN,EOG,EQT,ETN,F,FIX","AAPL,ADBE,ADSK,AES,ALL,AMAT,APH,ASML,AXP,BAC,CAT,CL,CLX,CMCSA,CMI,CPT,D,DE,DGX,DIS",0.007417184414360012
momentum_5d,1997-09-11,55,55,0.5272727272727272,"ADBE,AMZN,AOS,BBY,BEN,BIIB,CAH,CDNS,CIEN,COR,DHI,DLTR,DRI,EA,ED,EME,FIX,GILD,HAL,HD","AES,ALL,AMAT,AVY,AXP,BA,BAC,BAX,BDX,CAT,CL,CLX,CSCO,DE,DECK,DGX,DIS,ES,FAST,FCX",-0.0003068002899639932
momentum_5d,1997-09-18,55,55,0.5454545454545454,"ADBE,ADM,AES,AMZN,AOS,ASML,BBY,BEN,BIIB,CDNS,CLX,CMCSA,COR,CVX,DLTR,ED,EXPD,FDS,FDX,GE","AAPL,AFL,ARE,AVY,AXP,BA,BDX,BSX,CCEP,CPRT,CSCO,DGX,DHI,DOV,DVN,EG,EL,EOG,EQT,FAST",-0.000909569561788115
momentum_5d,1997-09-25,55,55,0.5545454545454546,"ABT,ADBE,AMZN,ASML,BEN,CB,CL,CLX,COF,COR,EFX,EME,EXPD,FDS,FDX,GILD,HAL,HBAN,HPQ,HST","AAPL,AMGN,AOS,ATO,AVY,BAX,CCEP,CIEN,CINF,CMI,CVS,DGX,DHI,DLTR,DRI,DTE,DVN,EL,EOG,EQT",-0.009376247376808977
momentum_5d,1997-10-02,55,55,0.5727272727272728,"ADBE,AES,ALL,AMZN,AOS,ASML,BAC,BEN,BIIB,BXP,CAH,CB,CCL,CIEN,COF,COR,DIS,DVN,EG,EME","AFL,APD,ATO,BAX,CAT,CCEP,CDNS,CI,CMS,CPRT,CVS,CVX,DGX,DLTR,DTE,EIX,EOG,ERIE,FAST,FDS",0.002849693926967767
momentum_5d,1997-10-09,56,55,0.5672077922077923,"ADSK,AES,ALL,AMAT,AOS,APH,AZO,BAX,BIIB,CB,CCL,CIEN,CL,CSCO,DECK,DHI,DIS,DLTR,DRI,DVN","ALB,AME,AMZN,APD,ASML,BSX,CI,COP,CPRT,D,DTE,EIX,EL,EME,EMR,EOG,ETR,EXC,FDX,FIX",-0.014155955143760668
momentum_5d,1997-10-16,55,55,0.6037337662337662,"AIG,AMGN,APH,BBY,BEN,BMY,BSX,CAT,CCEP,CIEN,CL,CMCSA,COF,COR,CSCO,CTAS,DE,DECK,DOV,ES","AFL,AMAT,AMZN,APD,ATO,AVB,BIIB,BXP,CHD,CMI,CPRT,DGX,EG,EIX,EL,EME,EQR,ERIE,EXC,FAST",-0.0020660003702781538
momentum_5d,1997-10-23,55,55,0.6181818181818182,"AEP,ALL,AMZN,AOS,APH,BBY,BEN,BMY,CCEP,CIEN,CMCSA,COF,CTAS,CVS,EIX,ES,ETR,EXC,FICO,GLW","AAPL,ADSK,AES,AJG,AMAT,ASML,BDX,BIIB,BSX,CDNS,CLX,CMI,CPRT,DECK,DLTR,DVA,EG,EXPD,FAST,FDS",0.010936600418409714
momentum_5d,1997-10-30,55,55,0.49090909090909085,"AEP,ALL,AMGN,AMZN,AOS,APA,ARE,ATO,AVB,AVY,BBY,BMY,CAH,CCL,CINF,CLX,CMCSA,CPRT,CVS,DGX","AAPL,ADSK,AMAT,ASML,AZO,BAX,BSX,CAT,CDNS,CIEN,CMI,DE,DECK,DHR,DVA,EXPD,FCX,GILD,HBAN,HON",-0.01632321585936325
momentum_5d,1997-11-06,55,55,0.6818181818181819,"AAPL,AMGN,AMZN,APD,BIIB,BSX,BXP,CCL,CDNS,CHD,CINF,COR,COST,CSCO,CVS,DIS,DLTR,DVA,EFX,EG","ADM,ADSK,AES,AIG,ALB,ASML,BAX,BEN,CAT,CL,EA,EOG,ERIE,FCX,FDX,FICO,FIX,HIG,HON,HUBB",0.003301442227120699
momentum_5d,1997-11-13,55,55,0.5,"AAPL,AMGN,BBY,BMY,BSX,CDNS,CIEN,CINF,COST,CTAS,DECK,DHI,DHR,DIS,DLTR,ED,EFX,EL,EME,ES","AFL,AIG,AMZN,APA,APH,AVB,AVY,BEN,BIIB,CAT,CB,CL,CPRT,DVA,DVN,EA,EOG,ERIE,FCX,FDS",-0.008026166022485293
momentum_5d,1997-11-20,55,55,0.5909090909090909,"BA,BDX,BMY,CB,CI,CLX,CPT,D,EA,ED,EL,EQT,EXC,FITB,GE,GEN,GIS,HIG,HSY,IBM","AAPL,ACGL,ADBE,ADM,AES,AFL,AJG,APA,APD,APH,CAT,CDNS,CHD,CHRW,CMCSA,CTAS,DVA,DVN,EG,EME",0.00015888184502510505
momentum_5d,1997-11-28,55,55,0.5,"ADSK,AMAT,ARE,AVY,BA,BAX,BDX,CB,CCL,CI,CINF,CL,CLX,CSCO,CVS,DE,DHI,DIS,DTE,EA","AAPL,ADBE,AES,AFL,APA,BSX,CDNS,CHRW,CMCSA,CTAS,DECK,DGX,DLTR,DVA,DVN,ERIE,ES,FCX,FDS,FRT",-0.0029877230061552407
momentum_5d,1997-12-05,55,55,0.5272727272727272,"AES,AFL,ALL,AVY,AXP,AZO,BA,BAX,BBY,BEN,BRO,CAT,CCEP,CCL,CI,CL,CMI,CSCO,DE,DHI","AAPL,ADBE,APA,ARE,BIIB,BSX,CPRT,CVX,DGX,DLTR,DVA,DVN,EOG,ERIE,ES,ESS,FCX,FDS,FICO,FISV",0.011522091703598747
momentum_5d,1997-12-12,56,56,0.5178571428571428,"AES,AFL,ALL,AMGN,AMZN,AXP,BAC,BBY,BMY,CAT,CCEP,CIEN,CINF,CL,CMCSA,COF,CTAS,DHI,DVA,ED","AAPL,ADBE,ADSK,ARE,BSX,CB,CHD,CMI,COR,DECK,DLTR,DOC,DVN,ES,ESS,EXC,FAST,FCX,FDS,FICO",-9.467968198784149e-06
momentum_5d,1997-12-19,56,56,0.6428571428571428,"ADM,AEP,AMGN,ARE,ATO,AXP,CINF,CMCSA,CMS,COF,D,DIS,DTE,DVA,ED,EOG,EQR,ERIE,ETR,FDS","AAPL,ACGL,ADSK,AMAT,ASML,BBY,BEN,BIIB,BSX,CDNS,CHRW,CMI,COR,CSCO,DHI,DOV,DRI,EXPD,FAST,FCX",-0.0047586458226329675
momentum_5d,1997-12-29,56,56,0.5267857142857142,"ADBE,AIG,AMAT,AME,AMZN,APH,ASML,ATO,CCL,CIEN,CINF,CL,CMS,COF,D,DIS,EA,EG,EOG,ETR","AAPL,AJG,AVB,BALL,BBY,BDX,BEN,BRO,CMI,COR,CPT,CSCO,CVS,DECK,DHI,DLTR,DOV,DRI,EL,EME",-0.03004959926548212
momentum_5d,1998-01-06,56,56,0.6964285714285714,"AAPL,ADBE,ADSK,AES,AME,APD,ARE,ASML,BAX,BBY,BRO,BSX,CAH,CCEP,CCL,CHRW,CI,CL,CMS,COF","ADM,AJG,ALL,APA,ATO,BA,BALL,BDX,BXP,CMCSA,COP,CVX,DGX,DVA,EOG,ERIE,FIX,GEN,HAL,HST",-0.011614047358348922
momentum_5d,1998-01-13,56,56,0.5803571428571428,"AAPL,ABT,ADBE,ADM,ADSK,ARE,ASML,BBY,BIIB,CCEP,CHRW,COST,CTAS,DHI,DRI,EME,EMR,ES,FDX,GE","ACGL,AFL,ALB,APH,ATO,AZO,BALL,CHD,CMI,DGX,DVA,DVN,EG,EIX,EOG,EQT,EXPD,FCX,FDS,FICO",-0.010017861366638292
momentum_5d,1998-01-21,56,56,0.607142857142857,"ABT,AMZN,APA,BBY,BDX,BIIB,BRO,CMCSA,COF,COR,CVS,CVX,DHI,DRI,DTE,EMR,EOG,F,FDX,GIS","ADBE,AES,AIG,ALB,AMGN,AXP,BALL,BEN,CAH,CCEP,CLX,CMI,DE,DGX,DHR,DLTR,DVA,ECL,EG,EME",-0.0029083249342438666
momentum_5d,1998-01-28,56,56,0.5892857142857142,"AIG,AJG,AMAT,AZO,BBY,BDX,BIIB,BMY,BSX,CAH,CDNS,COF,COR,CSCO,DIS,EL,F,FAST,FISV,GILD","ADBE,AEP,AES,ATO,BALL,BEN,CB,CCEP,CINF,CLX,D,DVA,EA,ECL,EFX,EME,ES,EXC,EXPD,FCX",-0.00027675472417754143
momentum_5d,1998-02-04,56,56,0.5089285714285714,"AFL,AMAT,AMGN,AVY,AZO,BA,BAX,BBY,BDX,BEN,BSX,CAH,CDNS,COF,CSCO,DHR,DIS,DLTR,EL,FAST","AAPL,ACGL,ADBE,ADM,AEP,APA,ATO,CHD,CIEN,CINF,CMCSA,CMS,CPRT,CPT,CTAS,DOC,DVN,EA,EFX,EOG",-0.006271472953564672
momentum_5d,1998-02-11,56,56,0.5892857142857142,"ADSK,AFL,ALL,AVY,BAC,BAX,BBY,BEN,BSX,CDNS,CL,CMCSA,CVS,DE,DHR,DVA,EXPD,FDS,GLW,HAL","ACGL,AEP,AVB,BIIB,BMY,BRO,BXP,CCEP,CHD,CIEN,CMS,CVX,DGX,DOC,DVN,EIX,EQR,EQT,ESS,FIX",-0.004033346425039386
momentum_5d,1998-02-19,56,56,0.5803571428571428,"AAPL,ADBE,ADSK,AMAT,AVY,BA,BSX,CDNS,CIEN,CLX,CMCSA,COF,COR,CVS,EA,EFX,EXPD,F,FICO,GEN","AES,AJG,ARE,AVB,BALL,CPT,DECK,DGX,DLTR,DOC,EIX,EQR,EQT,ERIE,ES,ESS,FCX,GILD,HAL,HUBB",-0.0030066722218413666
momentum_5d,1998-02-26,56,56,0.5178571428571428,"AAPL,ADBE,ADSK,AMZN,ASML,ATO,BA,BEN,BRO,CDNS,CLX,COST,DOV,DVA,EA,F,FICO,GEN,GL,GLW","AOS,APD,AZO,BXP,CHRW,CIEN,CPT,DECK,DGX,DVN,EQR,EQT,ESS,EXC,FAST,FCX,FDS,FDX,FE,GE",-0.00995785033791452
momentum_5d,1998-03-05,56,56,0.6607142857142856,"AAPL,ADSK,AES,AJG,AMZN,ASML,ATO,AXP,BAC,BBY,CCL,CI,CMCSA,COP,COST,CVX,DVA,EFX,EIX,EOG","AMAT,APD,AVB,AVY,BRO,CB,CHRW,CIEN,COF,COR,CPRT,CSCO,DGX,DIS,DLTR,EME,FAST,FDS,FDX,FITB",-0.00842767012248935
momentum_5d,1998-03-12,56,56,0.5714285714285714,"AAPL,AES,AMGN,AMZN,AXP,AZO,BBY,BDX,BMY,BSX,CCL,CIEN,CL,CMCSA,COF,COST,CTAS,DVA,DVN,ED","ADSK,AMAT,APA,APH,ARE,AVB,BA,BRO,CB,CDNS,CPRT,DECK,DOV,ECL,EME,EQT,ETR,EXPD,FCX,FITB",-9.091362901236799e-05
momentum_5d,1998-03-19,56,56,0.5535714285714285,"AAPL,AES,AFL,AME,AMGN,AMZN,AZO,BAX,BDX,BEN,BSX,CB,CCEP,CHRW,CIEN,CMI,COF,COST,DLTR,ED","ALB,APH,ARE,ATO,AVB,BALL,BRO,BXP,CHD,CINF,CPT,CVS,DHI,DOC,DOV,EME,EOG,ERIE,ETR,FIX",-0.015777684385367974
momentum_5d,1998-03-26,57,57,0.6052631578947368,"AEE,AES,AMAT,AMGN,AMT,AMZN,APA,BEN,CB,CCEP,CCL,CHRW,CI,CIEN,CSCO,DE,DLTR,DVN,EG,EIX","ADM,ALL,APH,ARE,ATO,AZO,BMY,BRO,CAT,CINF,CMCSA,CMI,CPRT,DHI,DVA,EFX,EME,EMR,EXC,FAST",-0.008150971890798386
momentum_5d,1998-04-02,57,57,0.5526315789473684,"ACGL,ADBE,AES,AMAT,AMT,AMZN,BBY,BXP,CAH,CB,CCL,CHRW,COF,CSCO,EL,EQT,ES,FCX,FDS,FISV","ADSK,AFL,ALL,AMGN,APH,ASML,AXP,BAX,BDX,BEN,BRO,BSX,CAT,CIEN,CINF,CLX,CMCSA,CMI,COST,CPRT",-0.012798395530411733
momentum_5d,1998-04-09,57,57,0.6403508771929824,"AMT,AMZN,AXP,BA,BAC,BALL,BBY,CAH,CCEP,COF,COST,CPRT,CVS,DRI,EG,EL,ES,EXPD,FDS,FDX","AAPL,ADBE,ADSK,AMGN,ARE,ASML,BIIB,CB,CIEN,CMCSA,CMI,CTAS,DE,DECK,DGX,DOC,DOV,DVA,DVN,EA",-0.009207021652579805
momentum_5d,1998-04-17,57,57,0.587719298245614,"AIG,ALL,APD,AXP,BAC,BEN,CAT,CCEP,CIEN,CINF,COF,CPRT,DIS,DOV,DRI,EFX,FAST,FCX,FISV,FIX","AEP,AFL,AMAT,ARE,ATO,AZO,BIIB,BRO,CDNS,CHRW,CLX,CMI,COR,D,DECK,DLTR,DOC,DVA,EA,EME",0.0008792075888626183
momentum_5d,1998-04-24,57,57,0.5789473684210527,"AAPL,ADBE,ADSK,AMAT,APD,ASML,BDX,BRO,CAT,CIEN,CINF,CL,CMI,COF,CPRT,CSCO,DGX,DIS,DOV,ECL","ABT,AFL,APA,BA,BEN,BIIB,BXP,CHRW,CMS,COR,DOC,DRI,DTE,DVA,EG,EQR,ES,ESS,ETR,FITB",-0.014243889857052827
momentum_5d,1998-05-01,57,57,0.5350877192982456,"ACGL,ADBE,AES,AFL,AMGN,ARE,BALL,BAX,BRO,BSX,CAH,CIEN,CL,CPRT,CSCO,CVX,DGX,DIS,DLTR,DVN","AEE,AJG,AVY,AZO,BEN,BIIB,BXP,COR,DE,DHI,DRI,EG,EL,EQT,ETR,EXPD,FCX,FDS,FDX,FITB",-0.0048762470592849105
momentum_5d,1998-05-08,58,57,0.5562613430127041,"AAPL,ADSK,AFL,AMGN,AMZN,BEN,BMY,BRO,BSX,CDNS,CI,CIEN,CMI,CPRT,CSCO,CVX,DGX,DVN,EA,ECL","ACGL,AEE,AJG,APD,ASML,AVY,AZO,BALL,BDX,CCEP,CHD,CMS,COR,CVS,DE,DHI,EFX,EG,EL,EME",-0.0024013874114844347
