ticker,as_of,horizon,sigma,log_ret,z,u_pit
AAOI,2026-01-06,10,0.9221295772149128,-0.005974819696591055,0.059320119769897726,0.5236514319634756
AAOI,2026-01-06,21,0.964758256086243,-0.012509936406672487,0.09433215532495008,0.5375773462307276
AAOI,2026-01-07,5,0.9688551520562417,-0.0989431011905809,-0.6567705511941935,0.255664231191409
AAOI,2026-01-07,10,0.8980999284829908,0.00249327601111114,0.10338914528668419,0.5411729366073643
AAOI,2026-01-07,21,0.9372371302931928,0.15195219533173498,0.696905706081129,0.7570690967149304
AAOI,2026-01-08,5,0.959565908547357,0.11410736677912277,0.9117988615567021,0.8190626951090259
AAOI,2026-01-08,10,0.9025190977955063,0.07890021014319672,0.5287490430870607,0.7015102245420527
AAOI,2026-01-08,21,0.910320736578382,0.37251370502992903,1.5489436641600405,0.9393023683749212
AAOI,2026-01-09,5,0.991693432390431,0.08446210607280526,0.6744884796070897,0.7499995962364118
AAOI,2026-01-09,10,0.955746948376243,0.024663951493509306,0.22473948155827045,0.5889090258363086
AAOI,2026-01-09,21,0.9659353258868675,0.3538212874120876,1.408318227168279,0.9204815696157316
AAOI,2026-01-12,5,0.9879094199742835,0.15211505571466036,1.1627042854308665,0.877525248845879
AAOI,2026-01-12,10,0.929765219122314,0.10331215585536775,0.6504066895801772,0.7422852213244042
AAOI,2026-01-12,21,0.975389374141257,0.36140868058893133,1.424330575405654,0.92282459969673
AAOI,2026-01-13,5,0.9213920868585753,0.11589581289210911,0.9578666319548492,0.8309349928261395
AAOI,2026-01-13,10,0.9228449096681763,0.2801199058023069,1.615673876896492,0.9469175790748954
AAOI,2026-01-13,21,0.9653486288969506,0.2523216576731836,1.0447787653238216,0.851937384360818
AAOI,2026-01-14,5,0.8139221443599459,0.101436377201692,0.9420854788605196,0.8269255608177135
AAOI,2026-01-14,10,0.8993970387374839,0.13798187486855892,0.8597241786307919,0.8050294483297534
AAOI,2026-01-14,21,0.9582601595418433,0.2545005280072765,1.058329995493687,0.8550474887746141
AAOI,2026-01-15,5,0.9510276924811508,-0.03520715663592613,-0.19583633526517286,0.42236913463222703
AAOI,2026-01-15,10,1.0193293355471285,0.16436856921045068,0.9110046480168917,0.8188535376731808
AAOI,2026-01-15,21,0.936488533143634,0.17122417192940162,0.7685342708274114,0.7789150808167258
AAOI,2026-01-16,5,0.8389163070735814,-0.05979815457929582,-0.4469550207485378,0.32745376817679717
AAOI,2026-01-16,10,0.8435959010699965,0.17582099219086117,1.1302767287221223,0.8708201813879551
AAOI,2026-01-16,21,0.931320265275824,0.1593822658477013,0.7272564038004753,0.7664655502884437
AAOI,2026-01-20,5,1.1261735457315063,-0.048802899859292564,-0.22833318420419746,0.4096936142925367
AAOI,2026-01-20,10,1.073074953423054,0.16104050655254326,0.86024565094096,0.8051731774780075
AAOI,2026-01-20,21,1.0000210572375,0.17951579038245163,0.7661884516566614,0.7782179106033047
AAOI,2026-01-21,5,1.039230981727587,0.16422409291019774,1.1950561335251084,0.8839674503836139
AAOI,2026-01-21,10,1.034117806826476,0.03883983331626374,0.29154238269511956,0.6146817328918964
AAOI,2026-01-21,21,1.0094276272950249,0.29753436889479246,1.1667614137179592,0.8783466331476668
AAOI,2026-01-22,5,0.981468547505037,0.03654549766686705,0.33347037134616603,0.6306103744845191
AAOI,2026-01-22,10,1.029128244777486,-0.0005243838609935596,0.09994574718730038,0.5398063014264117
AAOI,2026-01-22,21,0.9373703295546385,0.3467172736090892,1.4166097698836477,0.9217014747403085
AAOI,2026-01-23,5,0.945370177915346,0.19957572584637684,1.5653039864317644,0.941244175565107
AAOI,2026-01-23,10,1.036167360541076,0.21527392104279156,1.1461506457795114,0.8741335874967968
AAOI,2026-01-23,21,0.9911819293538274,0.45445077743688944,1.731333930047721,0.9583038884308348
AAOI,2026-01-26,5,1.1094935981906222,0.23561914677015694,1.58579288892006,0.9436068503301105
AAOI,2026-01-26,10,0.9871242876369131,0.31712399569634797,1.711034606654723,0.9564626377247836
AAOI,2026-01-26,21,1.0570260018939772,0.5103095835033993,1.8249628540347789,0.9659966824766367
AAOI,2026-01-27,5,1.0436779553862001,0.20984340641183594,1.5009004570358164,0.933309345019254
AAOI,2026-01-27,10,0.9870558049329095,0.2599543021282386,1.4203865275105354,0.9222524085747514
AAOI,2026-01-27,21,1.0626990273042571,0.3618234754454558,1.332830728142385,0.9087063203359274
AAOI,2026-01-28,5,1.2095430736002466,-0.12538425959393396,-0.6507432093072882,0.25760613273395416
AAOI,2026-01-28,10,1.1057892255776829,0.0677392302328343,0.4176555664826115,0.6619005181461924
AAOI,2026-01-28,21,1.1398447662437954,0.6217905688375206,2.054205803495814,0.9800221115242803
AAOI,2026-01-29,5,1.0760246813396166,-0.037069881527860525,-0.16879231947949958,0.4329799999051891
AAOI,2026-01-29,10,1.0895299827458644,0.10589107996329553,0.5964081495126118,0.7245487012302207
AAOI,2026-01-29,21,1.2236324902591325,0.9518890993979773,2.8714126488580707,0.9979567914866625
AAOI,2026-01-30,5,1.0859905167383455,0.0156981951964149,0.17910743438623192,0.5710733276970205
AAOI,2026-01-30,10,1.1053929834565215,0.019303426681375375,0.19776310923534873,0.5783847946836347
AAOI,2026-01-30,21,1.20889247227477,0.7821629679220045,2.415789675897313,0.9921494360851294
AAOI,2026-02-02,5,1.2054949081747783,0.08150484892619093,0.5648936949069339,0.7139269637437092
AAOI,2026-02-02,10,1.148108140502282,-0.005677317395213805,0.08953094326934284,0.5356700184263385
AAOI,2026-02-02,21,1.2071463211760107,0.8144465708718617,2.5114227288820157,0.9939877196185459
AAOI,2026-02-03,5,1.2141032941818917,0.05011089571640279,0.37852502476182054,0.647479696394204
AAOI,2026-02-03,10,1.1380418209721428,-0.05986601977517833,-0.15072036922644386,0.4400981522364167
AAOI,2026-02-03,21,1.2609318711035795,0.7852590002509787,2.3393066952709347,0.9903402167754898
AAOI,2026-02-04,5,1.313430983046553,0.1931234898267682,1.1363663729684603,0.8720983684311668
AAOI,2026-02-04,10,1.2293982529583023,0.16334565533494896,0.7894347673185999,0.7850710289101656
AAOI,2026-02-04,21,1.2564053919923064,0.8735872692541943,2.589960062895463,0.9952006466484262
AAOI,2026-02-05,5,1.2760189186636106,0.14296096149115592,0.8852511392151317,0.8119894018610985
AAOI,2026-02-05,10,1.2165249981009079,0.30406948560487396,1.375903962661085,0.9155743158813752
AAOI,2026-02-05,21,1.3669467918998406,1.0650995306970594,2.8964653604760646,0.9981130384829365
AAOI,2026-02-06,5,1.0573894785296545,0.003605231484960557,0.09867690020410451,0.5393025948490833
AAOI,2026-02-06,10,1.096970534733512,0.19725835428846528,1.0119552084783037,0.8442202648606898
AAOI,2026-02-06,21,1.2936695569714578,1.0005820848840952,2.8660167470070133,0.99792163872243
AAOI,2026-02-09,5,1.1937364297491082,-0.08718216632140474,-0.434408661703599,0.3319958544892364
AAOI,2026-02-09,10,1.2875948677662394,0.160837282550157,0.7553055868848869,0.7749671763749443
AAOI,2026-02-09,21,1.2516556964616814,0.9749415726211974,2.878924275378965,0.9980048293255165
AAOI,2026-02-10,5,1.1440954567606698,-0.10997691549158105,-0.6018462977444812,0.2736382269111393
AAOI,2026-02-10,10,1.3205965661397407,0.1811522475848211,0.8201453722971171,0.7939333803346162
AAOI,2026-02-10,21,1.2561868910408764,0.7838723512984933,2.342946718351771,0.9904339424456982
AAOI,2026-02-11,5,1.1178392509855117,-0.02977783449181929,-0.11038744394344485,0.45605105527695994
AAOI,2026-02-11,10,1.3026112274075101,0.10372695071189213,0.5294826832603108,0.7017646730103996
AAOI,2026-02-11,21,1.2746657920140967,0.6932504810093942,2.06799766070181,0.9806798784645026
AAOI,2026-02-12,5,1.0666719145690444,0.161108524113718,1.1473921594879,0.8743902099134753
AAOI,2026-02-12,10,1.3315590138564635,0.649588816966644,2.581567841446111,0.995082367075676
AAOI,2026-02-12,21,1.229483534634506,0.7600768506232315,2.318996821061723,0.9898023956519473
AAOI,2026-02-13,5,0.969196639627557,0.19365312280350452,1.4867552641098822,0.9314602696031945
AAOI,2026-02-13,10,1.3784023869237756,0.8353704462592596,3.1796014331823854,0.9992626112782773
AAOI,2026-02-13,21,1.2801390363249654,0.6635872537113807,1.9804627880086667,0.9761742246329955
AAOI,2026-02-17,5,1.55787036764929,0.24801944887156163,1.239957504485828,0.8925044437135048
AAOI,2026-02-17,10,1.4877325211869874,0.7753073652030535,2.7642514827072273,0.9971473225571055
AAOI,2026-02-17,21,1.301101470315022,0.7464709786923102,2.17523030184832,0.9851935687429255
AAOI,2026-02-18,5,1.5718712934810821,0.29112916307640213,1.4255797176545142,0.923005152873553
AAOI,2026-02-18,10,1.4530441593538745,0.8308852972150216,3.0152595792209063,0.9987162029622253
AAOI,2026-02-18,21,1.2644209779981685,0.8528075161981732,2.5189182542031956,0.9941142008756125
AAOI,2026-02-19,5,1.6631319476987767,0.1335047852037113,0.6870161834058922,0.753963734855548
AAOI,2026-02-19,10,1.436701336448299,0.7667837164210703,2.8223082655280143,0.9976160338731492
AAOI,2026-02-19,21,1.2775812999421214,0.6223738525319827,1.8719404101889425,0.9693925759499761
AAOI,2026-02-20,5,1.7609535696523235,0.488480292852926,2.093334586322454,0.9818403513654801
AAOI,2026-02-20,10,1.444051555771222,0.6148927336756657,2.281384178587734,0.9887371382867761
AAOI,2026-02-20,21,1.308400296672816,0.6167742017753713,1.8218137311051548,0.9657583732140789
AAOI,2026-02-23,5,1.9194447758881945,0.641717323455755,2.508653736621903,0.993940389070499
AAOI,2026-02-23,10,1.5685842813290352,0.7178578732269769,2.453604385488415,0.9929283758048718
AAOI,2026-02-23,21,1.3396830884675064,0.7470778391135814,2.12513208142154,0.9832122033453145
AAOI,2026-02-24,5,1.8567073580319016,0.527287916331492,2.1469021011625937,0.9840994618426959
AAOI,2026-02-24,10,1.5161631771324495,0.7614052284899973,2.671997995510402,0.9962299450575418
AAOI,2026-02-24,21,1.3548797332409763,0.7096269542676648,2.0099054940277394,0.9777794039124741
AAOI,2026-02-25,5,1.810327633856056,0.5397561341386194,2.244182788517363,0.9875896785136052
AAOI,2026-02-25,10,1.4916661299442988,0.781755984814146,2.779446336383362,0.9972774175170525
AAOI,2026-02-25,21,1.3144072791274348,0.5165216896763145,1.5510038866076377,0.9395496237235781
AAOI,2026-02-26,5,1.7155757132141538,0.6332789312173589,2.7414252551211726,0.9969413361436282
AAOI,2026-02-26,10,1.5248692345756025,0.6820031779812761,2.3970756117421583,0.9917367435063084
AAOI,2026-02-26,21,1.306810603977552,0.6038812787352047,1.7893940845444605,0.9632243143326507
AAOI,2026-02-27,5,1.1855669878644675,0.12641244082273967,0.840469471845556,0.7996773943130782
AAOI,2026-02-27,10,1.2122168688529544,0.13919914240470785,0.6971828721244674,0.7571558217724152
AAOI,2026-02-27,21,1.2333101492546243,0.0113329037274767,0.20984466350011685,0.5831055436865928
AAOI,2026-03-02,5,1.5445086286067602,0.07614054977122171,0.45875715849642135,0.6767957185881154
AAOI,2026-03-02,10,1.4425071504367106,-0.0859211688114502,-0.1553306173357822,0.43828033969753816
AAOI,2026-03-02,21,1.3302370671727628,-0.19214429847938705,-0.30836430200381654,0.37890257109504855
AAOI,2026-03-03,5,1.458498759420486,0.23411731215850537,1.2422958983283303,0.8929362959247129
AAOI,2026-03-03,10,1.396777052266943,-0.09927228752924844,-0.21765825657584278,0.4138476951437128
AAOI,2026-03-03,21,1.3508038837796597,-0.09904064518399215,-0.059015425947500505,0.47646991069865163
AAOI,2026-03-04,5,1.3881299063036865,0.24199985067552665,1.3354221903254881,0.9091308969733787
AAOI,2026-03-04,10,1.3511139563438925,-0.07365290957476545,-0.13907755881192393,0.44469443067099346
AAOI,2026-03-04,21,1.2665066866583405,0.04125916702385393,0.29565502118776693,0.6162532249373052
AAOI,2026-03-05,5,1.318192336879046,0.04872424676391718,0.35525040343281633,0.6387989962236781
AAOI,2026-03-05,10,1.3226797103628845,0.007682496172016211,0.1608993945943049,0.56391368043182
AAOI,2026-03-05,21,1.2718822413159743,0.060519927436682615,0.3484126125053552,0.6362348340932491
AAOI,2026-03-06,5,1.3629868231808575,0.012786701581968013,0.16259572264461958,0.5645816224944704
AAOI,2026-03-06,10,1.385962559677405,-0.08786776138726275,-0.18021209540033134,0.4284930315668516
AAOI,2026-03-06,21,1.291970449220882,0.20766552053578222,0.7432839886048727,0.7713451183656526
AAOI,2026-03-09,5,1.467847513459564,-0.16206171858267202,-0.6804373617059731,0.24811378543197693
AAOI,2026-03-09,10,1.3859863031515893,-0.1442558433168143,-0.38443856562963485,0.35032671063512744
AAOI,2026-03-09,21,1.2772152369325436,0.18199003677162975,0.6779489966085617,0.7510979838574419
AAOI,2026-03-10,5,1.422454459067653,-0.33338959968775367,-1.5637238149479862,0.058941221235977864
AAOI,2026-03-10,10,1.336939160449372,-0.05624589148204856,-0.07803062900896972,0.4689018444191915
AAOI,2026-03-10,21,1.2618952155365275,0.10103546524947814,0.4594971908230788,0.6770614155550827
AAOI,2026-03-11,5,1.443977508128118,-0.31565276025029204,-1.4502038493921228,0.07350084097385202
AAOI,2026-03-11,10,1.3583953053760423,-0.1044773358033756,-0.25079737630706983,0.4009853850835461
AAOI,2026-03-11,21,1.2511405290882787,0.17036149184956503,0.6522758153399383,0.7428883706246167
AAOI,2026-03-12,5,1.48800845652761,-0.04104175059190098,-0.09101067282695594,0.4637420552820546
AAOI,2026-03-12,10,1.383399710549735,-0.0861984140373575,-0.1749993741484686,0.4305400626768953
AAOI,2026-03-12,21,1.263191544624142,0.36644903860885053,1.1872541164591381,0.8824362996568749
AAOI,2026-03-13,5,1.4550203930481405,-0.10065446296923079,-0.3886341154281799,0.3487734131772233
AAOI,2026-03-13,10,1.336810760765375,0.01435774843770255,0.18706541631418272,0.5741953283711484
AAOI,2026-03-13,21,1.2437955932882965,0.41352399845134014,1.3312342820382141,0.908444032764014
AAOI,2026-03-16,5,1.4082416927736612,0.01780587526585781,0.18894562281572747,0.5749322821522759
AAOI,2026-03-16,10,1.284821676814008,-0.09915512992911092,-0.2594402824953465,0.397647776228399
AAOI,2026-03-16,21,1.156477963676674,0.4156536293748211,1.4119676128457945,0.9210202511834049
AAOI,2026-03-17,5,1.2706716825632178,0.2771437082057053,1.637906266450813,0.9492793757203309
AAOI,2026-03-17,10,1.2035821264324145,-0.020361105931508035,0.03495653656065722,0.5139428007631107
AAOI,2026-03-17,21,1.1287199735446882,0.6001047853161775,2.0046701900647346,0.9775008412953942
AAOI,2026-03-18,5,1.269799340752404,0.21117542444691637,1.2700878169042236,0.8979733245807966
AAOI,2026-03-18,10,1.1811837461022154,-0.07020425867324857,-0.1807151764166001,0.42829557293213705
AAOI,2026-03-18,21,1.1244017017727146,0.542929165733841,1.834971237503579,0.9667450243646246
AAOI,2026-03-19,5,1.2633282750392845,-0.04515666344545658,-0.16478306884568958,0.4345573654799501
AAOI,2026-03-19,10,1.2008624632087925,0.01933694804070204,0.20044292455500914,0.5794329041733253
AAOI,2026-03-19,21,1.170742297494292,0.47244129543926344,1.5668855091588672,0.9414292723133567
AAOI,2026-03-20,5,1.250674273240379,0.11501221140693346,0.7409367915180296,0.7706341168123942
AAOI,2026-03-20,10,1.221757188823786,0.2049297913257702,0.963706163543266,0.8324033683334565
AAOI,2026-03-20,21,1.211905749858238,0.5423322605722026,1.7251216846470276,0.9577472272999057
AAOI,2026-03-23,5,1.3274944437450356,-0.11696100519496863,-0.5319999222732654,0.297363024668791
AAOI,2026-03-23,10,1.2485684211154056,0.20578405243607653,0.9517301432251389,0.8293830709885144
AAOI,2026-03-23,21,1.2248221117064948,0.44491607129793737,1.4351211696508037,0.9243737139970712
AAOI,2026-03-24,5,1.3933783433576223,-0.2975048141372133,-1.4176591215046468,0.07814515511546026
AAOI,2026-03-24,10,1.3068830984811315,0.15277007088502514,0.7169844864579429,0.7633081654747151
AAOI,2026-03-24,21,1.2943369780851643,0.1899743764761037,0.6952597905620075,0.7565537458976691
AAOI,2026-03-25,5,1.3222777337813814,-0.2813796831201649,-1.4175972766863214,0.07815418784800245
AAOI,2026-03-25,10,1.228927563120715,0.15281373947181054,0.7466222602982322,0.7723541962190015
AAOI,2026-03-25,21,1.237207274137409,0.3488566800184304,1.155351986330167,0.8760268423649495
AAOI,2026-03-26,5,1.343744124721058,0.06449361148615873,0.43537318887785487,0.66835421594794
AAOI,2026-03-26,10,1.2637462469664889,0.43559578698739654,1.8561827148622545,0.9682862405040983
AAOI,2026-03-26,21,1.2755291135432765,0.40306710757567027,1.2787626289687455,0.8995096711818251
AAOI,2026-03-27,5,1.285591569264786,0.08991757991883663,0.5870865967463827,0.7214272255703252
AAOI,2026-03-27,10,1.2624510454491784,0.4445709378549219,1.8935173411299262,0.9708554478377188
AAOI,2026-03-27,21,1.2782126872678292,0.3347688943108057,1.0917558503472702,0.8625297853163814
AAOI,2026-03-30,5,1.4339140035445723,0.3227450576310452,1.6988978454238328,0.9553307834720028
AAOI,2026-03-30,10,1.3746618698056676,0.5413902371285712,2.1139566300397608,0.9827405141361957
AAOI,2026-03-30,21,1.3003629028850723,0.584442136484996,1.7446157845717545,0.9594741143204197
AAOI,2026-03-31,5,1.3366605384864978,0.4502748850222385,2.485648512792005,0.9935342191316909
AAOI,2026-03-31,10,1.3023530410072546,0.521876759042758,2.141307609620321,0.9838753800610496
AAOI,2026-03-31,21,1.2893748675853631,0.6642430876992859,1.9706952767039676,0.9756206294328197
AAOI,2026-04-01,5,1.261623862654654,0.4341934225919755,2.53210953790025,0.9943310716801321
AAOI,2026-04-01,10,1.2288893119789823,0.5998731429709212,2.57285637885727,0.9949568473211025
AAOI,2026-04-01,21,1.221373985481903,0.7538603573298955,2.314414027078042,0.9896774889082255
AAOI,2026-04-02,5,1.2805023237825874,0.37110217550123786,2.14763093871437,0.9841284571982253
AAOI,2026-04-02,10,1.2932601967983584,0.42801708913522174,1.7902166269518158,0.9632904534236306
AAOI,2026-04-02,21,1.315959472157184,0.5096508410138104,1.5315356057358156,0.9371814632256471
AAOI,2026-04-06,5,1.4297607264395502,0.3546533579360852,1.8616836784946524,0.9686761547411324
AAOI,2026-04-06,10,1.3680577430888352,0.41960386417459716,1.6759590159803448,0.9531268896873316
AAOI,2026-04-06,21,1.5028412180497657,0.5190928911392696,1.4134437305692713,0.9212373523955445
AAOI,2026-04-07,5,1.4895515113415612,0.21864517949752602,1.146985011101663,0.8743060921007875
AAOI,2026-04-07,10,1.3937260037766568,0.24679897864915767,1.0277456945125705,0.8479652663719419
AAOI,2026-04-07,21,1.552387877629498,0.4171835520654217,1.1549990296784554,0.8759545880902166
AAOI,2026-04-08,5,1.4247724567995608,0.07160187402051939,0.4571208215447208,0.6762078974140009
AAOI,2026-04-08,10,1.3552570399058235,0.11867019120949336,0.5745489333324743,0.7172018012958906
AAOI,2026-04-08,21,1.580272901947826,0.1716519268651219,0.6043693479011921,0.7272009450149093
AAOI,2026-04-09,5,1.323598045805495,0.16567972037894566,0.981865790406514,0.8369170144402094
AAOI,2026-04-09,10,1.3445186358149466,0.03269301974457733,0.25598150990595997,0.601017442640582
AAOI,2026-04-09,21,1.598228127660921,0.11094131309783631,0.4711456402947478,0.681231632693625
AAOI,2026-04-10,5,1.402901303932392,0.0569149136339838,0.38682008610949054,0.6505552969861733
AAOI,2026-04-10,10,1.400738463601846,0.07401785236548988,0.40478173442853044,0.6571810218931204
AAOI,2026-04-10,21,1.626845084491694,0.20518782302728597,0.6717289085260281,0.7491218529402766
AAOI,2026-04-13,5,1.4471281899361184,0.06495050623851185,0.42055358405342075,0.6629594532274162
AAOI,2026-04-13,10,1.396981569395735,-0.049580345070537823,-0.03902097055306078,0.4844368346306207
AAOI,2026-04-13,21,1.6290527468133642,0.20625123550833682,0.6737167542925417,0.7497542959887957
AAOI,2026-04-14,5,1.3711739676703434,0.028153799151631586,0.24233829426044667,0.5957409783053268
AAOI,2026-04-14,10,1.332926980524589,-0.06439735570283174,-0.10976532884420467,0.45629774421136576
AAOI,2026-04-14,21,1.6008601068793489,0.4213458082551665,1.1428145610331877,0.8734422040660206
AAOI,2026-04-15,5,1.3400434091104305,0.04706831718897393,0.3437376300875933,0.6344781955358891
AAOI,2026-04-15,10,1.302269522290898,0.06963337718106401,0.3981303732128302,0.6547329567702829
AAOI,2026-04-15,21,1.5908423859053258,0.3563171107202737,1.005508307330053,0.8426739243313363
AAOI,2026-04-16,5,1.36765188767593,-0.13298670063436843,-0.5939928861054535,0.2762584355233162
AAOI,2026-04-16,10,1.365864824283752,0.043777196451600366,0.2969376323032933,0.6167429376216869
AAOI,2026-04-16,21,1.621804188939374,0.19063506868930105,0.6412752991730835,0.7393280827006865
AAOI,2026-04-17,5,1.2455053796770925,0.017102938731505903,0.18520593218721507,0.5734662418131236
AAOI,2026-04-17,10,1.287908034947471,0.14072693292280603,0.6767989291897673,0.7507332311759947
AAOI,2026-04-17,21,1.5381683356752989,0.08325112746221716,0.40950494506544394,0.6589154307343761
AAOI,2026-04-20,5,1.3791046646649388,-0.11453085130904973,-0.49244731431162625,0.31120157917631613
AAOI,2026-04-20,10,1.5854794521509135,0.056546493615249126,0.3369555806581571,0.6319248072968369
AAOI,2026-04-20,21,1.5514007286773053,0.04696203408176463,0.3287862951192813,0.6288413886884359
AAOI,2026-04-21,5,1.410354920906695,-0.0925511548544634,-0.3665436128113899,0.3569797376000716
AAOI,2026-04-21,10,1.699643083526275,0.18169042189283713,0.7059180392177761,0.7598804456824106
AAOI,2026-04-21,21,1.5820411895397122,0.0930918989380863,0.4321857778523803,0.6671968024185508
AAOI,2026-04-22,5,1.4868506197547293,0.02256505999208994,0.2124600258213402,0.5841259196807043
AAOI,2026-04-22,10,1.7753071443249004,0.1780515332035609,0.6802935370110027,0.7518406920067189
AAOI,2026-04-22,21,1.5968769602162405,0.168314577142343,0.5956137711282956,0.7242833626107206
AAOI,2026-04-23,5,1.3668412590166474,0.17676389708596887,1.014367600831012,0.8447963109472347
AAOI,2026-04-23,10,1.791707717031093,0.1344476212740434,0.5551502145486538,0.710604040678172
AAOI,2026-04-23,21,1.568671558189056,0.27590530883906905,0.8357006711423683,0.7983383411899736
AAOI,2026-04-24,5,1.487075211620666,0.12362399419130014,0.6949148336718156,0.7564456620026004
AAOI,2026-04-24,10,1.921844328243768,-0.0851016274487835,-0.030869724864062368,0.48768671723485335
AAOI,2026-04-24,21,1.6194778972009714,0.09100126909907519,0.42840537194742045,0.6658219928487807
AAOI,2026-04-27,5,1.9858918428568282,0.17107734492429885,0.7514438671711312,0.7738072145855528
AAOI,2026-04-27,10,1.9441091939706028,0.23771650243901227,0.8074549612620846,0.7902977935783136
AAOI,2026-04-27,21,1.6006153824879252,0.2099133242230387,0.685329878382353,0.7534321091250615
AAOI,2026-04-28,5,2.060590691892557,0.2742415767473005,1.0899632847968523,0.8621353412545119
AAOI,2026-04-28,10,1.9290677649749541,0.31605327905245306,1.0145965319488306,0.8448509034028739
AAOI,2026-04-28,21,1.591310542828245,0.2081401136358477,0.6827831884214599,0.7526280728447183
AAOI,2026-04-29,5,2.1914778811867217,0.1554864732114708,0.658043390962024,0.7447448751748997
AAOI,2026-04-29,10,1.933980445948844,0.37829390889874176,1.174552306115157,0.8799130630334748
AAOI,2026-04-29,21,1.5905964220654876,0.03586041616101424,0.3076819033488361,0.6208378044043895
AAOI,2026-04-30,5,2.1070311392895142,-0.042316275811925375,0.005819445503398825,0.5023216097558719
AAOI,2026-04-30,10,1.8186734089087968,0.21395078206374568,0.7716979576307543,0.7798533296728154
AAOI,2026-04-30,21,1.5289391770998586,0.12191176040417065,0.4968975708317678,0.6903693576880683
AAOI,2026-05-01,5,2.0573628833695365,-0.20872562164008368,-0.5753457161708357,0.2825287544812103
AAOI,2026-05-01,10,1.810797720518818,0.036647854330326586,0.2819563021622177,0.6110114913986963
AAOI,2026-05-01,21,1.5487641722184151,0.09782854316098478,0.4423567420851251,0.6708844617168054
AAOI,2026-05-04,5,2.1809304026209264,0.06663915751471353,0.37052356415243404,0.6445037888452118
AAOI,2026-05-04,10,1.8490580817508784,0.001617375583628393,0.18856156461506068,0.5747817703341833
AAOI,2026-05-04,21,1.5591980440766229,0.06214013916626488,0.3631088480514783,0.6417382123586532
AAOI,2026-05-05,5,1.8792152583649127,0.04181170230515244,0.2903083983907338,0.6142098427999741
AAOI,2026-05-05,10,1.881948289304269,-0.05252699288290783,0.047334603954841147,0.5188767254930007
AAOI,2026-05-05,21,1.594954774345087,0.11654544602716908,0.48333835955793614,0.6855722462561933
AAOI,2026-05-06,5,1.9180421805389711,0.2228074356872708,0.9597693229170634,0.8314143375232312
AAOI,2026-05-06,10,1.7937193938323297,-0.07729267447817775,-0.03765500965558803,0.4849813738143607
AAOI,2026-05-06,21,1.5256066338678047,-0.008662933177386872,0.2005319579980361,0.57946771665262
AAOI,2026-05-07,5,1.8479412608090222,0.2562670578756711,1.1146590671164296,0.8675017259486943
AAOI,2026-05-07,10,1.6827202619802422,0.11533284148671435,0.511668616884564,0.6955585231406637
AAOI,2026-05-07,21,1.470508225480299,0.22163177761444094,0.7343513849630621,0.7686326960382799
AAOI,2026-05-08,5,1.2967175829428945,0.24537347597041034,1.4347028845821697,0.9243141090607876
AAOI,2026-05-08,10,1.329462216703697,0.19765701548580983,0.8787572393875153,0.8102335420991479
AAOI,2026-05-08,21,1.2556477050225663,0.08947019307965834,0.42806898064573456,0.665699550169765
AAOI,2026-05-11,5,1.5415674520570648,-0.06502178193108499,-0.19086937596699147,0.42431396674409216
AAOI,2026-05-11,10,1.4509677657733207,-0.0401687015627211,0.005546891346246473,0.5022128781351644
AAOI,2026-05-11,21,1.3664404116390823,-0.05428658310850616,0.05960523739232098,0.5237649765240137
AAOI,2026-05-12,5,1.6414194684588121,-0.09433869518806028,-0.2924194662694416,0.38498296320606207
